Cell,AHCTF1(+),ARNT2(+),ARNTL(+),ASCL1(+),ATF4(+),ATF6(+),BCLAF1(+),BHLHE40(+),BPTF(+),CEBPB(+),CEBPG(+),CHD2(+),CREB1(+),CUX1(+),CUX2(+),DBP(+),ELF2(+),ELK1(+),EP300(+),ETS2(+),ETV1(+),FOXG1(+),FOXJ3(+),FOXP1(+),HIF1A(+),IKZF2(+),JUND(+),KLF12(+),KLF9(+),MAFG(+),MAZ(+),MEF2C(+),MXD4(+),MXI1(+),NFE2L1(+),NFIA(+),NFIC(+),NFYC(+),NPAS2(+),NR1D2(+),NR2C1(+),NR2F1(+),NR3C1(+),PBX1(+),POLR3A(+),POU2F1(+),PURA(+),RARB(+),RXRA(+),RXRB(+),SATB1(+),SMAD3(+),SMAD4(+),SMARCC2(+),SP3(+),STAT6(+),TEF(+),TERF2(+),THRA(+),THRB(+),USF2(+),YY1(+),ZBTB11(+),ZBTB20(+),ZBTB44(+),ZBTB7A(+),ZEB1(+),ZNF580(+),ZNF770(+)
72777797_pool1,0.0,0.06042726353734673,0.01458172079386176,0.0,0.005323414959082474,0.05438705639672905,0.03174647388134987,0.0,0.0,0.0,0.009724416228918514,0.0611361384795278,0.007545858119664317,0.0,0.15225837040295692,0.0,0.13413583931056097,0.0,0.05541369030419476,0.0006992058214941514,0.0,0.015181412338944242,0.16505151785065586,0.12364213705995333,0.0,0.09226530851349712,0.029223869225551532,0.0,0.07625807688340286,0.0,0.0,0.017756721582362654,0.0,0.6375577301696242,0.0,0.2467071958928196,0.014310788095060725,0.0,0.0,0.03511798352503038,0.0,0.0045474572150114925,0.08824692649237831,0.2341339317214511,0.0,0.1051556798077385,0.025602526157781094,0.0,0.0,0.00665100170463788,0.0,0.0,0.0,0.004807031764052315,0.09486798191757564,0.0,0.003195999422807683,0.0,0.0,0.015506946429618985,0.0,0.01612686767923725,0.004816339916405175,0.28360041356277144,0.06551578046897859,0.005242169057678301,0.025591937970592935,0.0,0.007180906553350553
72777797_pool2,0.0,0.048655314184061875,0.022724547704132108,0.0,0.0036230711813976433,0.054976150311733495,0.03103551024588511,0.0,0.0,0.0,0.008470128854930542,0.053700261877224875,0.006120962424583474,0.06245890625711742,0.0,0.0,0.12725266961574197,0.0,0.0553485724818014,0.0006867402395874485,0.0,0.014850911055803282,0.16095755069770223,0.14090628466828908,0.0,0.09843534209989549,0.03666164398938755,0.0,0.11581685886162749,0.0,0.0,0.01692254747538968,0.0,0.6096826514221834,0.0010289717389224994,0.238839150527854,0.016595532590827296,0.0,0.0,0.03779964111049414,0.0,0.0040078596128495176,0.08435443291538246,0.23207657792524927,0.0,0.09724225905618754,0.019779810763506666,0.0,0.0,0.0,0.0,0.0,0.0,0.004788661522575401,0.08193403737373194,0.0,0.003749826808626731,0.0,0.0,0.01254408018755457,0.005101998860952501,0.019895407068639178,0.005953755576877091,0.2732956212416933,0.11787244374873417,0.008069502084539866,0.019532565470591824,0.0,0.0009455223598659138
72777797_pool3,0.0,0.0520567152364839,0.010642405125198668,0.0,0.006615191509525173,0.053206208082361824,0.0323972065751741,0.0,0.0,0.0,0.008543910465165129,0.056290896270012714,0.004784194112520847,0.06774813289689906,0.11475949361581678,0.0,0.12989176185783927,0.0,0.05241540329067694,0.0006708749535243722,0.0,0.014983470064981439,0.16160396656395806,0.1367240567467108,0.0,0.08906850969923485,0.04259093810414325,0.0,0.11030589219430698,0.0,0.0,0.022332554258529067,0.0,0.6326485374454928,0.0026467095226826425,0.24152839448455868,0.01541364681374923,0.0,0.0,0.035672830846613844,0.0,0.007818557574325547,0.0796011461305756,0.20384093069070167,0.0,0.09408518483595747,0.026402244035127823,0.0,0.0,0.007886706939379344,0.0,0.0,0.0,0.0075855232819780245,0.08504968812134026,0.0,0.005566115859508895,0.0,0.0,0.013176069509984876,0.0033233203589690605,0.020459253994059526,0.006061358398858532,0.27294029307621986,0.12180256155499726,0.010291691707882978,0.023595909382357276,0.0,0.0009455223598659138
72777797_pool4,0.0,0.0560379504744296,0.011984193681570866,0.0,0.005535597015870593,0.06374968513191852,0.03364350516441413,0.0,0.0,0.0,0.00962112197459009,0.06798669613315306,0.005083320669054688,0.01229264480311614,0.10958723474862501,0.0,0.13378140461313626,0.00013592521903747575,0.05752281321984254,0.0009733590396450027,0.0,0.015795616337040776,0.16785265327109777,0.12088327401882142,0.0,0.04891704013002016,0.03653574732743146,0.0,0.07062467954814146,0.0,0.0,0.02091093747392619,0.0,0.5833403683296778,0.0010792985331636437,0.23835387956673684,0.016907105444386145,0.0,0.0,0.03474770303855457,0.0,0.008214009755594949,0.08707929191875512,0.22341934417372009,0.0,0.09778789360415756,0.029843952589257268,0.0,0.0,0.0037986583543923045,0.0,0.0,0.0,0.0021185241375374446,0.09308512124385014,0.0,0.001716431844706776,0.0,0.0,0.018134312928278374,0.0023637701144779938,0.019212152233233606,0.0071893840689586045,0.27972242762757626,0.09496539471298454,0.008595226760197654,0.028443407382358166,0.0,0.004001884161854056
72777797_pool5,0.0,0.04681527295741907,0.012002574346726651,0.0,0.004013232999313443,0.05281810609199004,0.03437273389088494,0.0,0.0,0.0,0.009635878296637009,0.05020021957848854,0.006834314280427085,0.022913485161682113,0.1060313067774307,0.0,0.12939460573784167,0.0,0.04639599742429446,0.0007581340268712922,0.0,0.019645737973466214,0.16375868611814418,0.12253184507065104,0.0,0.08065584219265709,0.051164674492632865,0.0,0.09971164682354791,0.0,0.0,0.032370680380728815,0.0,0.6345923275273163,0.0019461602594262192,0.23189599207959635,0.01605804401343867,0.0,0.0,0.036818443442566524,0.0,0.009225278862088395,0.08250433395034475,0.20843263216964966,0.0,0.09780151135326806,0.027560841803139623,0.0,0.0,0.01248509974183984,0.0,0.0,0.0,0.006942138410526589,0.08243881306477736,0.0,0.007882711276428374,0.0010396171171716908,0.0,0.018317801295243668,0.0,0.020361446288808472,0.006309174541416827,0.26843003679346983,0.06525952578657059,0.0083689778765096,0.03542950744118298,0.0,0.00576271015260838
72777797_pool6,0.0,0.05199447708175388,0.012535613636244374,0.0,0.00654222036464811,0.057422872733570135,0.034488584449115234,0.0,0.0,0.0,0.010063811635997611,0.052009521557441096,0.006865001801403847,0.0,0.13286239965098787,0.0,0.1214104672856334,0.0027592819464607576,0.04251651903951068,0.005971235004733278,0.0,0.0175653806583476,0.160526606786865,0.1269349223683367,0.0,0.10966699462570695,0.039965205686565385,0.0,0.13403668699842888,0.0,0.0,0.028696721525163966,0.0,0.6305499830661674,0.0023088565047098436,0.23205303863999183,0.013925583355137452,0.0,0.0,0.041503791234047745,0.0,0.011036044505222156,0.08213005135217914,0.24581011803462458,0.0,0.09757177621586789,0.026477878749583284,0.0,0.0,0.0024216678600674987,0.0,0.0,0.0,0.00433655709966942,0.08453420599887515,0.0,0.0006289478017064776,0.0,0.0,0.018729017621741582,0.0031246006492021464,0.018531315289177033,0.006258537601646109,0.2727271224746183,0.1190433486443482,0.007121319864935151,0.02965528188235839,0.0,0.0009466684475748422
72777797_pool7,0.0,0.05608566424982315,0.016302765221914376,0.0,0.005907605368266519,0.04732295146056639,0.03470510565277602,0.0,0.0,0.0,0.00973917255096543,0.04686317989005504,0.005137557809846268,0.06856273966581174,0.08728186838386065,0.0,0.11066857429460267,0.0,0.050597676103861164,0.0007649334351840392,0.0,0.016872059238026933,0.16138849460853946,0.12293820292065447,0.0,0.0898794041952596,0.03714795442964778,0.0,0.08292331780786248,0.0,0.0,0.02641493384459691,0.0,0.6457709426358957,0.0017937757866197666,0.22533475478838333,0.012533671684592754,0.0,0.0,0.038555124193565896,0.0,0.01211922112336365,0.08094070160652773,0.20291567480596248,0.0,0.09672106545709196,0.029617864210341686,0.0,0.0,0.01305312943825555,0.0,0.0,0.0,0.0036650917006422787,0.08149622794525747,0.0,0.004465949878652116,0.0,0.0,0.01764076990436186,0.006014741776444004,0.019192136255749823,0.006852355098009909,0.2726774112802641,0.12284196321298643,0.009665928009267834,0.032292891088241224,0.0,0.0017382725359744308
72777797_pool8,0.0,0.06051432962504125,0.01861297182934681,0.0,0.007921071900247358,0.04906327409793592,0.03400667666702107,0.0,0.0,0.0,0.009680147262777761,0.049036091759421106,0.0051949875011382245,0.04465191980225232,0.1160525583326147,0.0,0.12369573311389273,0.0002038878285562136,0.05142885186237845,0.0011546318027532841,0.0,0.018152267024662456,0.16138849460853946,0.1247109907605447,0.0,0.08661020796049412,0.04364800427990563,0.0,0.09110386504540191,0.0,0.0,0.02411727839093581,0.0,0.652762742371854,0.0019776491581841413,0.2373854323595076,0.015501275440038497,0.0,0.0,0.04331206368885637,0.0,0.003933355388811044,0.07636697276096031,0.24012355290129808,0.0,0.09031282298149088,0.028527108617284764,0.0,0.0,0.0,0.0,0.0,0.0,0.005797689155836773,0.08802100446901102,0.0,0.0006218897839815919,0.0,0.0,0.018282263984976652,0.00014925122080641936,0.021403653730167845,0.007054719139317098,0.2664385707171868,0.12230068799145606,0.008629900788762357,0.028300833911769904,0.0,0.003890859251342181
72777797_pool9,0.0,0.053595877844339536,0.021695166373322153,0.0,0.00734631717112559,0.04418635954470514,0.03131971407586523,0.0,0.0,0.0,0.01024088750056062,0.05515566559001597,0.0056776497296858715,0.03600958532458464,0.0960100552222467,0.0,0.1281511563443085,0.0,0.04940449128646265,0.0007581340268712922,0.0,0.01720263537154283,0.16763718131567917,0.12648326175557847,0.0,0.062352410868403575,0.043147166780840095,0.0,0.06518444525350152,0.0,0.0,0.03098907553468955,0.0,0.608738291726348,0.0008343344668124466,0.2378664016866997,0.013417891479894407,0.0,0.0,0.03751276608532545,0.0,0.010062369549225195,0.07638956169792967,0.23105625416571005,0.0,0.09499241974182969,0.030386678906315873,0.0,0.0,0.01805564168903825,0.0,0.0,0.0,0.0063346123915529315,0.0875971868316834,0.0,0.0022020666617022164,0.0,0.0,0.0230065854928043,0.0019444727467001243,0.020023550656280375,0.006850834015878516,0.2711849383991338,0.07576772645064613,0.009157938827284735,0.025520651235298807,0.0,0.004665382481511244
72777797_pool10,0.0,0.04931197586660167,0.03412268209472259,0.0,0.006592296025474595,0.03664668923443485,0.03449441022778993,0.0,0.0,0.0,0.010034298991903777,0.04590638942703608,0.004255454735756676,0.06510261597531605,0.08922146545905754,0.0,0.13158649733966393,0.00229713620173334,0.04956851214150774,0.005103028501160205,0.0,0.018813468411244573,0.16095755069770223,0.11234723188174879,0.0,0.08223785211934152,0.04729293708303378,0.0,0.06744352849803227,0.0,0.0,0.03484990698279676,0.0,0.6268382659193099,0.002898579722286083,0.23617852493062805,0.01336355606299177,0.0,0.0,0.03847294675745347,0.0,0.010630532731110283,0.07583968913184234,0.24413985966770682,0.0,0.09654486242464957,0.02779507580063185,0.0,0.0,0.010668528051926666,0.0,0.0,0.0,0.00554773323715224,0.08744007817318646,0.0,0.003929445744276817,0.0,0.0,0.02347610359973081,0.005336035505950323,0.019997894686658885,0.004566456445355908,0.2665595275854541,0.10815795742083927,0.00789354658376637,0.03093844311765274,0.0,0.0009455223598659138
72777797_pool11,0.0,0.04879832071352254,0.012939988269671611,0.0,0.004144321265623606,0.04285716342919004,0.03350184546082165,0.0,0.0,0.0,0.010388450721029792,0.04402837419355614,0.006621212324997396,0.05534487954437064,0.17973599563491302,0.0,0.11596933446659807,0.0005708859199573981,0.05050403007877469,0.0018798867934725389,0.0,0.019600939187886912,0.1600956628760278,0.12253449096061274,0.0,0.09007105887284977,0.05022976677036489,0.0,0.10197200786869415,0.0,0.0,0.03206785578898644,0.0,0.595003147151639,0.0021451123161491045,0.22884196026838782,0.015489177895222053,0.0,0.0,0.03984136517655515,0.0,0.016155706776386572,0.0724037511714479,0.19890683901224482,0.0,0.08707018835748172,0.0321035831794804,0.0,0.0,0.0009356444004806243,0.0,0.0,0.0,0.00524968168105,0.0814543119797688,0.0,0.0018839276786821214,0.0,0.0,0.02712497790551852,0.0015914491859851838,0.01826662450771429,0.00721886905115028,0.2559363769590549,0.11273971896505869,0.011563768290621597,0.02687509920588729,0.0,0.0009455223598659138
72777797_pool12,0.0,0.046105193108551795,0.013801981825290032,0.0,0.004757955065074567,0.043344221807825496,0.030105040282231495,0.0,0.0,0.0,0.00957685300844934,0.04845466061664034,0.0055249955979769245,0.028318717558796863,0.14579304681896724,0.0,0.12220128863769913,0.0,0.04492457524466776,0.0007875981295598625,0.0,0.019625147230449138,0.16354321416272555,0.12120313059484208,0.0,0.0507228862462714,0.05005272311281116,0.0,0.05782597870572347,0.0,0.0,0.03171383245114743,0.0,0.5910409147628513,0.005392580698246872,0.2280239903254553,0.014599487357415916,0.0,0.0,0.03432420078005533,0.0,0.015401004288085553,0.07451581762485991,0.25656272884761977,0.0,0.09231987408763923,0.029107012267477844,0.0,0.0,0.0024138053020802664,0.0,0.0,0.0,0.0037020115413269224,0.07940504310399114,0.0,0.005681514591056816,0.0009110046903050899,0.0,0.021970316576099675,0.0045102890505970775,0.019862842751797533,0.006811347837297212,0.26050764702871204,0.0751554159300036,0.011038696066216802,0.019817712411768346,0.0,0.0011699183383637333
72777797_pool13,0.0,0.0485119729100878,0.04026774166416579,0.0,0.009065234498380042,0.06030550888934295,0.03198241324147283,0.0,0.0,0.0,0.010388450721029792,0.03411073531889209,0.005386103577409875,0.01903581844201283,0.1280134069629956,0.0,0.11011618120148725,0.0,0.03465675857574475,0.0007524678532773363,0.0,0.017019172811726654,0.1618194385193767,0.11040093305408477,0.0,0.04832775203702332,0.046906338691183755,0.0,0.054921204051871134,0.002375789764092854,0.0,0.03486357488192729,0.0,0.6256170902037826,0.004333548325625889,0.23397805562302,0.013845106519042857,0.0,0.0,0.036072031342695855,0.0,0.017066621515896434,0.08063802554949688,0.2236354527186677,0.0,0.0938650784927646,0.03315839524017471,0.0,0.0,0.015082872718167871,0.0,0.0,0.0,0.011022970651779925,0.08321187419289147,0.0,0.01015398568714684,0.0,0.0,0.024198838866150988,0.0015813969226274869,0.024550135953059854,0.007381191364446472,0.25975905159634194,0.06807832729305859,0.012258108568060378,0.02316818897059249,0.0,0.012230747276787239
72777797_pool14,0.0,0.05250187665713478,0.01371197620621452,0.0,0.009804406974360568,0.05154464111359538,0.03209306979011101,0.0,0.0,0.0,0.01100821624700032,0.03463084408295419,0.004899236065005754,0.029376263027797576,0.17294740587172386,0.0,0.11095845737671645,0.0,0.043014566889620014,0.0019602205975925596,0.0,0.021117268767993202,0.15621716767849278,0.10862887310271178,0.0,0.08569677022348948,0.05831996695948251,0.0,0.06797072925093536,0.0,0.0,0.037263919482520426,0.0,0.6270153934728122,0.004804365784846145,0.21821320037223504,0.014254013387395261,0.0,0.0,0.03195126863292563,0.011496571024067856,0.015740471870524603,0.0717967119247937,0.20766042587901842,0.0,0.08557229732390968,0.030074239972899333,0.0,0.0,0.007430197308610085,0.0,0.0,0.0,0.00857382796348589,0.0779927147514536,0.0,0.001113719020066886,0.0,0.0,0.02889866327602008,0.008122565467776937,0.021780264211154435,0.0075650274835336075,0.2458525455959177,0.06790749083811992,0.01599063222821597,0.029156274735299477,0.0,0.007422305082097952
91707643_pool0,0.0,0.04136141867198038,0.0,0.0,0.0033547467825990407,0.06475674711701379,0.03275859023585332,0.0,0.0,0.0,0.0,0.058464882084058215,0.00513503711987788,0.003946949498936701,0.0,0.0,0.14272512713865776,0.0,0.05374595302724063,0.0,0.0,0.0,0.1641896300289814,0.1618120000763317,0.0,0.20444245729032348,0.0239070973673859,0.0,0.20978858613622106,0.0,0.0,0.0,0.0,0.6890640852961913,0.0,0.2595110826678577,0.012915190492120903,0.0,0.0,0.03313758135724835,0.0,0.0,0.09477481614837908,0.21978152276527738,0.0,0.11089373040553084,0.019481420147254253,0.0,0.0,0.0,0.0,0.0,0.0,0.0004081780889819606,0.09551586425801004,0.0,0.0006273793533231697,0.0,0.0,5.069273291584619e-05,0.0,0.015673016800311343,0.004267905720330493,0.30551662086361775,0.09830433671980403,0.0027698213285975407,0.0,0.0,0.0012205831845304705
