,regulon
57,"[CYCS,PFKP,PEG3,PICK1,CD200,NDUFS2,HEXIM1,DEGS1,GABBR2,RACK1,EIF1B,ASPHD1,IDH3G,TUBB3,HPCAL4,RPS29,CERS1,KIAA0513,PGK1,HDGF,EEF2,MLST8,ERICH3,KCNC4,GTF2F1,SLC9A6,PAIP2B,MROH1,RPL29,SLU7,CD2BP2,EPB41L3,FXYD1,H1F0,UBA52,P4HTM,CHD5,RPL13A,KLHL21,PPP2R2C,PDP1,ACTG1,SLC25A5,STOML1,RPL36,RPL37,PEF1,RHPN1,GPC1,SPTAN1,BCAP31,GAS5,C19orf53,POMP,SRSF3,VDAC1,TBCB,TPRG1L,NDUFB2,RPL11,YPEL4,VAMP2,RPLP1,MZT2B,SHANK2,EIF4B,ATXN7L3B,C15orf61,CIC,SLC1A4,PAQR8,TUBB2B,HNRNPA1,BRI3BP,JOSD1,PPP1R11,RAN,PANK1,PSMA7,COX5B,CLPTM1L,APH1A,PCYT2,HRAS,DDB1,BHLHE40,HLF,PET100,RAB11B,TEF,CBX6,ZMIZ2,MIR124-2HG,BUD31,RPL21,UBE2Z,DHCR24,VSTM2A,CYHR1,GHITM,TMEM132A,RUNDC3B,SRP14,HSPBP1,RAP1GAP,YWHAZ,TMEM240,ZFYVE27,PSMD3,RPS6,MRPL34,MCRIP1,POLR2I,FBXL19,RPS9,NUDT10,NISCH,PNMA1,TPT1,PAFAH1B2,SBF1,RPS3A,DNAH14,SCN1B,CDON,OLFM1,CKB,DVL1,MRPL52,IQGAP1,RNASEK,AKR1B1,CELF6,PRKAR1A,TSNARE1,CHMP4B,MYH9,UBXN6,RPLP2,CAMKK2,EME2,RPS19BP1,DYNLL2,HNRNPH2,PAQR4,RABL6,GSK3A,CIRBP,CCNI,TAF13,ATF4,PKDCC,PFN2,ARMT1,DUSP8,HNRNPUL2,EPN1,CCNG2,STMN4,BSCL2,NRIP3,MYL6,RAD23A,SLC35E1,UAP1,LGI4,MTPN,RPL10,ANAPC11,PPP1R16A,KLHL29,WSB2,MAN1B1,MZT2A,CDIP1,RFK,GNAI2,RPS27,NDUFA5,MED29,RANBP1,PTPN18,FAM50A,TRAF4,PPP2R1A,PDE6C,BIN1,UBL5,VBP1,RPL32,SRF,GPSM1,C4orf48,TTLL12,DYNLT3,FASN,CAPN1,FSTL3,STK25,PKM,CALY,MAP3K9,ITM2C,MTHFS,ZDHHC11,JUND,RNASEH1,CFAP36,RPS7,PPARG,BRMS1L,NFIC,GUK1,ACAD8,SYNDIG1,RIMS3,PCBP1,SH3GLB2,SLC16A14,TOMM34,RPL24,COL6A1,ADPRHL2,EIF1,NCDN,SH3PXD2A,PIP4K2B,DDT,BECN1,RABL2A,PITPNA,SYNM,SNX10,MRPL51,DBP,CHGB,CELF5,VSNL1,PNMA6A,CDK5R1,KMT5C,STMN3,EIF5A,CAMK2B,CELF4,RWDD2A,PTGDS,MAD2L2,AGAP2,MAP1LC3A,UNC5A,NR1H2,FKBP1A,EEF1A1,SCAF1,SYNGR3,ZBTB7A,KDM6B,NDUFA13,TOMM7,FAM131B,SYBU,CDC42EP3,RHOC,COMT,SLC35B3,LDB2,MYL6B,KCNH3,OBSCN,SLC2A4RG,WNK2,TUBB,CDH22,SRSF2,TMEM59L,DDX51,RPS14,SLC25A3,LDHA,MAP2K2,PKD1,LRRC24,SYNJ2,HMBS,NDUFS7,STT3A,UFM1,ANK1,CRTC1,RALB,C1QBP,MNT,HK1,SLC4A3,GLRX5,PDE4A,SNRPD1,PRMT6,DDIT3,PPP1R1B,PIGQ,TIMM10,SLC25A11,LYNX1,GTF2B,ZNF662,PTK2B,COX7B,MVD,RPS15,LPCAT1,GRK6,RPL9,ANKRD30BL,CTSL,IDI1,PPIF,SSR4,DUS1L,LRRK1,ARHGDIA,SYN1,RAD9A,KIAA0930,CDK16,SSBP4,NCAPH2,POLR2K,ADGRB2,LAS1L,PTMA,GAS2L1,GABARAPL2,BCAS2,EXOSC6,SURF6,RPS16,NME2,FXYD6,FAM207A,FGF13,TTC21A,KBTBD4,FNDC5,NDUFAF3,EIF3L,AP5Z1,TPD52L2,NDRG4,MAZ,PUF60,C20orf27,ARID4A,ZNF787,PPP1R3E,NDUFS6,SDF2,IKBKG,PLXNA1,DAZAP2,ST3GAL1,NAT8L,SLC39A1,FGFRL1,FBXO2,RPL8,MTRF1L,EIF6,NEURL4,KCNIP2,PHF23,MORF4L2,TMEM38A,TRAPPC5,KCNMB3,RSL1D1,TSC22D4,PTGES2,LYPLA2,FAM122B,MUTYH,COPS7A,UQCR11,EMC7,HMGN2,WDR55,LINC01389,SYS1,PODXL2,ZNF554,SNHG20,METRNL,GCK,CCDC106,KCNJ11,FDPS,NIF3L1,GAS7,NR4A2,EIF4A2,FKBP4,NAA20,NDOR1,ATG16L1,COX8A,GANAB,MDM1,SYT6,PFDN6,RPS12,PGAM1,SEZ6,SPOCK2,UBE2M,AKAP8L,KIF1A,MED12,CYLD,VMA21,ZC3H15,CFL1,PRKCZ,KCTD21-AS1,MCRS1,PEX19,C11orf96]"
58,"[BAG6,EI24,DDX3Y,ASIC4,SNUPN,SC5D,CTSB,ACTR6,CLPTM1,UTP14A,MSL3,UTP18,CLHC1,ZNF649,AKT1S1,C17orf75,TWISTNB,MRPS35,ATF6,MYO1E,NUP153,SMIM10L1,FNTB,C9orf72,PEX19,IER3IP1,SAXO2,CDC42EP3,CFL2,PAQR4,SOX2,UFSP2,SSR3,POP7,LENG8,VWA2,CLDND2,MRPL57,KIF22,G3BP2,PRPF18,CORO2B,AP1S1,TRAPPC5,CHMP7,MMD2,WASL,RUFY4,NIPSNAP3A,CDC42BPB,PCLO,LAMTOR2,IRGQ,YWHAE,CHD3,SUGT1,EGR1,AP1G2,MAGI2]"
59,"[G6PD,SNRPB,EIF2B1,COG8,NME7,TFB2M,FIBP,TP53RK,PEX6,UVSSA,PEX26,GAS8,CCZ1B,SSR2,KIF20B,PHF19,SCNM1,ARFGAP1,RFXANK,MAEA,TFIP11,RIPK2,LETMD1,SNHG20,LSG1,PNN,ZNF184,WBP1L,SMAD7,SMARCD2,MAN2C1,ZNF529,NDUFAF1,RACGAP1,UBL7-AS1,C1orf198,HAT1,RFC2,STAT1,TINF2,SYVN1,SNRNP27,ZSCAN12,ASPSCR1,METTL3,CHPF,COX14,TTF1,PRKAB1,ZNF276,XPOT,UBE3B,ZNF623,DPM1,GPATCH2,RNF115,NELFA,MDH1,PFKP]"
60,"[SDF2L1,SIRT6,CASP6]"
61,"[POLDIP2,IQUB,ARF4-AS1,EEF2K,ZNF227,AGPAT1]"
62,"[P2RX6,PMPCA,STK11,ASPHD2,FAM89B,AZIN2,ZNF665,KCNN1,TMEM150C,MRPL55,DRG2,NCKIPSD,IKBKB,ARPC4,SNPH,TMEM154,DNAJC4,IZUMO4,PSMA7,ELP5,RBX1,UBE2I,ABLIM2,FAM207A,SFXN3,SCAF1,CAMSAP3,HAUS7,MAFG,EID2B,DISP3,RHOF,PDE2A,MPP2,CCT7,PTGES2,CHMP5,CDH22,DBP,PCYT2,BTF3,MCRIP2,GOT2,CHD3,PFKP,PANX2,RAB11FIP4,NBL1,TOLLIP,HS6ST1,EXD3,NCLN,RNPS1,HSPBP1,PCIF1,BOLA3,HSPBAP1,SPATC1L,NOXA1,JPH4,NR2F1,DUSP4,CAMK2B,TEAD3,AGPAT3,YPEL4,IFIH1,ADCY5,SOX8,GLI2,THAP4,ACSF3,ERICH1,EPHA6,BRSK2,USP51,ZNF772,PACS2,CNTFR,HAPLN2,PLEKHM2,BRD2,ZMIZ2,POLDIP3,PDCD6,ARHGDIA,PNMA2,SMARCD3,ZBTB7A]"
63,"[GALNT11,EIF4G2,PRKY,ADAM12,CNPPD1,KIAA0100,GMNN,EPB41L3,COPS7A,TRIM39,DIDO1,PPP1CB,ZSCAN5A,NHSL2,FTSJ1,KCNJ6,DYRK1A,OPN3,LYRM1,STXBP6,SLC39A13,CEP63,RGMA,NADK2,KMT5B,CD58,ZNF41,POLR1D,LIN9,NEDD9,TRIM25,HSPA13,FBRS,PPTC7,MSL2,CARHSP1,RAB3IP,LRIF1,CCDC66,KCTD21-AS1,CAPRIN1,TTC30A,EIF5A,C17orf75,SIK2,ARHGEF17,TIPARP,MCMBP]"
64,"[DIAPH2,GALNT13,HFM1,SYT9,LRP4,SLC4A4,SDHAF3,ELMOD2,ANKEF1,ARHGEF28,C2orf27A,ST6GAL2,SOCS6,NOS1AP,PELI2,LRRN1,CARNMT1,MITF,ATG10,CNTN4,PAG1,ZSWIM6,EFNB2,SGK3,C16orf87,RCBTB1,LINC01006,RMDN2,NALCN,USP3,ATXN7,RAPH1,FOXN2,DOK6,USP12,ADD3-AS1,TM9SF3,LSM6,LINC00863,CUL3,KLF12,DENND2C]"
65,"[ABCB8,LPIN1,RPS8,MICALL2,NR2E1,MEG3]"
66,"[LEPR,LINC01578,MRPS6,PHYHIPL,NFE2L2,LINC00472,KDM3A,PDCD10,PIP4K2A,IRF2BP2,STK17B,ZNF260,LYST,CDCA7L,ARHGEF26,MFAP3L]"
67,"[ZNF780A,CCDC107,PRICKLE1,NREP,ACTB,CYP51A1,SLC35E3,RFX4,SFI1,LAMA1,TSPAN33,FYN,TGFBR3,RGMA,NSUN7,ATP2C2,PDPN,PHF5A,TRIQK]"
68,"[SMIM7,ARHGEF37,GRAMD4,ZNF609,QRICH2,GOLGA1,TLL1,TUBA8,CROT,GNA14,NGF,CRYZ,ZSCAN12,SEMA6C,CELF6,U2AF2,TUG1,MOCS1,ASAP2,MIR646HG,CD55,SHB,EIF2B4,HEXB,ZNF100,MLC1,TMEM183A,MORC2,ZNF691,BEGAIN,PCDH11X,CHRAC1,SPRY2,HIPK1,LIPE-AS1,PCDHB13,MAEL,PRRX2,ZNF483,PRMT2,TUT1,ANKRD40,ARHGEF26,RACGAP1,EIF3E,INHBB,ARHGAP39,B3GALNT1,ST7-AS1,RAPGEF1,DDX42,GPR137,ALG6,TMEM179,CHMP7,SNHG21,PTH2R,ARRDC1-AS1,RILPL1,GGA1,ZSWIM8,AK3,GSN,ATXN7,NMNAT2,KIF5C,ERBIN]"
69,"[RFK,SEMA7A,ID4,SOX9,SEMA4C,SCN2B,CSTB,RAB11FIP4,RANGAP1,SNX10,SLC7A14,LRTOMT,NRG1,PP2D1,MAPKAPK5-AS1,ROBO3,CRIPAK,MYLPF,NUAK1,KCNAB2,YPEL4,SYT4,BSG,CEP170B,STX3,ANKRD13B,RUSC1,TUBB3,PEG3,FKBP2,CHD5,UCHL1,RPL23,EZR,FAM131B,SMN1,RNASEH1,NRSN2,EFCAB5,SQSTM1,DLEU1,NECAB1,SKP1,CELF5,RASGRF2,MAF1,LGI4,TMTC1,RPS20,GAP43,RIMS3,PACSIN1,MORF4L1,RNPS1,PIANP,PUS1,GPRASP2,CTNNA3,PRDM8,NLRC5,SIRPA,OSBPL2,SULF1,BEX3,GNB5,YWHAB,RPL39,OAZ1,DIO2,FAM168B,FOXP4,NRBP1,ZNF746]"
70,"[F3,DACT3,SFMBT2,GRAMD1C,RNF103,POR,GJA1,DDX20,DNAJC21,PTPRJ,MXD4,TPCN1,ZNF395,HMGCS1,IRF2]"
71,"[EPC1,REPS1,FGF14,NTRK3,NPAS3,ARID1B,CLIP4,PLCL2,EMC2,SESTD1,WRNIP1,ATRNL1,LPP,LRRC49,SNX25,TXNRD3,PARP8,RNF38,KIF13B,EP300,NMI,LMO3,SPATS2,PHF21A,HNRNPF,CDC14B,CNTNAP5,GTDC1,TMEM19,NR3C1,MAST4,STX16,DMD,MYO9A,RUFY2,ZNF160,SBF2,MAN1A2,ACAP2,TTC17,USP3,EXTL3,TCF12,TNKS2,RUFY3,SPRED1,MAP2K4,MARK1,SSBP2,TMEM117,SNX13,TTC21B,CNKSR2,HELZ,KDM4C,CSPP1,MEIS2,ADGRL3,ATR,RHBDD1,NCOR1,SCN3A,NFIB,SLC4A7,STAM,KLHL13,CHM,SFSWAP,STAG2,SGMS1,AKT3,ASAP1,ASCC3,C18orf25,BIRC6,CD59,EPC2,TSHZ3,CDYL,LINC01578,KMT2C,ARHGAP21,HECW1,KCNA1,ZFPM2,SPATS2L,ANKRD28,MTM1,SETD5,PCGF5,CADM1,HIVEP3,FIGN,TM7SF3,ANTXR1,EIF2AK1,NCKAP1,ETV6,LRRK2,N4BP2,TANC1,TSHZ1,C1orf21,TFDP2,SEMA5A,ZFYVE9,MAPK1IP1L,GFPT1,ARID2,CNOT2,CBWD5,ARHGEF11,RICTOR,CADPS,TCF4,CTNNB1,RAB28,WWP1,IPMK,FNBP1L,HERC4,DTNA,TOX,POU2F1,RAD52,RERE,TIPARP,FGGY,PM20D2,MED13L,C5orf56,PLCE1,MYO6,SCAF8,PIK3C3,ATXN1,FCHO2,ZBTB20,MED12L,MLEC,MOB4,ATP2A2,RNF24,PXDN,AIG1,SNHG21,REEP3,WASL,CSGALNACT2,CREBL2,FBXL4,INTU,MAP2K5,CSNK1A1,ZNF706,PYGL,GEMIN8,CARF,PLD5,YAF2,RAB4A,GNAQ,SMAD5,PLEKHB1,NEK1,ARHGAP17,MOB1A,FTSJ1,NBR1,GSK3B,PNPLA8,CDYL2,PDE4B,SMAD4,ITGAV,APBA1,CECR2,TAF15,NRIP1,DUSP16,ERC2,SMAD2,SLC22A5,PURG,XRN2,CRIM1,PON2,SNRNP200,GPHN,ATF7,STAT5B,PDLIM5,ELMO1,SMURF2,PMP22,DCAF5,GALNT3,NIPBL,OSBPL8,PCNX1,CUL1,MICU1,STYX,CDK8,AGL,RNF180,OSTM1,GPBP1,SORCS3,RCAN2,ROCK2,CAMK2D,NADK2,STAU2,FEM1A,KIF5B,TJP1,MAPKAP1,IGF1R,GTF3C3,IGDCC3,PRDM4,NFKB1,NRCAM,TP53BP2,EMSY,LYST,ANO6,ZBTB5,TMCC3,RBPJ,LINC-PINT,PTPRE,CPEB2,CCDC126,DEK,GALNT7,MAP1LC3B,RUBCN,PDE1C,ACVR1,PDS5B,ESRRG,CSGALNACT1,PLSCR4,SAMD4A,CDH11,METTL5,C21orf91,KAT6A,CBWD6,MTMR10,ARHGAP42,BRAF,MPP5,THRB,SNX9,ABHD5,KDM7A,GPSM2,ERO1B,MTIF3,SETD7,TLE2,ZC3H6,PTK2,FBXL3,SLC22A23,PIP5K1B,TSPAN6,HEPACAM,PTPN4,SPIDR,IMMP2L,ZNF280D,AP1S2,TMOD1,NAA50,NFIA,LDLRAD3,PLPP4,VRK2,GRB10,SLITRK2,PTPRK,CCSER2,RASA2,THBS4,ESYT2,SENP8,HIVEP1,TACC1,BAMBI,RAP1A,RNF19A,ANK3,C1GALT1,RORA,RNF13,RHOA,TRAM1,ILKAP,APP,RANBP9,TLK1,G3BP1,CDK14,OTUD7B,CAPN7,PCDH9,SPCS3,DCTN4,SEMA6A,CSNK1G3,CEP112,POGZ,ELMOD1,FAM135B,KCNMA1,UBAC2,BAZ2B,GOLIM4,CHIC2,KCTD3,CACUL1,KIF1B,RUNX1T1,ATP8A1,SLC37A1,PCSK5,EXOC1,PPP3CA,LMBRD2,RNF111,FRYL,SLITRK5,MIOS,ELOVL5,MARCH8,KLHL32,PHF3,PCDH17,RAPGEF4,AKIRIN2,EPS8,ZNF326,EHBP1,SERP2,SPIRE1,CDK19,RAP2A,NTM,ENTPD4,XIAP,MTMR1,TAPT1,SMARCA2,RPS6KA3,ZNRF2,ERBIN,FARP1,MKLN1,PIK3CA,ANKH,METTL21A,TMCC1,PRDM2,ZNF639,ZMYND11,COPA,PLOD2,TNRC18,ZCCHC2,DNAJB6,SOBP,HSP90B1,ANKRD12,STT3B,NDRG2,COL25A1,CTBP2,ZFP90,TOP2B,NEK7,FKBP9,FTCDNL1,SOCS6,JADE2,SYNE2,RAB31,ZFAND6,PUM2,RGS17,PAG1,ZNF644,FAM214A,DHX9,CBWD3,FOXO1,IL17RD,L3MBTL4,SLC5A3,TEX10,BTBD3,SLC16A2,NETO2,HECW2,PPP1R12A,TARSL2,RFX3,NRF1,FAM13B,NSUN7,NF1,HLTF,KMT2E,CMTM5,SLC12A6,YES1,UBR5,KIF2A,ARHGAP5,H3F3A,RSBN1L,KIF9-AS1,TMEM170A,FAM53B,DPYSL3,ZBTB39,NTNG1,GPCPD1,NALCN,TAPT1-AS1,EFCAB2,TDRD7,CHL1,FOXO3,NAA16,FIP1L1,CNOT6L,JAK2,KDELR2,EEA1,IRF2,PSMG2,FNDC3B,ST6GAL2,SGK3,CYLD,KANK1,IL6ST,WBP4,WDR19,FNDC3A,EIF3H,UST,DIS3L2,ARHGEF6,GPD2,ARHGEF9,RAB27A,RYK,BFAR,ZFYVE16,PKIA,FOXJ3,CLOCK,HNRNPA3,DOCK10,MTMR3,LRRC37B,XPR1,EPB41L4A,DNAJC21,LTBP3,SPRED2,USP9X,MXI1,SNX24,GRM8,HSPA4L,HERC5,UGCG,KLHL8,PPP6R2,FBXO11,ITSN1,ABI2,VPS26A,HTRA1,GMPS,TMEM200C,PELI2,TRIM23,MAST2,CDK6,GPR176,USP10,CACNA2D1,SOX5,GKAP1,MFAP3L,TMEM106B,TSN,HERC3,PAK2,GNAI1,FYN,DCLK2,HDLBP,FOXG1-AS1,NLGN4X,NIN,PDE8B,RAB3IP,FHIT,TRIM13,RAB23,PTPN2,ATP11B,FERMT2,N4BP1,TFG,CLIC4,MSMO1,GNA13,TRIP12,COL19A1,VAPA,MAP2,HNRNPUL2,ATP1B3,ZFX,SCYL3,CD274,MAPK6,TRIM47,ZMAT3,PFKFB3,BMPR1A,KCTD1,SH3RF1,GPR137B,DPP10,ENAH,ELAC1,ABI1,XPO7,PIK3R1,HS6ST3,HAPLN1,XXYLT1,MON2,MIPOL1,MED7,AKAP13,RCBTB1,MAGOHB,GDI2,FKBP7,SIK2,TSC22D1,IFIT2,ZBTB2,SH3GLB1,MARCH6,PRKD1,SMCHD1,MSH2,PPFIA2,ATF2,NFE2L2,CANX,XRN1,NLGN1,SPEN,ATAD2B,SLAIN2,CNTN1,YY1,GLIS3,SPIN1,IVNS1ABP,CMTM8,INPP1,TMBIM6,PPM1A,DENND4A,PCDH10,KCTD8,DMTF1,PDE4D,PHKA1,CHD1,WDR17,TRAF3IP2-AS1,LRP12,FAM110B,TBL1XR1,PYGO1,DRAM2,TBC1D1,HIVEP2,RNF146,NNT,PPM1B,STXBP6,ME2,PRKACB,REV3L,RAPH1,KLHL24,SOS2,UBE2E3,DTNB,UBE2J1,SLMAP,ASXL1,HNRNPR,ITSN2,KLHL42,SPTBN1,PLCB4,PHYHIPL,TM9SF3,CDC42,BACH2,TMPO,CTNNA2,DYRK1A,SENP5,OSMR,DOCK7,HNRNPH3,CREBBP,CADPS2,DSE,SLC16A9,NUCKS1,RHOC,INPP4B,MAP4K3,NRG3,ESD,SNAP91,RNF130,ZNF652,MBNL1,HNRNPK,STX2,TSPAN3,NCOA2,BTAF1,RAB14,SLC12A2,JAK1,PEX5L,CPSF6,RBBP8,WAPL,TTBK2,NSMAF,TTYH1,STX12,DGKH,EML6,ROR2,ST7,RDX,NPAT,FBXL5,RAB11FIP2,FBN1,CBLB,ABHD13,USP24,USP45,MAP4K4,CTDNEP1]"
72,"[KIAA1671,PDK3,WDR47,RAB40C,ZFR2,PLEKHM2,RAP2B,ANP32A,NPTN,PLEKHA1,TENM4,JPH1,CADM3,PPARG,KATNBL1,SDCBP,RHOBTB1,RNF217-AS1,AP2A2,CLIP1,USP53,EML2,GNAS,EDC4,PLPPR2,IRF1,GSE1,NARF,FAM20B,SALL3,ZBTB7A,STEAP2,SEMA4D,NCS1,PER1,AMOT,NOL4L,BTG3,TRAF2,ACSL1,PPP2R2C,MRPL22,SKIL,SQSTM1,MED26,ARFIP2,ALKBH6,PGBD5,CLUH,AATK,HERPUD1,HTATIP2,JPH4,ZFYVE27,HAGH,ARHGEF10L,LRFN1,UNC13A,MBD3,LRRK1,CNTNAP4,HIPK1,PPP1R7,SUN2,TECR,DHCR24,VPS35,FRMD3,GRK3,SLC25A29,PNRC1,MVD,TESK2,CCNF,AGPAT1,CES2]"
73,"[HEIH,ZFPM1,WDR77,GALNTL6,AKAP1,MRM3,SLC6A9,TCP1,SMIM19,GAS5,BORA,TWISTNB,EXD3,GID8,BBS5,DISP3,VPS37B,CLTA,SLC7A10,ZIM2,FANCA,ARMCX5,MSN,CAMTA2,MARCH10,LINC00612,DCTN2,TAP2,UQCRFS1,VPS4A,DONSON,CCT6A,ANKS3,DRAP1,ZNF662,NDUFC1,NDEL1,NECAB2,ARMC4,C8orf33,NDUFB7,CACNG8,VPS53,YKT6,B3GAT3,COMMD9,PTPRD-AS1,UBAC1,DNAJB4,SH3BP1,NCK2,TCF7,FGF13,INPP5A,ZNF574,PPP1R3B,RIPK1,C8orf37-AS1,MAPRE3,ZNRF3-AS1,GOLGA6L4,TIMM10B,TRIM39,DTX2,TFAM,ARNT,FAM133A,BAALC-AS2,COX4I1,TSACC,B4GALT3,LINC01310,ADD3-AS1,TBC1D7,PYCR2,TUBGCP5,GPR161,PIWIL2,DDX50,PARG,TSPO,SESN2,ADAM12,ABHD12B,PCGF3,CPT1A,FAM66B,GORASP1,CDKN2B-AS1,TMED2,SLC12A8,MAPRE1,NGEF,RPL15,SCLT1,BOP1,ISCA1,UBE2S,CISD2,COG2,POLR2M,BCL11B,ABCB8,ATP6V0A1,PRDM5,GSKIP,HEPACAM,ACVR1,PUM3,RPL9,ATP9A,SETD5,DICER1]"
74,"[HRK,MMP17,ADGRA1,PKNOX2,CYP51A1,PTPN21,RAI14,MAN2A2,NFYC,UBALD1,MAGT1,LINC00623,CACNA1E,MRPS2,TMEM9B,CASP7,PRDM4,SEC31B,SLC25A13,SEC23IP]"
75,"[SLCO1A2,LINGO3,ANLN,ASPA,FAM124A,MYO1E,FGFR2,LRP2,GLDN,CNDP1,DKK2,TMEM144,ARRB1,GPIHBP1,PTPN7,DAAM2,TMCC2,PIEZO2,NINJ2,C3orf49,SLC28A2,PRDM11,KIF6,ZCCHC9,ST6GALNAC3,SFMBT2,BFAR,PLP1,RERG,IGFBP7,RPUSD2,INSL6,UACA,DSCC1,TSPAN6,PTPN11,RIPPLY2,HS1BP3,MRPL15,PKN2-AS1,CHRDL1,PPP1R16A,UBA7,PLIN2,ZNF107,CARMIL3,HACD2,LYSMD2,FAM13C]"
76,"[NMT2,FAM168B,NFYB,ABCA5,CLOCK,AKAP11,PRNP,WDFY3,MFSD6,ZNF652,HERC3,ESCO1,SMARCE1,SHOC2,PPP2CA,LONRF1,PRKAA2,CMPK1,CNBP,FNBP1,DOCK7,MARK1,MXD1,B3GALNT1,SSX2IP,SMCHD1,SMIM19,THRB,CAB39,CDC42SE2,EZH2,OAT,PDCD4,DENND4C,SOCS6,FAR1,ADD1,KLHL42,BBX,FRYL,PRKACB,E2F5,BCLAF1,SMARCA2,CSNK1G3,CDK17,HERC1,FAT1,SGMS1,ADNP-AS1,SPIN1,USP34,RGPD8,TOP2B,FRMD6,TWSG1,KIF1B,PRRC2C,STK39,MYH10,ZFYVE16,FAM110B,CDC14B,VKORC1L1,GALNT7,RC3H2,GALNT13,EFNB2,USP12,TGFBRAP1,PRDM2,NIN,ARHGAP5,HEATR5A,SALL3,SPTBN1,SETD2,KPNA4,ABL1,ITCH,RAP2A,BMPR1A,NBEA,TBCA,TPP2,BIRC2,DMTF1,PDE4B,LMO7,ERBIN,TAX1BP1,CSE1L,DUSP16,WASF3,ARHGAP12,RAB7A,EIF4G2,SNHG5,ME2,SATB1,ADAR,RNF138,NCAM1,MYO6,PPM1A,LINC01002,RNF13,ZNF292,GDF6,PLOD2,CTTNBP2,AP4S1,HECW2]"
77,"[UTP4,SPG21,ZNF124,TMEM167A,DDX55,ZNF765,SDR39U1,ZNF257,GALNTL6,WIPF2,NAA20,CHUK,SRSF5,COA6,HCFC1,ZNF582,ATF6B,ACTA2,LINC01572,CSAD,TAF1B,ZNF396,YBEY,PRR14,TIMMDC1,MTG2,PARG,SNRPB2,C1orf131,ORC4,JOSD2,USP24,EHD4,ZNF675,MIPEP,ZNF175,MIR762HG,BCDIN3D,KMT5A,PMPCB,NIFK,PHRF1,VPS18,ZNF529,NUP37,SLC52A2,NSMCE1,ZNF578,LINC01535,ZNF436,LINC00886,ERCC3,KLHDC4,SUDS3,RRN3,RPP38,CFAP36,HNRNPF,VEZF1,GTF2H2C,SCLY,LLPH,YIPF2,RAD50,AFTPH,YME1L1,PPARA,PDXDC1,ZBTB7C,C11orf54,FAM110B,TIAL1,CSNK1E,NOL10]"
78,"[STMN4,RPL18A,COMMD5,PCSK1N,FNDC5,C15orf61,KCTD5,ZFAS1,SRP14,PTMA,UBTF,G0S2,RPL15,GSTM3,PPIF,ATP6V0D1,RPLP2,EIF4G1,LINC00276,SCG3,SLC35E1,MAPKAPK5-AS1,UBQLN2,MCRIP1,ITGAE,NDUFC2,THY1,KLHDC3,DDX24,LRRC6,C1orf122,OST4,NR2F1,ARL6IP1,C19orf48,KCNA5,GSTP1,ECE2,ZPR1,OGFOD3,SUN2,JUND,CERCAM,PPP6R1,ELOVL4,LINC00629,IFT140,ASB1,RFXANK,SSR4,MAML3,MIR124-2HG,DKK3,PRKACA,C4orf48,JPH3,NLGN2,SEMA6C,RHPN1,NDE1,SFRP1,SLC46A1]"
79,"[NR2F6,SLC30A10,E4F1,PTK7,MFSD10,ETNPPL,DPYSL4,RWDD3,ADAMTS13,CHMP1A,TTYH3,FGFR3,OLFM2,KCTD2,NUTM2B-AS1,PSG8,COL12A1,EPHA6,SPRY1,KCNS3,TBC1D24,MYL12B,LONRF1,LAYN,AHCY,ALDH4A1,LMTK3,CMPK1,GPSM1,PLPP2,ADCY3,CAPN10,TOMM34,RIT1,SLC2A1,PCDH11Y,GLCE,BASP1,SUGP2,EIF4G3]"
