Cell,ATF3(+),BHLHE41(+),CEBPA(+),CEBPB(+),CEBPD(+),DLX1(+),EMX2(+),ERF(+),ERG(+),ETS2(+),ETV6(+),FOS(+),FOSL2(+),FOXN2(+),FOXO1(+),FOXP2(+),HES1(+),HES6(+),HEY2(+),IKZF1(+),IRF7(+),IRF9(+),JUN(+),JUNB(+),KLF15(+),KLF6(+),MAF(+),MAFB(+),NFE2L2(+),NKX6-2(+),NR2F2(+),PDLIM5(+),RBPJ(+),REL(+),RELB(+),RFX2(+),SOX13(+),SOX18(+),SOX2(+),SREBF1(+),SREBF2(+),STAT5A(+),STAT6(+),TCF12(+),TGIF2(+),VEZF1(+),ZIC1(+),ZNF217(+),ZNF354C(+),ZNF467(+),ZNF90(+),ZNF98(+)
50500550_pool2,0.011135522937740274,0.1367860436227225,0.01451857972957652,0.024816726522979067,0.02378790210574862,0.0,0.0,0.0,0.0,0.028120230458129197,0.16419972937242003,0.00760848920980001,0.07426737842826582,0.22202057824210256,0.0,0.013272203984801396,0.0,0.0,0.0,0.0,0.0,0.0,0.027433919891936123,0.014686829733115093,0.0,0.045903615257826894,0.0,0.00018190191687021722,0.05655074539113473,0.0,0.0,0.04800357205101413,0.13207863588841676,0.14566173171666597,0.0,0.12600248548326692,0.0,0.0,0.0001745055918031441,0.0,0.0,0.0,0.0,0.4646462242817591,0.0,0.02327228569946045,0.0,0.0,0.0,0.0,0.0,0.0
5779736_pool0,0.00908687673395492,0.09074586308629395,0.010083919114489056,0.014478752081040996,0.013958827140092942,0.0,0.0,0.0,0.0,0.012732239418928985,0.17180156869521723,0.008678952200829865,0.05341182402030634,0.17681809153011735,0.0,0.07804055943063222,0.0,0.0,0.0,0.0,0.0,0.0,0.012501656991442527,0.014001529337502934,0.0,0.0542096272168384,0.0,0.0006243660389869618,0.07930754806683692,0.0,0.0,0.1194611422811186,0.15000271659987313,0.10226019849440231,0.0,0.055126087398929276,0.0,0.0,0.0,0.0,0.0,0.008902592264169312,0.0,0.37946695940372893,0.0,0.021384372454345164,0.0,0.0,0.0,0.0,0.0,0.0
5779736_pool1,0.008415230058890397,0.08407337315347822,0.009249185765625405,0.01304244358549928,0.012402256606439656,0.0,0.0,0.0,0.0,0.01098976384901021,0.1740821204920564,0.007985010426074336,0.04820247305634323,0.180138619070589,0.0016223131026494486,0.10723940819719528,0.0,0.0,0.0,0.0,0.0,0.0,0.011668638519033527,0.01267184150528577,0.0,0.05067528409087333,0.0,0.000806267955857179,0.07581138878090476,0.0,0.0,0.0982960395796108,0.17510679188166736,0.09737238437592927,0.0,0.08299202168849792,0.0,0.0,0.0,0.0,0.0,0.006468289691935516,0.0,0.3935903731344018,0.0,0.02099522843905766,0.0,0.0,0.0,0.0,0.0,0.0
5779736_pool2,0.007239222938148324,0.08073712818707035,0.008580190407454386,0.012357702423907798,0.012361699543856042,0.0,0.0,0.0,0.0,0.010444604509114724,0.1695210168983781,0.00790844663507585,0.044110080905313966,0.17681809153011735,0.006985401399167397,0.11550837220106056,0.0,0.0,0.0,0.0,0.0,0.0,0.011069831646224305,0.012903653637221726,0.0,0.04743729236244898,0.0,0.0009144258523746055,0.06832722415170298,0.0,0.0,0.0719313291603807,0.19758418964067764,0.09771879166687392,0.0,0.08238624050828991,0.0,0.0,0.0,0.0,0.0,0.003686229609382606,0.0,0.3880797863434365,0.0,0.023244636948309194,0.0,0.0,0.0,0.0,0.0,0.0
5779736_pool3,0.008706743893849962,0.06672489932815731,0.00685028975572212,0.009877003550538364,0.0075779477531924344,0.0,0.0,0.0,0.0,0.007257728042710497,0.16495991330469975,0.0071277994026329545,0.04721402868108587,0.18843993792176827,0.006917388232917049,0.12001973295208689,0.0,0.0,0.0,0.0,0.0,0.0,0.00806969710572109,0.01287761064697133,0.0,0.039264473987090764,0.0,0.0008357655639982953,0.0675498977433451,0.0,0.0,0.06912494021796589,0.18014453249257253,0.12687973419254236,0.0,0.09268452057182613,0.0,0.0,3.2898595176002574e-05,0.0,0.0,0.0009737210288935186,0.0,0.42902600852778006,0.0,0.01651954019401334,0.0,0.0,0.0,0.0,0.0,0.0
60747316_pool0,0.008658389074207063,0.14679477852194608,0.011587487426843771,0.01792550647163406,0.022053276385282258,0.0,0.0,0.0,0.0,0.01909375464414779,0.1763626722888956,0.007714258699408415,0.06250210893942595,0.1901002016920041,0.0,0.03875483563562008,0.0,0.0,0.0,0.0,0.0,0.0,0.017738703222964107,0.013520974185508142,0.0,0.03948013540555116,0.0,0.0003146411535052406,0.08321869190929927,0.0,0.0,0.07461413030562511,0.20013025573072377,0.14027190793221825,0.0,0.08965561467078607,0.0,0.0,0.0,0.0,0.002966122039117543,0.01036317380750959,0.0,0.3881811929197641,0.0,0.02295113253865836,0.0,0.0,0.0,0.0,0.0,0.0
60747316_pool1,0.007805143136887824,0.1461275295286645,0.012170110907928373,0.021555476910757883,0.02496546927163449,0.0,0.0,0.0,0.0,0.02006620319866562,0.17560248835661588,0.007377483609558879,0.06156550082128069,0.1743276958747636,0.0,0.095028980531178,0.0,0.0,0.0,0.0,0.0,0.0,0.021258500264017693,0.01486011566405684,0.0,0.03572616842535525,0.0,0.0007472727395749463,0.07632565996582835,0.0,0.0,0.06135497143581602,0.20254060071905336,0.1323725779426467,0.0,0.07996311578745785,0.0,0.0,0.0,0.0,0.002185563607770821,0.0038253326135102516,0.0,0.3552819933269107,0.0,0.023851570301166157,0.0,0.0,0.0,0.0,0.0,0.0
60747316_pool2,0.009145295164413828,0.1341170476495962,0.011329494558344177,0.01982090994143778,0.021264463187366838,0.0,0.0,0.0,0.0,0.020164219054652068,0.17560248835661588,0.007132673921693198,0.0627540650162251,0.1793084871854711,0.0031198328897104784,0.09662164500935418,0.0,0.0,0.0,0.0,0.0,0.0,0.018567302936647854,0.01519894094564889,0.0,0.03684031626293414,0.0,0.000742356471551427,0.071106845362702,0.0,0.0,0.05700679304437567,0.2187362400349948,0.14772316999769058,0.0,0.09631920765307421,0.0,0.0,4.4341584802438254e-05,0.0,0.0007805584313467217,0.0,0.0,0.395853189904316,0.0,0.021864611335850572,0.0,0.0,0.0,0.0,0.0,0.0
8132197_pool0,0.009671636022891464,0.13344979865631462,0.011527763479640749,0.027359027225152332,0.027612416509730824,0.0,0.0,0.0,0.0,0.025998661213897885,0.14595531499770667,0.007777032446398227,0.060053026511792236,0.1568949262872872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049062914399157366,0.01272910124108107,0.0,0.05952594914454153,0.0,0.018522176393840278,0.08448913286850179,0.0,0.0,0.07566181138553095,0.07973410737964329,0.1101400087881277,0.0,0.05876077448017736,0.0,0.0,0.0,0.0,0.009522812862430004,0.006676944198126984,0.0,0.3996911853807386,0.0,0.023639939439707863,0.0,0.0,0.0,0.0,0.0,0.0
8132197_pool1,0.0076286755182924555,0.12010481879068316,0.00607822490958804,0.0204521005313143,0.023507111991206323,0.0,0.0,0.0,0.0,0.016386296767277313,0.1634395454401403,0.006150329993885551,0.04143634405163395,0.15938532194264096,0.0,0.053088815939205586,0.0,0.0,0.0,0.0,0.0,0.0,0.028222688869045418,0.010469369682723495,0.0,0.04842735654307355,0.0,0.020112322692782205,0.06943102733067776,0.0,0.0,0.07942644355561876,0.16938910173042807,0.09832162388893555,0.0,0.07511686634579375,0.0,0.0,0.0,0.0,0.004371127215541642,0.0,0.0,0.3887471347665914,0.0,0.0198010912295788,0.0,0.0,0.0,0.0,0.0,0.0
94722642_pool0,0.011145811767036868,0.08474062214675979,0.012121122166004594,0.014289655813606864,0.011361905094591026,0.0,0.0,0.0,0.0,0.009976683731233052,0.1740821204920564,0.007414688569492629,0.05771460135702467,0.1826290147259428,0.0,0.07644789495245605,0.0,0.0,0.0,0.0,0.0,0.0,0.01166466011279151,0.012412723698186096,0.0,0.05082456563181586,0.0,0.0005653708227047291,0.08164898286515121,0.0,0.0,0.08991048633975461,0.14086110037099428,0.12004082192578615,0.0,0.07875155342704182,0.0,0.0,0.0,0.0,0.002810010352848198,0.006537841193999339,0.0,0.38548354472108637,0.0,0.027423351471006652,0.0,0.0,0.0,0.0,0.0,0.0
94722642_pool1,0.009801248487329398,0.07072839328784676,0.008880487043757457,0.01031210689138926,0.006342159456280612,0.0,0.0,0.0,0.0,0.0044606735819319905,0.1763626722888956,0.006802600981005176,0.04745456803920749,0.17681809153011735,0.005669455077032858,0.12532861454600744,0.0,0.0,0.0,0.0,0.0,0.0,0.009060590819551857,0.01223370160503113,0.0,0.045651957160725905,0.0,0.0008554306360923728,0.0730938157155345,0.0,0.0,0.08012679810923894,0.16502645428420273,0.12315189531557907,0.0,0.07753999106662579,0.0,0.0,0.0,0.0,0.0007805584313467217,0.0,0.0,0.35071055292819525,0.0,0.023981700428208328,0.0,0.0,0.0,0.0,0.0,0.0
94722642_pool2,0.01033815855280178,0.06405590335503103,0.007156629787425688,0.008508776749913533,0.006626623834750343,0.0,0.0,0.0,0.0,0.007063531755262426,0.17332193655977668,0.006933870917810393,0.0488599631094343,0.18179888284082488,0.0017750644537948927,0.11010756040248343,0.0,0.0,0.0,0.0,0.0,0.0,0.00739034975822779,0.01178676871813222,0.0,0.04543059969748341,0.0,0.0007374402035279076,0.06976400057727522,0.0,0.0,0.07101670612155149,0.17169128966831368,0.13290494750072676,0.0,0.09329030175203415,0.0,0.0,0.0,0.0,0.004058903843002953,0.0,0.0,0.39105885923585515,0.0,0.026025722454032188,0.0,0.0,0.0,0.0,0.0,0.0
98953007_pool0,0.007845874616766007,0.13144805167646992,0.009195008639265458,0.01547190683192611,0.021198611058293793,0.0,0.0,0.0,0.0,0.01840549437463616,0.17788304015345502,0.006123391979298524,0.05650837376492768,0.18927006980688618,0.0,0.09555986869057007,0.0,0.0,0.0,0.0,0.0,0.0,0.017357309941479982,0.01076251298672006,0.0,0.049063510453140766,0.0,0.0006292823070104812,0.07546579695167412,0.0,0.0,0.08906451011119369,0.19653989136205835,0.12299977625682627,0.0,0.09450186411245018,0.0,0.0,0.0,0.0,0.0,0.006955150206382275,0.0,0.4428394660059395,0.0,0.030592634683020713,0.0,0.0,0.0,0.0,0.0,0.0
98953007_pool1,0.0073205593491299185,0.14479303154210138,0.010737654112035507,0.0158879714100857,0.024366016522506664,0.0,0.0,0.0,0.0,0.020574320280628045,0.1763626722888956,0.00678551386990405,0.05316797399138418,0.18511941038129656,0.002745452942945221,0.09343631605300183,0.0,0.0,0.0,0.0,0.0,0.0,0.02040305700687954,0.011045053597553374,0.0,0.04702786885148664,0.0,0.0009144258523746055,0.07305257613756125,0.0,0.0,0.07679064968090857,0.21999009728706606,0.11668552313363759,0.0,0.09995389473432231,0.0,0.0,0.0,0.0,0.0,0.005077259650659061,0.0,0.40885635830761985,0.0,0.030642336780907983,0.0,0.0,0.0,0.0,0.0,0.0
98953007_pool2,0.008824423385626529,0.14479303154210138,0.01285096603753224,0.02016553304017589,0.02682572291397134,0.0,0.0,0.0,0.0,0.022443934486241924,0.17560248835661588,0.006385909314455012,0.061518193966112654,0.18511941038129656,0.0,0.08812743445908128,0.0,0.0,0.0,0.0,0.0,0.0,0.022346652857787485,0.0116802375179381,0.0,0.04364046155854126,0.0,0.000845598100045334,0.062967114519091,0.0,0.0,0.060053548224572276,0.21029392984753226,0.13239906427104722,0.0,0.11146373715827458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42884396886967874,0.0,0.03125211795603338,0.0,0.0,0.0,0.0,0.0,0.0
57978756_pool0,0.008671724253609023,0.14212403556897507,0.010949029835035137,0.014249644791558175,0.012522090662226775,0.0,0.0,0.0,0.0,0.009484523818300544,0.17104138476293754,0.0059743766121597465,0.058670447158431734,0.19093033357712202,0.0,0.04777993434528503,0.0,0.0,0.0,0.0,0.0,0.0,0.016946102767355423,0.010418158950549119,0.0,0.0425543398161453,0.0,0.0003048086174582018,0.07949174359179133,0.0,0.0,0.08505902380893622,0.19832890866696518,0.13647237806677812,0.0,0.09389608293224216,0.0,0.0,0.0,0.0,0.0,0.006468289691935516,0.0,0.43967462792029355,0.0,0.024102048223468425,0.0,0.0,0.0,0.0,0.0,0.0
57978756_pool1,0.009675928183773781,0.14679477852194608,0.011016309157840359,0.016573192069955424,0.018412046093812057,0.0,0.0,0.0,0.0,0.01203008347631453,0.17180156869521723,0.005450337400336462,0.0598755910599617,0.1784783553003532,0.0,0.08918921077786539,0.0,0.0,0.0,0.0,0.0,0.0,0.019590931470859035,0.009582509702910831,0.0,0.03793496794710059,0.0,0.0006391148430575199,0.0678323075314795,0.0,0.0,0.07500388478648548,0.20802978974635314,0.14366721520113346,0.0,0.09631920765307421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42306137021210277,0.0,0.02680869390055372,0.0,0.0,0.0,0.0,0.0,0.0
4879843_pool0,0.01147203662037986,0.10342359395864384,0.010684833176455098,0.010891812038019588,0.00942845079532626,0.0,0.0,0.0,0.0,0.010497750786659876,0.1740821204920564,0.006445566793977895,0.05447408701106104,0.18428927849617865,0.0,0.09131276341543362,0.0,0.0,0.0,0.0,0.0,0.0,0.012449769990490531,0.011202453240255218,0.0,0.045309165933895446,0.0,0.000614533502939923,0.08009840534355672,0.0,0.0,0.08485792828301224,0.1934972860535097,0.13403411502049117,0.0,0.07935733460724984,0.0,0.0,0.0,0.0,0.0,0.006746495700190807,0.0,0.3876184765506143,0.0,0.02566694317297654,0.0,0.0,0.0,0.0,0.0,0.0
4879843_pool1,0.01005818247615791,0.11209783087130429,0.008923432390280739,0.010117963206194173,0.012046711173197952,0.0,0.0,0.0,0.0,0.010974021249245977,0.17788304015345502,0.006476311603924968,0.04858195225849042,0.15191413497657968,0.005054129281330974,0.11679539506625228,0.0,0.0,0.0,0.0,0.0,0.0,0.012675447222359915,0.01083617954409087,0.0,0.040815770361523694,0.0,0.000884928244233489,0.0701434803471942,0.0,0.0,0.07027734402336715,0.21268814520708174,0.13534756865325576,0.0,0.08420358404891394,0.0,0.0,0.0,0.0,0.0006244467450773774,0.0,0.0,0.34848028316924573,0.0,0.026357183976323036,0.0,0.0,0.0,0.0,0.0,0.0
65001607_pool0,0.009666387770444585,0.11476682684443057,0.015965696895547412,0.033271690021061694,0.0283522841310171,0.0,0.0,0.0,0.0,0.026598386852351417,0.1672404651015389,0.00756196988138124,0.06265011401285572,0.18843993792176827,0.0,0.04140927643258036,0.0,0.0,0.0,0.0,0.0,0.0,0.019125057973322437,0.01348858745702577,0.0,0.04863455843738282,0.0,0.0,0.07072517243129067,0.0,0.0,0.06860580310943303,0.10211836606653471,0.10556772081305948,0.0,0.08359780286870594,0.0,0.0,0.0,0.0,0.0,0.013284336894190146,0.0,0.3794877754067668,0.0,0.03002408283797193,0.0,0.0,0.0,0.0,0.0,0.0
65001607_pool1,0.007704936020062679,0.10142184697879912,0.0159746096038235,0.042003785372180566,0.03125961681812045,0.0,0.0,0.0,0.0,0.026489108967051964,0.16800064903381862,0.00695259461998472,0.060107198048922915,0.1867796741515324,0.0,0.07007723703975138,0.0,0.0,0.0,0.0,0.0,0.0,0.018647565554391055,0.012413573209099816,0.0,0.04407009090265384,0.0,0.000383468905834512,0.06309807698554373,0.0,0.0,0.05674897240975679,0.11401938879527378,0.10965584266386398,0.0,0.09268452057182613,0.0,0.0,0.0,0.0,0.0,0.010432725309573412,0.0,0.3786575965396069,0.0,0.026504851588287134,0.0,0.0,0.0,0.0,0.0,0.0
65001607_pool2,0.007670550033680548,0.09341485905942024,0.016658795941752083,0.04595518026402353,0.03366597976048416,0.0,0.0,0.0,0.0,0.028282361897698137,0.16648028116925917,0.006923542283176955,0.05674383809774367,0.18428927849617865,0.0,0.08706565814029717,0.0,0.0,0.0,0.0,0.0,0.0,0.018956215716972327,0.012208537338136817,0.0,0.043648206567953166,0.0,0.000511291874446016,0.056045045787799376,0.0,0.0,0.04582799267859503,0.12094910676954593,0.10185688740073949,0.0,0.09995389473432231,0.0,0.0,0.0,0.0,0.0,0.007302907716701389,0.0,0.3850403825021553,0.0,0.026771850651042574,0.0,0.0,0.0,0.0,0.0,0.0
81852640_pool0,0.011460623895626304,0.1441257825488198,0.017175140779110216,0.025961607981018986,0.025154829720422087,0.0,0.0,0.0,0.0,0.027685196380151288,0.1672404651015389,0.005885542958292312,0.07275415630391857,0.18428927849617865,0.0,0.06636101992400699,0.0,0.0,0.0,0.0,0.0,0.0,0.02263520322828965,0.012965200865465942,0.0,0.04688690156296063,0.0,0.000447380390140264,0.07314332986516002,0.0,0.0,0.06426123384584222,0.13778741882324042,0.12814837341265833,0.0,0.09207873939161812,0.0,0.0,0.0,0.0,0.0,0.009945864795126652,0.0,0.38737855189363485,0.0,0.026104155567133382,0.0,0.0,0.0,0.0,0.0,0.0
81852640_pool1,0.011450534990229938,0.13011355368990676,0.013851504001776711,0.02649875870433743,0.024153198139193352,0.0,0.0,0.0,0.0,0.02161279615696167,0.1695210168983781,0.006040978013250359,0.07027542965937669,0.180138619070589,0.0028078496007394303,0.08865832261847333,0.0,0.0,0.0,0.0,0.0,0.0,0.021149847817260273,0.013152967586913103,0.0,0.04444239194043626,0.0,0.0007915191517866209,0.064549243900165,0.0,0.0,0.05493044591481493,0.1687840648451519,0.13710866324979462,0.0,0.09692498883328225,0.0,0.0,3.718971628591595e-05,0.0,0.0,0.0029211630866805556,0.0,0.38338481729219226,0.0,0.027289327636100296,0.0,0.0,0.0,0.0,0.0,0.0
81852640_pool2,0.010911103077211624,0.1267773087234989,0.016601716048615885,0.030213023781623462,0.023882977834028464,0.0,0.0,0.0,0.0,0.02369506133114175,0.16572009723697947,0.006214811829751849,0.07022770783078454,0.1826290147259428,0.002995039574122059,0.08494210550272895,0.0,0.0,0.0,0.0,0.0,0.0,0.023191710208237556,0.014359875221482236,0.0,0.04357216349618641,0.0,0.0007571052756219851,0.06008150780384778,0.0,0.0,0.052228629591483285,0.17220277549724133,0.13473473431200247,0.0,0.10843483125723449,0.0,0.0,0.00014732849144035936,0.0,0.0,0.0,0.0,0.4271117330335584,0.0,0.02846766065627448,0.0,0.0,0.0,0.0,0.0,0.0
81852640_pool3,0.012250710228759776,0.12544281073693575,0.01762322989441552,0.03622533182967968,0.02427942408466649,0.0,0.0,0.0,0.0,0.027337425675652338,0.1672404651015389,0.00720535392890246,0.07258028528526456,0.21546556015538904,0.006908281012347507,0.04724904618589297,0.0,0.0,0.0,0.0,0.0,0.0,0.024909117270756325,0.017444720800186025,0.0,0.03616607260441296,0.0,0.0005014593383989772,0.061163709021073154,0.0,0.0,0.04862988818393348,0.13771938796421743,0.15427864974949487,0.0,0.11630998659993869,0.0,0.0,0.00022313829771549573,0.0,0.0,0.0,0.0,0.4562198367322894,0.0,0.026318768147987143,0.0,0.0,0.0,0.0,0.0,0.0
5689621_pool0,0.010825172962162668,0.12544281073693575,0.013606239502797915,0.020403476375145696,0.022445704617180144,0.0,0.0,0.0,0.0,0.018570231361640554,0.16495991330469975,0.00788918259543108,0.06955851214166131,0.16021545382775892,0.0,0.0637065791270467,0.0,0.0,0.0,0.0,0.0,0.0,0.017053382732987187,0.015021993292004513,0.0,0.05345118331342419,0.0,0.0005604545546812098,0.09064089587964856,0.0,0.0,0.10458961309575752,0.19171966630396262,0.1643368932936402,0.0,0.03392374609164878,0.0,0.0,0.0,0.0,0.0,0.008972143766233136,0.0,0.3826384378743241,0.0,0.022499422797706725,0.0,0.0,0.0,0.0,0.0,0.0
5689621_pool1,0.010480876719773885,0.11009608389145957,0.011832270741782712,0.01932867199124616,0.021591039290191676,0.0,0.0,0.0,0.0,0.017066550841027362,0.17028120083065781,0.006989806301470229,0.06441544927037854,0.12368965088257035,0.0018095030760320774,0.10458496740023501,0.0,0.0,0.0,0.0,0.0,0.0,0.016727981760752485,0.01441530595541342,0.0,0.05061811420169955,0.0,0.0009586722645862799,0.0833752561118188,0.0,0.0,0.09653515604296022,0.23478296781074598,0.16264706272525323,0.0,0.021808122487488504,0.0,0.0,0.0,0.0,0.0,0.004242641625893188,0.0,0.3127628911370944,0.0,0.021932146196101628,0.0,0.0,0.0,0.0,0.0,0.0
50404163_pool0,0.009784266807318222,0.10742708791833327,0.01371646417212642,0.016082591090428228,0.01607429336029044,0.0,0.0,0.0,0.0,0.016055070127819225,0.16800064903381862,0.007606286219892999,0.06161478920738509,0.18428927849617865,0.0,0.05361970409859764,0.0,0.0,0.0,0.0,0.0,0.0,0.013673506430676424,0.012181007644026551,0.0,0.05326890307079277,0.0,0.0005211244104930547,0.07342048633694397,0.0,0.0,0.06479127384143055,0.1255498622223518,0.11696627369648269,0.0,0.10237701945515437,0.0,0.0,0.0,0.0,0.0,0.007581113724956681,0.0,0.3996702628941891,0.0,0.023617454860463755,0.0,0.0,0.0,0.0,0.0,0.0
50404163_pool1,0.009239390972604428,0.08140437718035193,0.010832440980946238,0.013343998510421208,0.013599324972731584,0.0,0.0,0.0,0.0,0.014277951741134626,0.16648028116925917,0.007179443481171308,0.054778241339029816,0.1867796741515324,0.00012479331558841914,0.08122588838698455,0.0,0.0,0.0,0.0,0.0,0.0,0.011034628259168457,0.011602931011016412,0.0,0.04569950415655214,0.0,0.0006194497709634424,0.07303472961155896,0.0,0.0,0.0690568335837491,0.14515571695819665,0.11413162947619006,0.0,0.11630998659993869,0.0,0.0,0.0,0.0,0.0,0.005564120165105821,0.0,0.40248792373537534,0.0,0.022130237636502213,0.0,0.0,0.0,0.0,0.0,0.0
50404163_pool2,0.0104815669598112,0.06739214832143889,0.005071239967386124,0.007141707421674882,0.0005549389524245535,0.0,0.0,0.0,0.0,0.004833394719236488,0.1634395454401403,0.0074202927738513695,0.05206030037959518,0.19425086111759368,0.0,0.07166990151792754,0.0,0.0,0.0,0.0,0.0,0.0,0.005988824463172888,0.012682032016866364,0.0,0.04180499447301246,0.0,0.0005407894825871322,0.07086526598907349,0.0,0.0,0.06480236899779361,0.12416609088127659,0.156372333536294,0.0,0.12721404784368295,0.0,0.0,7.43794325718319e-05,0.0,0.0,0.0019474420577870373,0.0,0.4396836439666914,0.0,0.017479561962789797,0.0,0.0,0.0,0.0,0.0,0.0
50108462_pool0,0.008598679326937525,0.1387877906025672,0.01085073156182768,0.014901272541822174,0.017564644038572125,0.0,0.0,0.0,0.0,0.015161520712612536,0.17028120083065781,0.005838944556155331,0.054571504670646406,0.180138619070589,0.0003119832889710478,0.08334944102455277,0.0,0.0,0.0,0.0,0.0,0.0,0.01603712487781593,0.010139568545832494,0.0,0.04573506659504525,0.0,0.0007128588634103107,0.06677366208888758,0.0,0.0,0.0941756412699016,0.18180035590183957,0.1191924416817641,0.0,0.09329030175203415,0.0,0.0,0.0,0.0,0.0,0.0018083390536593916,0.0,0.3928936626683991,0.0,0.02705354209791304,0.0,0.0,0.0,0.0,0.0,0.0
50402729_pool0,0.010310055297880224,0.13278254966303304,0.013243904965690367,0.016266749545672723,0.019272787757076117,0.0,0.0,0.0,0.0,0.02381760948065002,0.16800064903381862,0.008374001178341445,0.06000702920300217,0.1826290147259428,0.0,0.09290542789360978,0.0,0.0,0.0,0.0,0.0,0.0,0.015480241674431912,0.014081549099573425,0.0,0.04889404612203479,0.0,0.0005358732145636128,0.06975189761450158,0.0,0.0,0.05988415804162694,0.15506069061465358,0.12114218049754523,0.0,0.09329030175203415,0.0,0.0,0.0,0.0,0.0,0.005285914156850529,0.0,0.3987605250221881,0.0,0.029635655773832918,0.0,0.0,0.0,0.0,0.0,0.0
15387421_pool0,0.011015038614878738,0.1287790557033436,0.01025537971122228,0.013369088021642257,0.011714058734097518,0.0,0.0,0.0,0.0,0.015234773166764368,0.16572009723697947,0.006957165103389627,0.054772623988546536,0.18179888284082488,0.0,0.06052125017069437,0.0,0.0,0.0,0.0,0.0,0.0,0.014231305098396705,0.012320022502370463,0.0,0.045823339473897405,0.0,0.0005211244104930547,0.06863374803685662,0.0,0.0,0.06405042519877638,0.17862100764258584,0.13836214088030652,0.0,0.10661748771661046,0.0,0.0,0.0,0.0,0.0,0.0027820600825529105,0.0,0.43867403558694884,0.0,0.02385648307496062,0.0,0.0,0.0,0.0,0.0,0.0
47236602_pool0,0.009577102304629591,0.09341485905942024,0.0083034257740335,0.010459441170157291,0.010986858460943263,0.0,0.0,0.0,0.0,0.010590898775951069,0.1763626722888956,0.007898690689083257,0.04279131687030117,0.1477634755509901,0.0,0.03875483563562008,0.0,0.0,0.0,0.0,0.0,0.0,0.012057406753383177,0.012138015270004476,0.0,0.049383764521420036,0.0,0.000742356471551427,0.07485084558807316,0.0,0.0,0.09281136579346959,0.16628550852825785,0.10764176973958807,0.0,0.10540592535619443,0.0,0.0,0.0,0.0,0.0,0.005842326173361111,0.0,0.3931690918181762,0.0,0.01846546486657254,0.0,0.0,0.0,0.0,0.0,0.0
47236602_pool1,0.009354097489401083,0.08607512013332294,0.005553961228463759,0.006555797384897425,0.006040595949752984,0.0,0.0,0.0,0.0,0.006347045488083291,0.17560248835661588,0.006844939159403506,0.03324187573286501,0.16104558571287683,0.005422460680528083,0.11050513222012442,0.0,0.0,0.0,0.0,0.0,0.0,0.009708826020175965,0.01056621010579836,0.0,0.042352624263152845,0.0,0.000884928244233489,0.06837805003032615,0.0,0.0,0.0675559100718143,0.19886682846314407,0.11029648595312258,0.0,0.09692498883328225,0.0,0.0,0.0,0.0,0.0,0.001669236049531746,0.0,0.3698542837631789,0.0,0.017337653193494958,0.0,0.0,0.0,0.0,0.0,0.0
37251992_pool0,0.012412227870247742,0.13078080268318834,0.011696140940430205,0.02000186669441367,0.02046377978709245,0.0,0.0,0.0,0.0,0.019584973887876455,0.17332193655977668,0.006385858575341106,0.0678501629389437,0.18594954226641447,0.0,0.07220078967731959,0.0,0.0,0.0,0.0,0.0,0.0,0.017848546329436457,0.012356731268478399,0.0,0.044280539520924256,0.0,0.000511291874446016,0.06986935086417996,0.0,0.0,0.05264162447916125,0.14714293018196328,0.1530812745575308,0.0,0.10964639361765052,0.0,0.0,0.0,0.0,0.0,0.004312193127957011,0.0,0.44729132615976497,0.0,0.02967462511506327,0.0,0.0,0.0,0.0,0.0,0.0
37251992_pool1,0.01466681913021747,0.12010481879068316,0.0127496327454649,0.020573820097947774,0.01944292947564988,0.0,0.0,0.0,0.0,0.022886128648306643,0.16191917757558083,0.010757978859185922,0.06790831635752491,0.22939343721475838,0.005225494611903884,0.026544407969602793,0.0,0.0,0.0,0.0,0.0,0.0,0.0236702051796482,0.016304354957894326,0.0,0.04004402330253948,0.0,0.0,0.05949659037584868,0.0,0.0,0.04740255328376365,0.1126016020246871,0.1705781119394323,0.0,0.13145451610513903,0.0,0.0,0.00014160699662714153,0.0,0.0032783454116562315,0.0,0.0,0.4857275932558637,0.0,0.02887054868874136,0.0,0.0,0.0,0.0,0.0,0.0
61827429_pool0,0.010645278968781804,0.1067598389250517,0.010010115212243483,0.013278055794261685,0.01209673636579237,0.0,0.0,0.0,0.0,0.01145562509039521,0.1740821204920564,0.006911185289379117,0.05410922782330758,0.18927006980688618,0.0,0.09555986869057007,0.0,0.0,0.0,0.0,0.0,0.0,0.012615514205138281,0.01139226838056174,0.0,0.04681180090599031,0.0,0.000678444987245675,0.08145035110884628,0.0,0.0,0.0847203037250213,0.1556049374868375,0.12906544587141724,0.0,0.09026139585099409,0.0,0.0,0.0,0.0,0.001456319809463747,0.009041695268296958,0.0,0.36192272417052357,0.0,0.01983711522988061,0.0,0.0,0.0,0.0,0.0,0.0
