,regulon
62,"[RBM7,LSM2,STK32C,RPS19BP1,NCOA4,DDB1,RPL32,COX5B,MVB12A,BTBD2,ZBTB5,SSNA1,ARHGAP20,MASTL,CSDE1,INTS3,EXOC8,UBA52,SSB,CCNG2,TUBD1,ACAD10,EEF2,TTC28-AS1,LARP7,ZNF483,UTP23,TTC14,PHF14,CELF5,MED4,NAT10,SERINC3,ZNF391,SRSF1,ACBD6,PPP1CC,GALK2,SUMO2,LARP4B,UQCRC1,GTF2F2,GLRX2,DCP1A,PPCDC,ZSCAN12,CMSS1,GOSR1,RAD21,SLC39A10,ME2,RPL5,ADAM32,KATNA1,UQCC2,ELP6]"
63,"[DVL1,LSM14B,ATP7A,C17orf80,RASA3,ATP1B1,KALRN,CELF5,TSHZ2,LINC00623,CUEDC1,ARHGEF4,LIMS1,SCAMP3,EGFL7,HPCAL1,SULT4A1,TINCR,DNAJA2,GSPT1,ETS1,NIFK,LZTS2,SRI,IKZF1,GABARAPL1,NAB1,FUS,FBXO21,LANCL2,GSN,TBC1D30,KBTBD11,RHOBTB2,AACS,CERS5,RNF38,RBFOX1,FNIP2,EFHD1,PDE8A,TCP11L1]"
64,"[ANKRD50,ASB7,ZNF385B,CKAP4,EFCAB2,KIAA1841,UNC80,SUMO3,YES1,C1orf21,ADNP2,NLGN4Y,ASXL1,GPD2,VAPA,B3GNTL1,PIK3R1,LINC01001,CLIP1,MIR155HG,FAM49B,RABGAP1L,JARID2,UBE2W,STOM,XPO1,ZFAND3,RAP1B,RBM12,ARAP2,AKT3,ADD3,USP12,LIFR,STAT5B,GPBP1L1,NLGN1,LRRFIP2,CHN1,ANKRD12,L3MBTL3,GAK,SMG1,NAB1,FBXO32,MBD5,ZNF652,SLC19A1,ZMYND11,TRA2A,ARHGAP24,BSG,CDH2,DLGAP4,TMEM47]"
65,"[LINC00662,HOMEZ,SYCP3,ITPR1,CA8,ELMOD2,ACSF2,ARHGAP9,ING4,MIATNB,CYP2S1,ZFYVE9,PAN3,B4GAT1,VPS52,TANC1,RSBN1,DTNA,ST3GAL6,SLC40A1,MPHOSPH8,SLC25A36,RMDN2,STAMBP,UGGT1,CTBP2,TPR,CTCF,NUP35,RAB3GAP1,CDK17,COG3,BCL2L13,ULK4,PHF10,DOCK8,BFAR,PPP4R2,OXR1,TUBGCP6,GPBP1L1,EIF4EBP1,ARL13B,GPR108,UBR5-AS1,TMEM123,RALGAPB,FAM172A,MARCH3,SLC39A9,ECHDC1,RIF1,MIS18BP1,NUTM2G,HIF1AN,RNF213,C4orf33,RMDN1,DUSP10,NAF1,ICA1,TBCC,NOM1,RNPC3,TIMM10B,WDFY1,CCDC71L,PIGT,PIK3R2,TMCO6,IL6ST,CNTN4]"
66,"[SLC25A18,LINC01588,FGF11,LINC01358,NOC2L,PBLD,FBN2,ANKS6,FAS,ZNF160,TFEB,TSFM,SRPK1,TMTC1,CBX1,CD44,CCDC15,SMOX,XPNPEP1,MXRA7,KDELR2,MCM6,IRF1,SFI1,GYG1,IBA57,MED27,HIF1AN,CDC42EP3,SMG7,CRIM1,TUBA1C,PITPNC1,GEMIN8,CDKN1A,PPARD,RAB27A,E4F1,DDIT4,PRKY,MCF2,TESK2,HOMEZ,FANCI,TMCC2,TJP1,ELL,TBC1D30,ZFYVE9,STX2,COQ7,FH,RNF111,CCR1,SMAD5,TBC1D10A,UBE2J1,NAB1,TRNAU1AP,GCDH,MARK2,FOXK1,WASF3,PCDH9,FBRS,DPP6,CEBPB,BTBD8,ATP2A3,KBTBD11,HSPA6,ZNF746,PAPSS2,SUN2,TTYH1,ZNF720,GCLM,EPB41L5,LRRC8D,THOP1,CRACR2A,DUSP3,ERVK13-1,PPP1R3B,SV2B,PPP6R2,DDX58,FBXO5,FYCO1,FAM169A]"
67,"[HIST3H2A,ADAR,ACO1,EHBP1,RAB31,TCAIM,SNX27,LIN54,ATP1B3,JOSD1,IRF2,SMAGP,CEMIP,STX2,FAM172A,PRDM15,CAHM,AQP4,NAAA,DDX58,UNKL,AGL,SEC24D,TTC17,SNRPA1,RBM17,GNA13,HNRNPA3,MTM1,IL18R1,NCOA2,IMMP2L,AFF1,SAMD4A,SSH2,ATM,CEBPD,NEK7,PARP4,ANO10,MTMR2,NOL8,MAST2,C6orf47,GMNN,LPXN,MIR646HG,KBTBD2,MND1,ZEB1,KANSL1L,ZNF746,RAB28,ZNF367,USP7,EBAG9,MYLIP,ISG15,MAP3K8,CD274,PELI2]"
68,"[STRBP,LINC01010,ULK4,PSTPIP1,WIPI1,ZNF197,QKI,ZBTB1,ZDHHC2,SULF2,TRERF1,STAT5A,EEF1A1,SMARCA2,MEST,RYK,SPTAN1,RGS18,PPP1R2,AKAP9,PTGS1,REST,SEC22A,PARP8,RARRES1,PIK3CG,ZNF620,CDC42SE1,ANK1,HEATR5B,ANGPTL6,UBAC2,SELL,SPARCL1,CELF6,GAD1,USF1,LGR4,CD86,DYRK1A,AMPD3,BNC2,SLC46A3,FAM135A,APAF1,WIPF1,ANOS1,SSH2,CACUL1,ANO10,C11orf58,ACP6,MAML3,CLTC,TLK1,EP400,SUPT20H,SMAD6,FAM110A]"
69,"[PANK1,TUBB3,PLXNA1,TSPAN9,NPIPB5,RMND1,FCHSD2]"
70,"[XPO6,XPNPEP1,ATF3,DDIT4,NINJ2,CRIM1,FOSL2,KCNN1,CYP51A1,CNTNAP5,UBTF,ZNF41,GLRX5,ETV1,C9orf40,FGFR1,RAB13,IL1R2,ABHD5,PRELID3B,STRN4,RXRA,TAOK2,PFDN5,PPP2CB,SLC25A17,MMAA,ZNF460,SND1,DEXI,DANT2,HSF2,IRF7,SLC30A1,ACER3,INPP4A,TBC1D8,MTUS2,ARL4A,SLC36A1,DNAJC1,MEG8,EIF4ENIF1,PIGH,REXO1]"
71,"[BEND6,DAB2IP,ACSL3,EDF1,CENPE,SSH2,RPRD2,TTYH1,PRDM10,USP7,EXOC7,RAB12,HIF3A,NDUFV2,MYO5B,MCF2L,ZFY,ADD1,CBFA2T2]"
72,"[CACNA1B,SOCS3,FAM228B,STYXL1,EZH2,MYNN,LINC01285,SLC39A14,ATF4,AP2S1,TMEM50A,NR2F1-AS1,TESC,MAST4,PHAX,FANCL,ATP6V0D1,SLC25A20,HRAS,SRM,PANK3,GTF3C1,LRRC75A,DOK3,SLC5A6,GNG10,PRDM10,E4F1,ACSL1,MTMR4,ACLY,PRELID1,VAC14,MORC2,FH,LLPH,NXT1,DOK6,TEX22,HNRNPK,TTF2,ZFYVE27,DYM,VPS9D1,URM1,MCM3,RPF2,TOMM70,RBM10,JTB,PIGM,PTPN11,TUBB,C11orf24,NSUN6,GSDMD,C1S,TBC1D8,CCNYL1,PIKFYVE,PUF60,ZNF101,NIN,FBXO30,CDPF1,DCUN1D2,H2AFZ,ZNF93,WAC,CEP135,KIAA0556,MCRS1,HSP90AA1,MPG,TEF,YIPF3,FANCC,RMND5B,STIL,EYS,THNSL2,TAF1D,BACE2,RIT1,DGCR8,USP28,UBE2M,UGGT2,SSR2,ZNF513,TELO2,BIRC6,AGTPBP1,ZNF460,PTGES2,CMTR1,REXO2,ATR,SLC25A39,SDE2,LAS1L,MARK2,NOP9,TMEM218,ATG3,SMIM14,NUDT9,DDX6,UBAP2,RAB35,ZBTB25,SLC12A4,C1orf112,ARMCX6,PIK3R4,CNNM4,GTF2F2,ARPC2,ADAMTS6,UPF3B,FAM169A,ZNF100,TIGD1,RANBP2,ZNF202,INTS12,ZMAT1,ABCE1,DCTD,MTCH2,PIK3R1,FAM162A,EFL1,TOMM20,PCED1A,FANCI,PPP1CA,MYLK4,NMNAT1,PIGK,MIPEP,TMC3-AS1,TANC1,STK17B,SPAG6,CEP85,NIPSNAP3A,CD46,FAM200B,CUL9,NORAD,ACOX1,RABL2A,TXNL1,PAICS,MEGF9,ZNF720,SCGB2B2,SSH3,STX4,GUF1,POLR2K,PSMG3-AS1,BHLHE40,PRCP,SNRNP200,MASTL,TEAD1,TP53I3,EIF3A,AK3,EIF1B-AS1,UMPS,MANBAL,GNA13,CANT1,UBFD1,STXBP2,RMND1,DGKD,HMOX1,RBM19,CORO1B,NGDN,PANK2,ZBTB39,FCHO2,MTF1,AIP,GALNTL6,AFF3,BDH1,CENPI,GADD45B,REPIN1,PCYT1A,TMCO4,BVES,LIG3,GATAD1,TCERG1,TP53INP1,SEC24C,EIF2A,ZBTB43,ADCY5,C11orf74,COX4I1,PLOD3,DAXX,PEMT,CANX,ZNF276,SIRPA,ERGIC3,PDZD2,KIAA0753,HELQ,XYLT1,METRNL,EGFR,STXBP1,PTPRN2,CASP10,CCDC18-AS1,IL18R1,MPC1,TTC39B,MRPL28,CENPL,PLK4,TMEM47]"
73,"[ARSG,MICALL1,VEGFA,WDR60,CC2D2A,MPG,GATAD2B,GPR137B,KYNU,H3F3B,ANGEL1,TLK2,LINC01002,TRIP12,CTDP1,PITPNA,EPSTI1,PSMC6,C11orf65,ZFPM2,RP9,C1RL,AP1S2,IP6K2,CHD8,PTPRN2,PAX8-AS1,PPP1R12A,PCGF5,DNAJC13,NOTCH1,GOLGA4,HIF3A,REXO2,RAB11A,USP9X,FAM49B,ARHGEF10,APP,ZNF100,CNOT6,DIDO1,PSEN1,GRIA2,TMCC1,BAALC-AS1,XPR1,C5orf34,LRFN5,ZNF75D,EPHA2,ATXN1,MAP3K11,TRMT2B,REV1,RASA1,NF1,IL18,SPATA13,EZH2,NCOA7,ETV3,GSTCD,SCAF11,NDUFS2,SIK2,ARHGEF10L,FAS,DIAPH3,ROBO2,ZNF804A,RAB8B,B4GALT5,PDSS1,THOC7,ZNF45,PRKCQ]"
74,"[AMMECR1L,PLAGL1,SYNCRIP,C1orf115,ZNF580,CAMTA2,HTR7,ZNF804A,MTCP1,CCHCR1,RIMS2,EIF3M,ADCY2,GLYR1,STMN1,TEX264,SIRPA,TOM1L2,PHF19,CENPQ,TMEM205,C7orf50,GPATCH8,ATP9A,FLCN,COASY,SET,CSNK1E,HDGF,AAGAB,COX20,CSNK1G1,CCDC92,JUND,LIMD1-AS1,TMUB2,JOSD2,MDN1,TREM1,RASSF3,EPHB2,ASCC3,SUV39H2,FGF2,GEN1,CPEB3,INCENP,MTURN,TMEM184B,MEG3,TAF1D,UTP6,FAM131A,ATP2A2,DGCR6L,WDR3,PMS2,SNX12,INPP5A,DDX55,ABHD16A,F3,SF3B2,ZNF821,MAST2,WTAP,FBXO11,YWHAZ,MTSS1,SLC35E1,RNF217,TNPO3,GMPS,GFM1,CCM2,SV2B,ZSWIM6,PLEKHA2,DPP10,ATF1,RNF34,RBM15B,SERAC1,HRH2,SLC25A33,ZFAND3,EDEM1,TAF7,FBRS,NARF,ETV5,MALSU1,OCLN,TMEM165,NUP98,TIGAR,NDEL1,JADE3,RTN4,ALMS1,PURB,NAA35,SLC7A8,NIN,RUNX1,SMC5,DGCR8,AFG3L2,THRA,JARID2,UBAP1,DYNC1H1,MGME1,GNE,LRGUK,ENSA,TRA2A,SLC20A1,TNFRSF1B,CIRBP,DICER1,TAZ,TSN,RCAN1,ZYX,RNF38,RFC1,GPCPD1,FGF13,CACYBP,CBX1,EIF5A,NPTX1,FRMD5,PEX5L,ADAM11]"
75,"[FAM107B,ARID5B,BCL2,NCK2,ANKH,TGFBR1,ZBTB46-AS1,GNB5,PHF24,SMURF1,ZNF592,CHN1,KCTD1,MIR17HG,PPARG,DPP6,SOCS6,OTUD1,SHTN1,RASA3,LINC00623,ABI1,SNX9,FN3KRP,LATS2,GLS,KLHL5,GRIA2,PIK3R1]"
76,"[FAM169A,PHF24,LINGO1,SMAD7,HMG20B,TRAF3,PIANP,BAHD1,ZDBF2,B3GALNT1,DLGAP4,PAK3,SNN,TNFRSF11A,PIN1,PCNX4,FASTKD2,TOR1A,BTBD10,NCK1,DCLK1,ELAVL4,SATB1,PEG10,PPP6R2,CBLN2,ITGB5,KCNA2,NPTN,NEXN,DAB2,RORB,TMEM151B,ICE1,KCNJ5,GABBR1,ENC1,FAM133B,HECTD2,IQSEC2,ZNF727,ANKRD9,CXXC5,EFHD1,GFOD1,VLDLR]"
77,"[PPP3CA,RSF1,TWSG1,AHDC1,FHAD1,LONRF1,RPS6KA3,VPS37C,KLF3,KDM7A,LINC01237,NIPBL,CAMK4,HIPK3,B3GNT5,BRWD3,RAP2C,PAIP1,AAMDC,STOM,ROCK1,NR4A2,AZI2,DCAF11,CEP170,TP53TG1,NFE2L2,DSC2,FRYL,SEC24B,DEDD,FARP2,CUL2,WWC2,KTN1,SOAT1,DNAJB6,PPP2R5A,TMEM117,LY6E,CAMK2D,CA5B,QSER1,PAQR3,TRAF3,RAP1A,B3GNTL1,MARCH6,GFOD1,RASA3,ARFGAP3,NFATC3,RHOA,PPP2R2A,RAB5A,ACTR2,CGNL1,ACTR3,DIAPH1,HPCAL1,CHD1,AKAP13,MTM1,URGCP,GRIA4,TSC22D2,TRIO,ATL3,SMAD3,DLG4,FOXN3,FGD5-AS1,SGCE,STT3B,KPNA3,CTNND2,TPK1,MMGT1,ENC1,PLIN3,MTCH1,NFYC,AUTS2,IVNS1ABP,ABAT,OAZ2,MTMR3,GAS6-AS1,MKRN1,CSGALNACT2,ZBTB49,BTBD7,OPRL1,ZCWPW1,MORF4L1,TRIP12,ZNF219,CNKSR3,VPS35,RNF144A,IMMP2L,DDX10,KDM3B,CETN3,MFAP3L,GCH1,CUL1,KANK2,MCFD2,TRIM24,TBCEL,APCDD1,FAM89A,LINC01191,DAP,FNBP1,FAM169A,MRPS9,JAG2,SOCS5,KCNH8,CLIP4,RORA,DLGAP2,KIF1B,MEF2C,TCP11L2,KCNN1,MIR31HG,ZNF821,MEMO1,CRIM1,HIVEP1,MPC1,CSNK2A1,PEG10,NRROS,ARHGAP31-AS1,SPG21,NTPCR,TMOD1,GNAI1,C7orf31,SLAIN1,HOMER1,GRID2,HECW2,MXI1]"
78,"[PTH2R,UBE2W,NCOA5,UBE2E1,NLGN4Y,TBK1,DAB1,RAC1,NPL,TSC22D2,RGPD8,LINC-PINT,EML1,FAM49B,STK26,MBD2,AP4S1,MEPCE,ZNF322,TMEM168,ZNF638,GPRIN3,SPRY1,CASD1,HIPK3,CSNK2A1,RAB12,CUL3,BAIAP3,LRRC8D,TMEM263,SMNDC1,PHIP,MPPE1,SUPT3H,PID1,LGR4,ZMYM2,ELK3,GOLGA8A,PTK2,KDM2A,TBL1X,DTNB,MGAT4A,GNG12-AS1,APBB1IP,SNCA,KDM3A,PUM2,LINC00623,AP1G1,CAST,LARP4B,SPIN1,USP42,ZNF664,TPK1,CCNJ,TMPO,TSC22D1,WNK1,ITPK1,REL,SEC62,SNX14,KLF3,JMJD1C,STMN2,ENTPD5,CLIP1,ABRACL,PLA2G12A,NIN,CDK14,EPHA6,MAP2,QKI,PPARA,STXBP6,BASP1,KIF13B,TNRC6B,CACNA1D,DIS3L2,CSGALNACT2,KTN1,HECTD1,BTBD3,PDGFC,VAV3,CANX,HDAC4,SGK3,ZMYM5,TCF12,CADPS2,KCTD1,DICER1,CREB1,KRCC1,G3BP1,MANEA,BCL2,SVIL]"
79,"[TFDP2,ZNF652,ORC4,NT5C2,CDC42SE2,LIMA1,ESYT2,ZNF821,TUBGCP3]"
80,"[LINC00926,PNO1,PLEC,KCNQ2,TCEA2,ANAPC10]"
81,"[PKP4,ZNF41,PTPRE,SLC16A3,SNX5,HCK,FAM222B,NECTIN2,BIVM,CDKN1A,MYD88,SLC35F3,IFITM3,PLEKHG1,GTF3C1,NFIL3,SLC4A4,COA6,C16orf87,NEAT1,ASNSD1,NT5C3A,MAPRE1,MAPRE2,LSM6,AFTPH,SERTAD3,SRFBP1,PPARD,PRDM15]"
82,"[MTUS1,UBE2D3,FUT10,SRPRB,FAM110B,TLK2,TGS1,SPPL3,UGCG,SCRN1,LUC7L2,SPOPL,SNX27,EZH2,CDK8,BNIP3L,FAM126A,FTCDNL1,USP15,RSBN1L,SMARCAD1,DNAJC13,GPAT4,SLMAP,TCF4,SOX5,CHIC2,USP6NL,APBA1,FAR1,FBXL17,FNDC3A,FARP1,VPS13C,HIPK1,ACTR2,CELF2,WWC2,CDK19,TSC1,FRG1,NUP50,CYLD,LCORL,CLOCK,ANP32A,SEC24B,PFN2,OSBPL1A,PACRGL,MIER3,MLLT10,AZI2,ERN1,PDE6D,NFIL3,TCAIM]"
83,"[PTRH2,RND3,PLEKHG2,PDSS1,FYTTD1,ZFPM2,NFATC1,BAG4,OAT,BRCA1,ARL3,KIF20B,C19orf48,PSMD14,CD93,THEMIS]"
84,"[DHRS4L2,BMF,MSI2,CHAD,TBCK,ACOT9,CNOT2,RALGPS2,WDFY1,RACK1,COMMD3,NAT9,PTP4A2,ARGLU1,MCL1,SUCO,ZNF780A,AMPD3,CD226,PGGT1B,AUTS2,LINC00884,HIPK1,ZCCHC2,PCDHGA10,LAPTM4A,PKN2,R3HDM1,UNC5D,ANO6,KIAA0355,CGGBP1,ARID3B,ZNF629,CEP192,MGAT1,SNHG8,NBPF12,B4GALT3,CABLES1,NAA50,RNF212,CACNA1D,PPFIBP2,UBR3,RIF1,REV3L,NRF1,GIN1,SLC2A13,TENM4,GPC5,APC,MLX,TLR2,RAB29,UBN2,RREB1,SWSAP1,EIF4EBP2,CYLD,TSGA10,BEND6,DYNLT1,DCP2,RGPD8,TTBK2,ZNF630,PLAG1,SNX13,F11R,TANK,ZNF397,ABHD13,UBE2H,PDCD4,MACROD2,EIF4G3,CAT,HMBOX1,ARID4A,BNC2,FBXW7,C1GALT1,HERC4,FBXO28,USP3,REV1,CPNE1,ZNF326,SETD2,SERTAD2,SMAD4,PLCL2,DMTF1,RAP1GDS1,PALLD,MAP3K3,ZFHX3,GPBP1,KBTBD2,LRRK2,NUTM2A-AS1,TCF4,NCOA3,PGLS,ZFP91,PDLIM5,BTBD7,SDCBP,VRK1,NR2C2,ERAP1]"
85,"[LRP12,GUCY1A2,TRA2A,ORMDL1,PTPN12,CUL2,NUP50,SMC6,SYNE3,IVNS1ABP,ZNF148,ZMYM5,KPNA1,SPEN,PSMD7,LIG4,NEXN,SIMC1,CACNB2,CARF,NAA20,TRIM44,RBM3,MTG2,COA1,IFRD1,PDCD6IP,ERCC6L2,TWF1,NRCAM,BLM,NCOA7,XRN1,CPSF6,ITGB5,CHD7,TRIM41,RTN3,FNBP1L,MAPK8,SYCP2,MLLT10,PLRG1,ZNF778,DAP,DNAJB6,METTL14,GPATCH8,CUX1,SLC23A2,NIN,KPNA4,GPCPD1,NCOA5,PPP3CB,SMG1,PATL1,MED13L,ZBTB49,EOGT,ARRB2,KRAS,GDAP2,FOXJ3,PDLIM5,DCAF5,SCYL2,APP,CMTR2,DIS3,CDC42,ELK4,PPP2R5A,ZNF641,COG3,KBTBD8,STK17B,UBE2E3,ADAM10,TMOD3,SLMAP,ADNP,G2E3,SPRED2,MARCH1,ARAP2,DOCK3,ARHGAP21,PUM2,LRRC8D,MAN1A1,DRAM2,EPS15,RHBDD1,CTNND2,EPC1,XPR1,KTN1,BCLAF1,TRAF6,ESCO1,RCOR3,RAP1A,SYK,CDK14,SMCHD1,TTC7A,TMCC1,GSK3B,SYBU,FBXW7,USP7,LINC00886,ZNF518B,LBR,KIF1B,ADD3,CACNA1D,PPARG,MBNL1,WWC3,ZNF639]"
86,"[KCNG2,KPNA4,SLF1,ACP1,SLC36A4,TMEM189,B4GALT5,UBR4,PXN,CYP20A1,ZFAND6,APOO,SFMBT1,PDS5A,SRCAP,GABPB1,FOXP1,CEP112,KIAA1841,FAM72D,RAB22A,PTP4A2,FNDC3A,IKZF2,TMPO,MAN2A1,STX17,CCDC73,GOLM1,STK3,ARIH1,RBPJ,CTPS2,WDFY3,EXTL3,LIG1,ZNF76,CLIP1,DCPS,TRAPPC10,EIF5B,MFSD14A,SIMC1,ZNF41,FAM91A1,ADGRL2,MYH9,STARD3,CHD6,TM7SF3,DZIP1L,WDFY1,SESN1,TRIM44,SPRED2,KMT5A,VRK1,RANBP3,KDM7A,TM2D1,UGP2,CAMTA1,TMEM161B,ATXN7L1,APPL1,C2orf42,SRBD1,RAP1B,TGIF1,ZNF197,RFX2,CTDSPL2,PDLIM5,CLOCK,SOAT1,LRRC58,EPB41L2,MFSD12,RTN4,VGLL4,RNF2,TCP11L1,XRCC5,LARP4B,SYF2,PPP1R12A,CCDC6,SSX2IP,ADD3,ASB1,SSR2,SPDYA,ACTL6A,TIMELESS,MSL3,NOC3L,RPS16,PTK2B,POLR3D,SP2,DNAJA1,STARD9,EFCAB2,AZI2,SALL1]"
87,"[LMO2,AP5Z1,COQ10B,IQSEC2,IL6R,NFATC1,CDK6,ARHGDIA,PRRC2A,MATK,CIZ1,ABCF1,HPCA,YWHAE,FBXO31,ELAVL2,SNX10,MECP2,PREPL,PRKAB2,HSPA13,INO80,NOL8,DHX9,SCRN1,ODF2,SH2B3,ZFP30,BACE2,CKAP2,CAMK1G,ANKH,LINC00623,PDE8B,HTATSF1,AGO3,NAB1,FAM72B,RASGEF1B,BRI3BP,DENND4C,PPARG,DLEU2,FAN1,MAP2K1,TSEN15,BCL2L1,TRIP6,USP19,RASSF3,ADPRHL2,FOXK2,STAT2,GNA13,GPR137B,HELZ2,NPC1,PBX3,NCOA2,WDR70,ITPKC,CLMN,PTTG1IP,PLEKHG2,PPP1CA,ATR,ZNF511,AKR1B1,PEAK1,NFIX,APLP2,IRAK2,APBB2]"
88,"[PMP22,ENDOD1,TPD52,RCN2,NALCN,FGFR2,HMCES,CLMN,PTPRK,ZNF532,MLLT3,CNTNAP4,CBR1,FBXL7,NKX6-2,FAM13C,NAT8L,STXBP6,BMPR1B]"
89,"[BNIP2,ATXN3,SLCO2B1,TNFRSF10B,IFI16,DDX6]"
90,"[USP45,NUCKS1,ZNF639,ZNF438,MIB2,SLC4A4,RAB11FIP2,CCSER1,ADCY2,BACH1,HLA-F,ITGB2,CHD8,CORO1C,NUDT4,PITRM1,ELOVL1,ACACA,PHLPP2,HDAC2,CNTN1,UPF2,TMCC1]"
91,"[ST7-AS2,ATP1B3,ZNF117,CTBP1-AS,RPS2,TBC1D2,SEMA3C,TESC,MARCH2,GALNT12,SHE,IFNAR2,CREM,LYRM1,TSHZ1,PNPLA8,LSMEM1]"
92,"[LDLRAD4,PTPRM,EFNA5,TMEM47,SEC23IP,TTC39B,EFCAB2,TOPBP1,ZCCHC2,GDI2,SIPA1L3,YTHDF2,PYGL,RAP1A]"
93,"[DLC1,SGCE,PHLPP1,MLLT3,FAM102A,SH3D19,ZNF704,SLC7A14,CNP,CADM2,ZNF462,ITGB8,MOBP,NFIX,ANKRD28,DNAJC6,ENAH,LINC00320,AK5,KLHL32,SLC5A11,GALNT13,UGT8,RUFY2,TRIM2,CLDND1,BAALC,MAN2A2,MAP7,PPP1R16B,SLC43A2,PTPRK,NR4A3,GREB1L,MXI1,DIP2C,IGSF11,PIANP,TMEFF2,ATP10B,PLD5,RNF220,PPP1R9A,LARP6,ABCC3,NR4A1,ZNF268,CD58,PPFIA2,LONRF1,PEX5L,MPDZ,PER2,ETV3,SLC38A1,BCL2,SESTD1,TMCC2,MFSD6,GPM6B,FAM81A,SLC6A17,KCNMB4,SAMD3,SBDS,CAMTA1,SH3GL2,RORB,TLE1,STMN1,CNTNAP2,CLOCK,AUTS2,KPNA1,SOX5,PPARG,NCAM1,INPP4B,ENOX1,KCNH8,B3GNT2,WASF1,EDIL3,SRGAP2-AS1,ME1,C2orf88]"
94,"[COL6A1,C16orf70,DCAF13,SYNCRIP,MITF,KEAP1,SFI1,ARHGEF7,TCEAL8,MIB2,TBCEL,FANCL,LATS1,TUBB2A,TMCO3,PIP5K1C,EIF3H]"
95,"[MCUR1,KCTD3,GRB10,MRPS7,TMCC2,ARFGAP1,FSD1L,DNAJB2,BTD,C19orf25,BECN1,GID8,PSMA6,PRRG1,CANX]"
96,"[GABARAP,RGPD5,SLC25A44,RPS12,CDC37,RUVBL2,FKBP4,HSF2,CCDC59,GSPT1,BLCAP,POMP,USP22,RPL13,ACTB,PITPNB,REXO2,FAM107A,TTF1,C5orf66,RPS20,BDP1]"
97,"[CEP192,HIPK1,GTF3C2,BIN3,XRN2,PNN,FANCL,MRPL20,SLIRP,NDUFA5,RANGAP1,LEKR1,TEX22,JRK,C1orf61,ZFPM2,AKT1,MED26,PRKAR1A,PTK2B,TCF19,PRKCSH,RAP2C,JAK3,PRELID1,MCC,TSSC4,EIF4EBP2,HMG20A,ACBD5,CCDC22,GLIS3,MZF1,XRN1,SIGLEC10,SFT2D1,CENPJ,AFF1,TMEM167A,NUP35,TFDP2,VMP1,RAB5B,ELAC1,PHF19,KATNAL1,CRAMP1,PSMD3,MTMR4,BCL2L13,PAPSS1,PHF21A,ECT2,SLC35B4,SERPING1,ERICH1,DENND4A,FAM172A,SNRPN,ARPC3,SRFBP1,USP9X,HCFC1,STX4,SLC30A5,DBNL,MAGEF1,VMA21,TAF1D,BCLAF1,MRPS34,ZNF737,CATIP-AS2,RBPJ,RB1,NDEL1,C1orf112,WDR5,CDK13,NDUFS3,EXOC2,FBXW7,LARP4,BCAS2,LCLAT1,INPP4B,MAP3K7,SLC25A20,ACOT13,DDX46,BCS1L,ATF1,FBXL12,DSE,TM7SF3,COX10,RABGAP1L,ACAP2,NFATC2IP,PMEPA1,CMTR1,MTMR3,WRNIP1,ZNF410,XPNPEP3,TIMM23,UFM1,XPO1,URB1,AP3S2,ATN1,TIMM10B,OTUD5,MTUS1,MIR646HG,PSMB7,ZNF226,GFM1,ALG10,RFC2,MIRLET7BHG,DDX6,CMTM6,TANC1,ROMO1,MAP3K1,WRAP73,RPS6,CCDC7,RCC1,PLSCR2,PPP6R2,STAG1,ITGB1,ZBTB7B,PPM1A,ADNP2,QSER1,OSBPL8,ERI2,KLF12,SBNO2,KRR1,PANK2,TMEM101,PLEKHG1,UGDH,TBC1D1,WDR35,LINC00899,ISG20L2,TCTN3,KEAP1,PLAG1,RPF1,AGPAT1,PHAX,LINC01572,ARHGEF18,ATXN1L,ZNF263,SLF1,COA6]"
98,"[PDCD10,PAK2,DICER1,ZNF804A,FNDC3B,ANKRD50,LRFN5,CNTN5,DMTF1,HCN1,ZNF175,CEP162,CLOCK,TFDP1,FGF14,CUL1,STK17B]"
99,"[WDR33,ARL2,APTX,STX12,RAP1B,ZBTB24,TBC1D25,CCNL1,LRBA,MAPK1IP1L,ZC3H7A]"
100,"[RACK1,CDK4,ARRB2,ADCK5,TRAPPC5,SCO2,COMMD9,CCSER1,XRCC5,BEX1,UBE2B,MTFR1,GNS,AKTIP,GCLM,SPINT1,ABCC1,ATXN1L,RNF138,ATP6V1A,LSM14A,ANKRD12]"
101,"[CBWD3,PRKACB,RGPD8,STK38L,PRKAG2,EPB41L3,SHOC2,CBWD6,GRAMD4,MAP3K1,CHD6,GRIN1,SNX9,CBWD5,ACTR2,DECR1,ITGB1,ELK3]"
102,"[FIGN,CTNNA2,YES1,NPAS3,SACS,ARHGEF10,PDE4B,ANK3,AP1S2,FAM214A,EPHA6,SAMD12,PPP1R9A,GALNT13,C2orf88,FUT8,GRM3,TNRC6B,ZFYVE16,SMARCA2,AHI1,PTBP2,SEMA3C,TMEM68,GEMIN8,PPP1R13B,ADGRL3,PALLD,PLD1,C16orf87,CNTNAP2,UACA,ADIPOR1,CHL1,NIPBL,POGZ,AHR,LRRFIP2,FARP2,ZNF644,CCDC92,ENAH,B3GNT5,PIK3C2A,RCAN2,MAP7,NALCN]"
