Cell,AEBP2(+),ARID3A(+),ARID5A(+),ATF2(+),ATF4(+),ATF5(+),ATF6(+),ATF7(+),BCL11A(+),BCL6(+),BCLAF1(+),BPTF(+),CHD2(+),CHURC1(+),CLOCK(+),CREB1(+),CREB3(+),CTCF(+),CUX1(+),DLX1(+),E2F6(+),ELF1(+),ELF2(+),ELK1(+),ELK4(+),EP300(+),ERF(+),ETS1(+),ETS2(+),ETV6(+),FLI1(+),FOSL2(+),FOXJ2(+),FOXJ3(+),FOXO3(+),FOXO4(+),GLI3(+),GTF2F1(+),GTF2I(+),HIVEP1(+),HLTF(+),HSF2(+),IKZF1(+),IKZF2(+),ILF2(+),IRF1(+),IRF2(+),IRF7(+),KLF13(+),KLF7(+),LHX6(+),MAFB(+),MAFK(+),MAZ(+),MECP2(+),MEIS1(+),MESP1(+),MGA(+),MLXIPL(+),MSX1(+),MXI1(+),NFATC3(+),NFE2L1(+),NFE2L2(+),NFIA(+),NFIB(+),NFIC(+),NKX6-2(+),NR1D1(+),NR2C2(+),NR2F6(+),NR3C1(+),NR3C2(+),NRF1(+),PBX1(+),POU2F1(+),POU2F2(+),POU4F1(+),POU6F1(+),PPARD(+),PPARG(+),PURA(+),RFX3(+),RFX7(+),RUNX2(+),RXRB(+),SETDB1(+),SMAD1(+),SMAD3(+),SMARCC1(+),SMARCC2(+),SOX10(+),SOX15(+),SOX9(+),SP3(+),SRF(+),STAT1(+),STAT2(+),STAT4(+),TAF1(+),TCF12(+),TCF4(+),TCF7L2(+),THAP11(+),THRB(+),UBP1(+),YBX1(+),YY1(+),ZBTB11(+),ZBTB20(+),ZBTB25(+),ZBTB7A(+),ZEB1(+),ZFP69B(+),ZNF264(+),ZNF37A(+),ZNF407(+),ZNF536(+),ZNF580(+),ZNF785(+),ZNF83(+)
50101523_pool0,0.02973595473501112,0.02024151444144967,0.19781411445437844,0.1705098679202529,0.0,0.004974198612717033,0.07801199525644477,0.21485758799879262,0.0,0.15731054741407113,0.05391928118806031,0.036650068533966185,0.07856224422783169,0.013781752264634604,0.07760369851503776,0.03873889896550643,0.0,0.13444509063485752,0.04278754180953587,0.0,0.08755587955150997,0.07409552583342788,0.08409461687344269,0.0,0.003630026118887304,0.09269363472757622,0.04266975652007987,0.0,0.0026249756240738745,0.19640891194296686,0.0,0.1694638560000461,0.0034739354570009926,0.1953082463181725,0.16767964985653483,0.0,0.0,0.0,0.051041722401240865,0.17316630899272256,0.051337282101007665,0.0,0.0,0.23240552036810577,0.0008467713263775635,0.1479356701544403,0.0,0.05950854539762913,0.003349628243758652,0.12569899850256386,0.0,0.0,0.0,0.000764549987811748,0.08528702010003836,0.02495405136611588,0.003047523424274396,0.0,0.0,0.0,0.23066390537714895,0.002773608177735575,0.0,0.07611526131280182,0.18013691554362377,0.04406275504429064,0.033860398762255946,0.0,0.0,0.03995660222854161,0.012996033834988468,0.009805910876984167,0.0,0.0616768309804896,0.1557429387049314,0.05333016288976997,0.0,0.0,0.006073094905320213,0.18732774729650706,0.0,0.006296548319383912,0.15119133324981815,0.03085566287657868,0.0,0.0,0.0012338213915399111,0.16271454117360465,0.059556844566770184,0.005914828716729037,0.014362284213930267,0.0,0.0,0.09459326098901513,0.09404674318393173,0.0,0.03563532317915942,0.008392025778823404,0.0,0.051382528271742896,0.14698195723411261,0.2857160969480851,0.2514720839563046,0.0,0.2711475536732607,0.017171866870557183,0.019036413550363118,0.0356074774155552,0.02357440267203834,0.42654118294990523,0.02334094429911849,0.0,0.1089455637486563,0.0,0.028483195669148947,0.10252652392901818,0.2062484233698571,0.0,0.0,0.0,0.004214137252865899
8637647_pool0,0.020473254628054275,0.0,0.0,0.1519639245002672,0.0,0.0,0.06649834301142432,0.26615989236577536,0.0,0.051848932925770704,0.04914683168334259,0.04724003949200991,0.0969106219526947,0.01564216642469185,0.07330918396955642,0.04955366442489958,0.0,0.12775052997333233,0.07267129963871455,0.0,0.18956308893535775,0.048401421247632304,0.049707159545701075,0.0,0.003567004832101066,0.09249819251956214,0.0,0.0,0.0020279610079656134,0.020810913273425095,0.0,0.027994790678208765,0.0,0.1497419171088735,0.2036574419046379,0.0,0.0,0.0,0.04652395433424274,0.16005847212062632,0.06398008875215307,0.0,0.0,0.24716970245423034,0.0003493765157652309,0.06634279669179685,0.000365200260162904,0.0,0.0010110488713271574,0.11753581720655053,0.0,0.0,0.0,0.0012706544005999887,0.07577001655991478,0.0,0.0020363421045992524,0.049551998915344654,0.0,0.0,0.31616305534656175,0.009514121074790636,0.0,0.0634586010324017,0.1792451143905351,0.06668711387276773,0.014342572511723592,0.0,0.0,0.04125585959247696,0.0,0.006786983459164412,0.012743434822740445,0.0731934110028835,0.23739114895468078,0.08619874037999134,0.0,0.0,0.0,0.1564432034433079,0.0,0.007426978974795086,0.21147405057255822,0.04934251544811777,0.0,0.0,0.0044828593230275835,0.07502443884139845,0.0,0.0,0.021496629539516882,0.0,0.0,0.13325848419278882,0.13071722361945678,0.0,0.011576329162070974,0.0073682500900562635,0.0,0.04506945058792866,0.1846497161690389,0.3481928490762678,0.2600996902408681,0.0,0.3553154285865729,0.023335399436478707,0.0,0.023523964880968147,0.012289110188121535,0.5227455094220822,0.027833549121136954,0.0,0.20010043482996148,0.0,0.007453539800120238,0.08268005984144473,0.23055391000515976,0.0,0.0,0.0,0.002409682422867873
2899847_pool0,0.03824030884957805,0.0,0.12148170397861319,0.19459979043813003,0.0,0.0,0.07544775715522958,0.30358202032923376,0.001297542195480645,0.08089082463397276,0.05530248718182553,0.03313578199037578,0.08834052887752973,0.01708643531210471,0.07336902323509095,0.060529298680088855,0.0,0.12019036261720809,0.02490540916052756,0.0,0.09968025316380535,0.05975435822405967,0.09367236422281433,0.0007363742081493624,0.01144364402825626,0.09122416677887656,0.0,0.0,0.002796557246916992,0.17236593385980484,0.0,0.12584371579093365,0.002261555297510713,0.19958541643421118,0.242560198093992,0.0,0.0,0.0,0.031822953390720526,0.186471711692586,0.05878813934162799,0.0,0.0003350677399823827,0.28789393171621547,0.0015622599590071845,0.12052235362959311,0.0,0.09313887551257359,0.0010064985438473625,0.18469991786888823,0.0,0.0,0.0,0.001161207497582052,0.07861256556873085,0.054543067694407345,0.0034296288077461093,0.0,0.0,0.0,0.2612837580027868,0.006805015412816353,0.0,0.08279728732561824,0.21820267114369954,0.054597865277499255,0.0065771406961920385,0.0,0.0,0.04071008774443201,0.0,0.006359609140210626,0.0,0.04652656529289209,0.17443105221334348,0.049232226115424764,0.0,0.0,4.645867801199818e-05,0.16770018671690387,0.0,0.006552803068649293,0.18764941292140874,0.03083389558913424,0.0,0.0,0.003199200599302601,0.20069576239354253,0.0755117709525348,0.0,0.013570603393958906,0.0,0.0,0.12076021266015774,0.12161849841012407,0.0,0.026505929763606224,0.007588719204176815,0.0,0.0541663988094342,0.1673209592662554,0.3404659365929947,0.26031098886359516,0.0,0.3178027939205738,0.019687519450236054,0.027265696491405506,0.04264038035820501,0.016531748363679884,0.4945086691966335,0.01988315644086749,0.0,0.1762141338210105,0.0,0.0,0.07089683301190906,0.2020608431170623,0.0,0.0,0.0,0.0014508482010490494
90267190_pool0,0.026937477724950643,0.0,0.0501425515481547,0.17766606764608023,0.0,0.0,0.06953723433225895,0.25261614027673945,0.0009196172841756027,0.06064686848444995,0.049629590808329835,0.04827839335829968,0.09577353445169748,0.015372895954157249,0.0761658464558685,0.05101045062085262,0.0,0.12789034825812123,0.045644364632007065,0.0,0.15266542577186462,0.049684531806103445,0.06509850600409718,0.0005218962834456646,0.004115911447214132,0.10613091030726127,0.0,0.0,0.0022047264586898775,0.06447678683402798,0.0,0.08196364316394625,0.004196700552081736,0.17823578435889237,0.1745177508933407,0.0,0.0,0.0,0.020765645884648812,0.17778537522273954,0.05899466333803843,0.0,0.0,0.2351293244631548,0.0005587357255940143,0.09468672920573169,0.0,0.03618086584551383,0.0019756784071933015,0.10786590082851498,0.0,0.0,0.0,0.0018294053450481386,0.07125447463841168,0.023304196730339625,0.003056843067773706,0.060518424904806176,0.0,0.0,0.2868404792524023,0.007321035538906693,0.0,0.0733642227514493,0.18568824219280644,0.06149956202518497,0.011828258192750964,0.0,0.0,0.03736846299246497,0.0,0.00844986994151569,0.0,0.08351573687895722,0.21962621386826892,0.08167141252569711,0.0,0.0,0.0,0.1711638738780103,0.0,0.0034258674936644487,0.19274675669322036,0.05245871398852989,0.0,0.0,0.0007097202694698602,0.13273891572310578,0.0012508852457563063,0.0,0.016812795436358406,0.0,0.0,0.11500751751252393,0.1275526497596019,0.0,0.017781120281715048,0.00786840217424508,0.0,0.046228671997407295,0.18546263166911026,0.35650922368230326,0.25909763643236977,0.0,0.36267676685681033,0.02557476101682588,0.0,0.030249911017460034,0.015814045656717336,0.5329843944792457,0.02628367502041136,0.0,0.16284439460206923,0.0,0.0,0.09011227594719377,0.22539838299504714,0.0,0.0,0.0,0.0060541078512522705
18414513_pool0,0.030051324149265052,0.019393702318247587,0.023190964625100157,0.15830033657737966,0.0,0.0,0.06429009985986255,0.26475345718726323,0.0,0.058161107667697685,0.04478162035224478,0.036366925915634896,0.09289069604854543,0.015397375087842212,0.075724600461791,0.03769249878464969,0.0,0.12055388468405319,0.049789413217381485,0.0,0.21298795294216807,0.059994052739310834,0.05507659276195192,0.0,0.005736609536803968,0.11563003114987348,0.04088254158730166,0.0,0.0019123443338400989,0.018647940014775488,0.0,0.017536438278986703,0.0,0.16620205641298294,0.18084362628484524,0.0,0.0,0.0,0.05402097242103712,0.1712462026187777,0.04577638201004313,0.0,0.0,0.23831853161095035,0.00044405488454130494,0.0815236193543077,0.0,0.043310085418759255,0.0010180629473459846,0.10141692378270746,0.0,0.0,0.0,0.003348274628129482,0.05991245646850131,0.04820324996705355,0.0028751100195371594,0.03269619600561676,0.0,0.0,0.2859860528491751,0.0,0.0,0.06826137505691571,0.17865029428872453,0.07713828427042785,0.005678317288467384,0.0,0.0,0.044022690742066446,0.0,0.008037304805874862,0.0,0.09960274749272803,0.2227095572831576,0.07588188561701588,0.0,0.0,0.0,0.14720670434702404,0.0,0.004467925026206322,0.19843483466011064,0.05264492227471563,0.0,0.0,0.0010513074776179862,0.10863072058216298,0.0,0.0,0.01419881402455887,0.0,0.0,0.11627555218531951,0.1431738297882196,0.0,0.015107506339609982,0.006886051238172517,0.0,0.039366832536957885,0.1806086010968502,0.3736930893837606,0.2546912431404692,0.0,0.38759816907621675,0.020599467765412074,0.0019829597448294913,0.021002907718110107,0.014569520506462921,0.5590636782266569,0.024723151203213615,0.0,0.17013874715080549,0.0,0.022986469442684964,0.09806334819911669,0.23180770992248623,0.0,0.0,0.0,0.003998161677631734
21362537_pool0,0.02953995140451553,0.027836498045134973,0.07052043135270736,0.12235326160146995,0.0,0.0,0.05960970965497132,0.21838115749234363,0.00013101396925241466,0.055742026865589656,0.04332979884095084,0.052667310610381664,0.09017098919814999,0.013683835729894749,0.0725347776450538,0.03727456668318587,0.0,0.12176482609904123,0.04503131326310138,0.0,0.20733460334765083,0.04849282753072778,0.05297873770922884,7.435234723061523e-05,0.0037245580490666602,0.11054350602911929,0.05868022362621804,0.0,0.0015006835119348162,0.008056949692794985,0.0,0.03895145727723539,0.0,0.16413188920624025,0.15594071504846316,0.0,0.0,0.0,0.028125621641233202,0.1514391558815426,0.04875069311237687,0.0,0.0,0.1992067349935716,0.0006187431424239204,0.08822225860935114,0.0,0.0,0.00227099697456083,0.0804106277661109,0.0,0.0,0.0,0.0007071435040852686,0.06570700320836241,0.016601662272498582,0.002851810910788884,0.027009901048118193,0.0,0.0,0.2777738444522549,0.0,0.0008070484907701213,0.046755446210152596,0.1524198954786367,0.08132829713907465,0.027461325705567516,0.0,0.03701783189204987,0.04152049355644788,0.03721706475732773,0.00902841550650225,0.00371011393573456,0.10713825556130355,0.2247354821692542,0.07487304958755926,0.0,0.0,0.0017196283961799065,0.15095903210488937,0.0,0.00707359550617482,0.1709478834753481,0.04555387676388717,0.0,0.0,0.0003612728689992851,0.10404627012084233,0.0,0.0,0.026532635877612162,0.0,0.0,0.10806113404061393,0.13210704614748223,0.0,0.012152236274658609,0.006858393040885709,0.0,0.03639669789123499,0.1526103832263079,0.3562076224067346,0.21741491777094885,0.0,0.36109012588670253,0.017951693508024662,0.0,0.02703721539929365,0.018789853567002038,0.5448622147708871,0.02051408191306809,0.0,0.15536762468702883,0.0,0.04245655325853295,0.08605856929799072,0.21014716782866336,0.0,0.0,0.0,0.002961803377245832
21362537_pool1,0.024131438834313474,0.028083776581068916,0.08524874391225833,0.12760232005057423,0.0,0.0,0.058320923744619196,0.21500210861828573,0.0007180573314795802,0.055742026865589656,0.039468394143043595,0.05299019130835249,0.08330886614661802,0.013977585334114313,0.07077179159787522,0.036709439556115345,0.0,0.11490492400214143,0.05485021332483491,0.0,0.20692331350341106,0.048912096348817095,0.04730901913955144,0.0004075080569370258,0.003913621909425374,0.10444517149808327,0.059201494648278355,0.0,0.0016114588078239645,0.010915867325722237,0.0,0.04307289177641728,0.0,0.16043548227508372,0.15164877147606848,0.0,0.0,0.0,0.04008558224568284,0.14728715113911148,0.049798494723567725,0.0,0.00029968702561487397,0.19385830648011473,0.0007164865830488445,0.08406031749788039,0.0,0.0,0.0027570747943694088,0.07707232476178422,0.0,0.0,0.0,0.000912862831413905,0.06800035846183529,0.009899127814657538,0.002730655545297853,0.048130425175970014,0.0,0.0,0.265409718782284,0.0026768544040936364,0.0006944739468709491,0.05271954403641399,0.15207339655949992,0.07921272767637941,0.038312843878880024,0.0,0.04259335718937097,0.03988244476598744,0.03836901435363089,0.009037270866578339,0.0,0.10639190132289116,0.22773367860478244,0.07483938847276836,0.0,0.0,0.004248436724077929,0.12353817541279666,0.0,0.007989483880889941,0.1700553450114369,0.04666548797972017,0.0,0.0,0.0009360814459732954,0.11228003566306971,0.0,0.0,0.025153068016384717,0.0,0.0,0.11053049678570218,0.12413285858484502,0.0,0.01260368430570572,0.00727942021296166,0.0,0.03668284824297261,0.15493428651543367,0.3545658595889272,0.21511738171020403,0.0,0.34844405928249284,0.017122313829318277,0.0,0.026854611138620546,0.018067185457456114,0.537339790218029,0.019057703630772947,0.0,0.15294626009230566,0.0,0.047811138101967444,0.0916112199615687,0.20315680883743048,0.0,0.0,0.0,0.007876975557990976
65736039_pool0,0.02063126016784239,0.014306829579035108,0.009234292021172463,0.12190563341733925,0.0,0.0,0.05692875827807065,0.2205462687794939,0.0006349138509924709,0.05769307268230238,0.04621741969520117,0.050658032553622646,0.08200887065968622,0.013806231398319567,0.06791816433917752,0.038532980093710596,0.0,0.12361900742512956,0.08175543322379478,0.0,0.20486446461961316,0.04927780748580457,0.04589181031932557,0.0003603229135022123,0.004045966611676474,0.09198758475027848,0.03015925199063237,0.0,0.001423685725728877,0.022546464059676287,0.0,0.023663348477776475,0.007181020944673192,0.16020386253960453,0.15906927240640267,0.0,0.0,0.0,0.016034232898273135,0.13577773975402277,0.07024475035308698,0.0,0.0009589984819675968,0.20764708673311413,0.0006360786183970044,0.07902042586019208,0.0,0.0,0.00246038917321944,0.08517343179622991,0.0,0.0,0.0,0.0007732479398915176,0.06550547749885823,0.007836809519937218,0.0016682161863765042,0.05056740872918369,0.0,0.0,0.2702662898595041,0.005192452518784042,0.0004899370995048477,0.04494992064532578,0.15383771733067414,0.05584781990197454,0.0077120167121864916,0.0,0.039851295567737643,0.038647857797579184,0.025778141187096468,0.008639076847366353,0.0,0.08018379889992067,0.2407728633936929,0.08749272246805441,0.0,0.0,0.007287943115613771,0.15038175091137163,0.0,0.007013718637403178,0.17712843520260324,0.04367398817083983,0.0,0.0,0.00460241872961739,0.08953377432536624,0.0,0.0,0.02018940023966946,0.0,0.0,0.10922842258349097,0.1057781747783628,0.0,0.010928977154961559,0.007720012684555753,0.0,0.04321409284974581,0.15664075202180375,0.3124186085170633,0.21090811976255885,0.0,0.32332003251696506,0.020316560289562698,0.0,0.027003714668994094,0.01584883756145268,0.47472516759837763,0.028549877596794074,0.0,0.14118866848624617,0.0,0.027534454906886004,0.08582506370086164,0.20218724216734235,0.0,0.0,0.0,0.0032519684970871276
52311825_pool0,0.03219500553968517,0.04983918282772781,0.12301807961474721,0.12075295507852143,0.0,0.0,0.054536398555426406,0.23687867582002767,0.0008012008119666896,0.060963924592191895,0.040763843565859596,0.054095268762851395,0.08016314899720216,0.012949461719345835,0.07088234480758249,0.03506197720153351,0.0,0.09527440456321802,0.02396543437245102,0.0,0.16076403797808564,0.053030542969949857,0.060866778094602385,0.0004546932003718393,0.0046703636970380005,0.09850993179709733,0.06136104602538537,0.0,0.0012434788821575756,0.028654151730020873,0.0,0.03924318095216325,0.007455238999696245,0.15172236928410174,0.16880205763352538,0.0,0.0,0.0,0.0362741662288802,0.14342012849798075,0.042347486867916014,0.0,0.0,0.21902569522491266,0.0006800840574056022,0.10597049653634331,0.0,0.0,0.002012117773826854,0.10007116166016453,0.0,0.0,0.0,0.0010036594841299807,0.0633671436867574,0.0,0.002460385883817861,0.017668130760799115,0.0,0.0,0.26586361071545767,0.014642071077813386,0.000832417402071343,0.04315303627972302,0.15448284637268783,0.07780197530252696,0.0640245291559429,0.0,0.06325022140567534,0.037148551216935104,0.06863031685149365,0.0075420403183346476,0.03274886465855197,0.08499733474993391,0.18469823438421087,0.07512428909040784,0.0,0.0,0.002345339988311833,0.04589385488466044,0.0,0.011373346724791893,0.16038516952958742,0.04460241970990714,0.0,0.0,0.000995181317307187,0.11785149356464221,0.0,0.0,0.03588058324613451,0.0,0.0,0.11054657107662375,0.12911735678330258,0.0,0.015639986215195332,0.006454700638628001,0.0,0.03653781027946174,0.14013198623452586,0.33267005213057105,0.21777415789244772,0.0,0.3494256635608784,0.017022762190693694,0.0,0.02558195192619286,0.019403048100437338,0.5179871339912554,0.021427224280289786,0.0,0.16429043738983448,0.0,0.05198781203535726,0.0982285378091122,0.1938073330934683,0.0,0.0,0.0,0.0058130725087926815
5498462_pool0,0.022261694102079174,0.002720063895273341,0.028881721853454296,0.1222520147959489,0.0,0.0,0.05876016260829052,0.21515190162285083,0.0008490713007319949,0.06225525836068105,0.0415970499997227,0.06234480380528143,0.0751605805401537,0.01395310620042935,0.06780491158045109,0.038626510480560185,0.0,0.13264021861956146,0.12462574991393688,0.0,0.1662020550105359,0.04375200422302102,0.03834414183926373,0.000481860404167641,0.0035733069607796894,0.0899708944021167,0.005733981242663438,0.0,0.0021115455444480776,0.02878410253151757,0.0,0.05145454686474542,0.003054265401792819,0.15917086441117595,0.16558256872635826,0.0,0.0,0.0,0.045868420340142,0.15514773212255867,0.06137442750800628,0.0,0.0012093252915988445,0.19853210701662732,0.00027736761556934364,0.06385038942433842,0.0,0.0,0.0025261733152864016,0.08887093061734731,0.0,0.0,0.0,0.0008222900035862408,0.06822089683270914,0.007321229946257138,0.0005358795012103296,0.038788654888650936,0.0,0.0,0.2769114591780884,0.008643337112013188,0.0,0.04104197353123459,0.1598226108368869,0.058264535227335316,0.044008121658445865,0.0,0.0,0.04033952851833417,0.0,0.0073635776078638,0.025648178947034566,0.08432293705446059,0.2530296462959848,0.08324718839928423,0.0,0.0,0.007923228082264202,0.18270949774836515,0.0,0.005265137966210382,0.18416512037237967,0.05305199912469015,0.0,0.0,0.0021822584687790766,0.09582382281523906,0.0,0.0,0.022860514204337472,0.0,0.0,0.11105820471621068,0.10521107866659872,0.0,0.011470642134384866,0.007682287081276266,0.0,0.03827653152673451,0.15628044758196308,0.3320361883597093,0.2410269228847645,0.0,0.33456480550621187,0.016169889295615487,0.0,0.024821450392521625,0.015243307661085562,0.48983381529205217,0.02714907958196112,0.0,0.14986900545795764,0.0,0.006380235829889364,0.08450663844108203,0.2113554587817496,0.0,0.0,0.0,0.008511707031428535
37178462_pool0,0.022403833646325415,0.012893809373698308,0.010478629243883646,0.13916306033325315,0.0,0.0,0.05703727235063031,0.2034232405781879,0.0009422927788539053,0.05526275293369867,0.04018685080978498,0.07172999653504533,0.08345420096008353,0.014222376670963951,0.07031143452971697,0.0417180741515063,0.0,0.11960784671432576,0.13180350558380802,0.0,0.15989607228012873,0.04358728420579333,0.043289206223129865,0.0005347649589278865,0.0040774772550695925,0.09305633390208588,0.027180560436002008,0.0,0.0017513739745970837,0.005392958262112772,0.0,0.03565402366537655,0.0018652002453696604,0.1533692153301804,0.15978917713893168,0.0,0.0,0.0,0.0,0.14049127679536202,0.06378676255330869,0.0,0.001304519993852981,0.19936960268563958,0.0003373750323992497,0.09530643758379488,0.0,0.0,0.0030890590326535486,0.08174886671299134,0.0,0.0,0.0,0.0007523728549000705,0.06851723469988842,0.007011882202049091,0.0013000902681537562,0.01949586842570937,0.0,0.0,0.26707601556628663,0.0016125628940323112,0.0,0.049129684593565426,0.15749442574777275,0.061971743039699656,0.04106252704568439,0.0,0.02760342032444213,0.0372118303843904,0.0,0.007311133838225156,0.05436123462358899,0.08131322282977514,0.25637173174660094,0.08738687999307894,0.0,0.0,0.006190013955157591,0.13335195570259825,0.0,0.003825736383496923,0.1809061632100843,0.06020687160007291,0.0,0.0,0.006098757929536503,0.10854033146571856,0.0014483934424546706,0.0,0.02752832468269165,0.0,0.0,0.11364911596864528,0.10061844747703162,0.0,0.010846378333271853,0.0077687823883772,0.0,0.040314630326240095,0.1598744927527658,0.32484395815094735,0.23215869941967146,0.0,0.33897176136725,0.019040332404979838,0.0,0.02743595412865897,0.012152403792668898,0.48834924103064686,0.023533311299845597,0.0007808235564558763,0.1457572392712606,0.0,0.0,0.09671921094466493,0.21201076598244087,0.0,0.0,0.0,0.0019371956732859368
46547648_pool0,0.023404334021284293,0.001695624246404161,0.08766184628287858,0.14958418671627768,0.0,0.0,0.06539715208290013,0.2812347325931417,0.0026167744386126645,0.07849130873200447,0.05289250988181485,0.03876093629692341,0.10984410525112216,0.016670290039460328,0.07286833566658665,0.04306312023877169,0.0,0.11694571509448529,0.07387309542397742,0.0,0.15485566033456538,0.08254770946234799,0.06937250923954555,0.006022474052689986,0.006633978479278799,0.09403025766558774,0.0035744298655564287,0.040545856587089056,0.01762071859461043,0.09638911326967983,0.0,0.0412118300761202,0.005105985671699446,0.18078804792089015,0.24616217415594194,0.03557850031542848,0.0,0.0,0.018399939391460972,0.15461084910585401,0.052993328010459216,0.0,0.0,0.29000175059814215,0.0007660073846018366,0.06316867381971526,0.005051936932253505,0.052406062829464375,0.00968425675226794,0.15393746447842743,0.0,0.01803866693240329,0.041764318152972275,0.0046887962473003576,0.06497989831882967,0.027841296978724332,0.0035091884235563483,0.00812327851071224,0.0,0.0,0.2940785766557493,0.0,0.0,0.07863828777357028,0.19803199653777798,0.06629958035773788,0.002646865030879219,0.0,0.0,0.041467445617517563,0.0,0.006517790995303253,0.011130341807203679,0.061935518199111445,0.2315804555803552,0.07171804938073334,0.0,0.0,0.0,0.13335195570259825,0.004591977919590287,0.0069987085039233685,0.21235616282828731,0.053772721460855044,0.0,0.0,0.004363109585809907,0.18270591389478075,0.005882616388852915,0.0,0.017906910046008338,0.0,0.0,0.11670255082972736,0.11459270209416485,0.0,0.020018063832181774,0.007203409870781917,0.0,0.04516558491623032,0.1900982928921743,0.36148004703746633,0.2803221618521752,0.0,0.38705397845067363,0.010321020536095902,0.017747489716223946,0.027041490142044995,0.011357375296299656,0.5470976050817078,0.024360284479971198,0.012880867491909748,0.16944019429768348,0.03471034223190036,0.0,0.09202307462922484,0.22585890796158406,0.0,0.0,0.0,0.0004450817810582824
44019405_pool0,0.02442911782612482,0.0,0.0146876109292301,0.18365611615533634,0.0,0.0,0.06353901931217135,0.28246523347887,0.000617277355131569,0.06111179002910332,0.04430826570551361,0.04131860876473963,0.0986801160325852,0.016058311697336236,0.07332351137773675,0.05184597170815374,0.0,0.12563514386207728,0.059368004107526136,0.0,0.17820784223920869,0.0674162760569402,0.06335107089142421,0.00035031394368270635,0.004550276735894117,0.09610205837213671,0.0,0.0,0.0032283305890251856,0.012135533396996025,0.0,0.011851583978547194,0.0,0.16578643890995445,0.2288497219385341,0.0,0.0,0.0,0.041005579215255876,0.16214750887575388,0.05666320271668683,0.0,0.00032084140389357097,0.27234296583384787,0.00048539332724635136,0.08442178372778922,0.0,0.03018850919823283,0.0013660402074767812,0.13281978723451193,0.0,0.0,0.0,0.0011125003708105797,0.0676881172459557,0.04618052992362872,0.002721335901798543,0.023760589643833298,0.0,0.0,0.3060469105413357,0.0016125628940323112,0.0,0.0843390842942988,0.18452379947655234,0.05822610473370843,0.00045245556083405453,0.0,0.0,0.03813959226965821,0.0,0.007319720377671512,0.0,0.06042969835314956,0.23939329011930802,0.0708444701640281,0.0,0.0,0.0,0.16279329657200306,0.0,0.0043173666245889235,0.20760310087726788,0.04774993386104292,0.0,0.0,0.002394150428142933,0.13122434962605226,0.0,0.0,0.021418847275497928,0.0,0.0,0.12052457793921134,0.12380458541069807,0.0,0.01340588799619468,0.0070164964990160755,0.0,0.04535657954371894,0.15547005079283124,0.362166953028838,0.2696065801088293,0.0,0.366587004989438,0.022293681136365907,0.01244307239880506,0.023877678336175163,0.01355224548251125,0.5439010203562384,0.02829547684799792,0.0,0.20837495329914776,0.0,0.0,0.09580260546260855,0.22887564392960857,0.0,0.0,0.0,0.0033381133579371176
24039289_pool0,0.03429446343487825,0.0,0.0,0.1765121639355768,0.0,0.0,0.07029068750740428,0.2651741457780095,0.0,0.0547392602447272,0.06441769301053199,0.03939965963694966,0.09236384562471084,0.017747371921598736,0.07823147485752462,0.05365901267478075,0.0,0.14699270095735376,0.043974315095325,0.0,0.2406674895741115,0.06837523569730244,0.06775507096536627,0.0,0.004153102799213078,0.09486194544512067,0.0,0.0,0.0018340399591896305,0.004808179655377652,0.0,0.0,0.0049894106563638406,0.15050563811540538,0.21223474980933818,0.0,0.0,0.0,0.01091082359353162,0.14956692797557275,0.06233919121157743,0.0,0.0,0.2516765154438171,0.0006239813427145438,0.06091264975472543,0.0024955351111131774,0.0,8.271761447186124e-05,0.116104327144924,0.0,0.0,0.0,0.0011358769935631398,0.08858265685472204,0.04031832266178227,0.0028751100195371594,0.0647831461229301,0.0,0.0,0.29160758004977466,0.0,0.0,0.07218818618596916,0.1849077610757133,0.061384307946483405,0.0031181125205507285,0.0,0.0,0.046216772092259426,0.0,0.0060946764981285205,0.0,0.050705597226368214,0.2412350458548514,0.08191086593606633,0.0,0.0,0.0001778245951493723,0.185307263119195,0.0,0.0036880618520343557,0.20224671969467867,0.04812455509101176,0.0,0.0,0.003916480697077904,0.04306442858648588,0.0,0.0,0.016146328494521977,0.0,0.0,0.11513364585948825,0.13163911409662896,0.0,0.011739543193368434,0.00792525013752866,0.0,0.05076905537176761,0.16717622494431736,0.3539033492629042,0.23587241398913425,0.0,0.35468333651644773,0.02988951045050874,0.003916345496038246,0.027318416614718805,0.015924515120185317,0.5233569563891868,0.029899322621125442,0.0,0.17330648420716002,0.0,0.008944247760144285,0.0959795906985018,0.2357778984592588,0.0,0.0,0.0,0.0044669959443973594
