Cell,BACH1(+),BCL6(+),BHLHE41(+),CEBPA(+),CEBPB(+),CEBPD(+),DLX1(+),EBF4(+),EGR1(+),ELF1(+),ELK3(+),ETS2(+),ETV1(+),ETV5(+),ETV6(+),FOS(+),FOSL2(+),FOXO1(+),FOXP2(+),IKZF2(+),IRF2(+),IRF7(+),IRF9(+),JUN(+),JUNB(+),KLF15(+),LEF1(+),MAF(+),MAFB(+),MITF(+),NFATC1(+),NFE2L2(+),NFKB2(+),NHLH2(+),NKX6-2(+),POU2F2(+),PPARG(+),PRDM1(+),RB1(+),RFX2(+),RFX4(+),SOX21(+),SOX9(+),STAT3(+),TCF12(+),TCF7L1(+),TCF7L2(+),VEZF1(+),ZBTB37(+),ZFHX3(+),ZNF331(+),ZNF521(+),ZNF652(+)
27313862_pool0,0.008991832415635762,0.010159240700540828,0.0,0.0,0.008819050512387377,0.009126725515089298,0.0,0.0,0.004015654177309131,0.03643100530520215,0.0,0.0021623395065444905,0.06055671975828922,0.07492361107611176,0.00815623291978234,0.009829461354327091,0.03073463991231987,0.1501545681407669,0.0,0.08537821739414807,0.10852416317386775,0.0,0.0036670155036684746,0.009629801514280589,0.0,0.08223062285215657,0.0,0.0029661965508266126,0.0,0.0011441244434512645,0.0,0.0601628779689712,0.006669773168165518,0.0,0.0,0.0,0.0,0.0,0.08663850930100554,0.07349780437021733,0.06457247391127037,0.0,0.07978189863782556,0.023945457335916638,0.05787426873676021,0.00419497907819836,0.11758367822626155,0.0,0.07724075801620865,0.012911141018082094,0.0,0.3776588125192344,0.0
50108048_pool0,0.007017501697896923,0.0082938644341894,0.0,0.0,0.006079626911289071,0.00666478424023965,0.0,0.0,0.00495839692739575,0.06853517381223961,0.0,0.0021987206269925763,0.06653776840064202,0.07353408506199059,0.016205214993884734,0.00945460901454343,0.03166591929087925,0.1441515591063465,0.010292889496879438,0.1077150905673151,0.10793944289514122,0.0,0.0,0.006674119861382587,0.002608306090288852,0.08532155427764837,0.0,0.0,0.0,0.031654109602151655,0.0,0.0720594239555126,0.0006063430152877745,0.0,0.0,0.0,0.0,0.0,0.11018146664290161,0.10842910361725303,0.06976428756147486,0.0016884729365816606,0.10174820892592706,0.03237626181400703,0.06682108855785589,0.0047670216797708635,0.11904772796392468,0.0,0.09780237532419901,0.003310548978995409,0.0,0.4194166813896993,0.0
2525608_pool0,0.007311540499582614,0.016182543283959825,0.0,0.0,0.013351818004276672,0.006478785497339599,0.0,0.0,0.004587498740897235,0.06233718206872718,0.0,0.0022978615358118693,0.06030282178161853,0.06861015238197657,0.016748680782840093,0.010079362914182865,0.03684072683302806,0.1207395010524855,0.005505499033214583,0.10611432768571612,0.10388067336852345,0.0,0.009585707193800048,0.02078511613973434,0.0024634001963839153,0.08702667382330265,0.0,0.00025490751608666203,0.0,0.0,0.0,0.07155803024243652,0.02283892024250617,0.0,0.0,0.0,0.0,0.0,0.09522991084237492,0.16755300503468779,0.0799269202329075,0.0,0.07466013795879585,0.033600732879254996,0.06248117570088043,0.0048561982401397604,0.11723665311881805,0.0,0.07449824721105516,0.0,0.0,0.3451675470927463,0.0
81086436_pool0,0.03549490589825626,0.029087244402924123,0.0115511721999599,0.0,0.017422987081170398,0.005050383987025073,0.0,0.0,0.0043206458996162085,0.07572642599519214,0.0,0.0024632309144800215,0.07684832361182556,0.07248236136678265,0.015839199428594346,0.010598746459754303,0.04251130215573807,0.1455635180532408,0.0,0.0894642371614606,0.07631731958188455,0.0,0.02395930426941745,0.032900768835368126,0.010406989906892414,0.22243960581546493,0.0,0.019758223603301282,0.0,0.07589358808226722,0.0,0.07180173325379266,0.03739115260941275,0.0,0.0,0.0,0.0,0.0,0.14344918336318033,0.1298198006069348,0.07716561081951198,0.06072762895673562,0.09302132553918355,0.03971720399677619,0.06910360446180323,0.01468242677369426,0.10457254781371039,0.0,0.14828622885904208,0.0,0.0,0.3947871427028755,0.0
24747976_pool0,0.010047064955926674,0.02507776247608238,0.0,0.0,0.016015203241548842,0.0179302724784955,0.0,0.0,0.004024224573989707,0.04657531036653303,0.0,0.00259823846160746,0.0673174456374142,0.08708807665391871,0.021685223339262507,0.010587711542696266,0.03934183353547213,0.12057355801059269,0.0,0.08639801369266199,0.08646028944204083,0.0,0.021510084083870524,0.016494610514559818,0.008437643112044277,0.10634750807403649,0.0,0.002094539799454309,0.0,0.06521509327672208,0.0,0.0628509807115669,0.029508693410671687,0.0,0.0,0.0,0.0,0.0,0.06139490167821203,0.047828321209141406,0.05558676325967518,0.009448302319544565,0.07869214848092165,0.047542723662615964,0.06536049255345557,0.03406657926688389,0.11071665974327789,0.0,0.08294792120718641,0.0,0.0,0.3759285489415734,0.0
36773029_pool0,0.010336039005326626,0.01472369288806994,0.006752703786484151,0.0,0.015458063236860135,0.015330646794255604,0.0,0.0,0.004360779460924865,0.04111434724367402,0.0,0.002306861828047905,0.05608550333775305,0.08176314794286743,0.017259255407241537,0.009871111614303053,0.03407963153409881,0.1313380494116244,0.0,0.08415806257516274,0.08623284957220555,0.0,0.0037313491089959916,0.023589977192424397,0.0038641571707982987,0.1060334321892771,0.0,0.0050560959347042325,0.0,0.06788471697810836,0.0,0.061551649234739866,0.016775490089628427,0.0,0.0,0.0,0.0,0.0,0.06747913765493307,0.07022835357878073,0.06298478938259522,0.0014762972374288384,0.07552519922934955,0.03518334858159524,0.06104151727459286,0.01460923518778869,0.10454769770755845,0.0,0.06630159490537399,0.0,0.01274884521193202,0.3526774403307266,0.0
68914513_pool0,0.008128979810094954,0.01681226367777644,0.0,0.0,0.011554685520746203,0.012616631097013154,0.0,0.0,0.0041979429996672965,0.0680549960833323,0.0,0.0023537184253644506,0.06540969680774009,0.07998118788168314,0.015986033133103386,0.008579953555048224,0.037220920148735105,0.15657878868578776,0.0,0.09418288392289507,0.11001923927936044,0.0,0.002965179078906491,0.011918071181040333,0.004926800392767831,0.09664265051157774,0.0,0.0,0.0,0.01830599109522023,0.0,0.07040578027518408,0.008488802214028842,0.0,0.0,0.0,0.0,0.0,0.09484128982614481,0.15496691867113013,0.07211033248030965,0.0,0.07028180364874716,0.035661267504286255,0.06564842423871307,0.03415999422487259,0.11732274456368783,0.0,0.08959623794114333,0.015559580201278421,0.0,0.40791226730549895,0.0
18920002_pool0,0.019818624230602645,0.024428753089870203,0.0,0.0,0.02432788444310252,0.01793548244654761,0.0,0.0,0.005195434133723641,0.07140525396193323,0.0,0.0022465793845980494,0.05499131022017757,0.07555716211681772,0.02311842223196106,0.011827373322346934,0.05585674757638308,0.14475275318768546,0.0,0.08977729538986447,0.09166447104822097,0.11109199986834986,0.016204216216044582,0.020880460709182664,0.022281832508989883,0.19246941317141608,0.0,0.002124412847248402,0.0,0.0716984651229459,0.0,0.07201822414193843,0.033550980179256853,0.0,0.0,0.0,0.0,0.0,0.10503559816133298,0.3002362907359212,0.09894622240777173,0.03510773136160126,0.08616103667185633,0.050144870728947306,0.06651221929448561,0.0230926083021741,0.10734490325708394,0.0,0.0952453175251014,0.0,0.0,0.3760761590827407,0.0
92371267_pool0,0.016431548474630003,0.03822214895686207,0.0,0.0,0.018443911316201003,0.011753699967030504,0.0,0.0,0.003191041206568328,0.08590274421066547,0.0,0.0021089153405299153,0.06677996973340658,0.06617999054479293,0.03126933207980729,0.01697406393041934,0.07334344051784608,0.15939260707173428,0.023267891791823758,0.0945828722356513,0.09534651034389133,0.2564570635258715,0.024156848268501282,0.04545190633131346,0.012211676130944902,0.13799547172153676,0.0,0.0017071174665388943,0.0,0.06597784290568959,0.006140753297026022,0.07489920132020111,0.027312293436529748,0.0,0.0,0.0,0.0,0.0,0.1312696317400576,0.2659370794453218,0.10684161607201896,0.013286675136859544,0.09908874033452761,0.05601750623550726,0.06622428760922809,0.03163372017575066,0.1110412295828381,0.0,0.10217869385071496,0.005627933264292195,0.0,0.39220995455061414,0.0
50108750_pool0,0.007447780384668004,0.010947336506315991,0.0,0.0,0.024133940835647908,0.011765853574898713,0.0,0.0,0.004247146657619969,0.05305700998998554,0.0,0.0022427683793400355,0.055954244201608654,0.08190932487650367,0.012577028731615862,0.010079362914182865,0.03627915447601686,0.14655727074482874,0.018910192331476176,0.09691587431360577,0.12539267966971646,0.0,0.00949238456281124,0.016017887667318206,0.005554725933022555,0.1761900570139219,0.0,0.0,0.0,0.05720622217256322,0.0,0.06548825685162958,0.018796633473921007,0.0,0.0,0.0,0.0,0.0,0.0744326913267075,0.2287236773477278,0.07634354847851585,0.0014472625170699948,0.09712708997992862,0.025008416817928744,0.05499495188418508,0.019790169720477386,0.124522458551368,0.0,0.0661445031269067,0.004138186223744261,0.0,0.36799863519636944,0.0
46910335_pool0,0.008785562840437083,0.019606854315910558,0.0,0.0,0.014381430272387922,0.014615844013047597,0.0,0.0,0.004357001706129172,0.04747373719141682,0.0,0.0023487412369444923,0.0680352714027084,0.07929812922179026,0.017969802446008844,0.009954412134254978,0.03709842979598428,0.14856100914351023,0.0,0.09068440050635394,0.09398223466087625,0.0,0.0046320195835812305,0.0193549475980095,0.005844537720832427,0.09308753039747869,0.0,0.0020964250303688653,0.0,0.05301109921324192,0.0,0.06926447133350899,0.024860063626798753,0.0,0.0,0.0,0.0,0.0,0.08593889216085467,0.17172853044621467,0.0736777721643714,0.0053146700547438185,0.07227804398927862,0.04236813691330549,0.06478462918294052,0.03595316456670912,0.1095254586377978,0.0,0.07483795420320326,0.0018208019384474748,0.0,0.39646412835559436,0.0
50106442_pool0,0.010405363743632262,0.05189989875592079,0.0,0.0,0.03563142615458331,0.03879226108389053,0.0,0.0,0.005697847415187498,0.045816923965849965,0.0,0.0026114297106054523,0.06647457102110181,0.06612657208958356,0.07955637303552918,0.014124439320620297,0.05476306515719909,0.1474466302697106,0.00430865141729837,0.12587536333963506,0.09872951798277241,0.0,0.01985978768132841,0.02250131838980415,0.027905391669661682,0.08028505382221389,0.0,0.0029661965508266126,0.0,0.04233260440769678,0.0,0.07659784666770843,0.026679092672662073,0.0,0.0,0.0,0.0,0.0,0.0795589583630071,0.11731716138675652,0.13095469073480775,0.028704039921888226,0.07797212498110999,0.07091935885848973,0.06766394603551566,0.03495911976338554,0.137984501840188,0.0,0.09954299383017574,0.0,0.0,0.33723450249950315,0.021900048817699008
31726180_pool0,0.012797709220054044,0.024516171277035387,0.0,0.0,0.030449721686834602,0.017800927489996173,0.0,0.0,0.004472137398521437,0.05979686948446129,0.0,0.0020968677761166133,0.06692879590004262,0.06787737778329081,0.027828126486504033,0.00999606239423094,0.04671939076877746,0.15138823488379904,0.0,0.10487476377965109,0.10501757865038835,0.0,0.017448653612917392,0.02183390640366589,0.009660392926995748,0.21719089861126423,0.0,0.0010835334939865383,0.0,0.07360533919536469,0.0,0.06875284622013289,0.037795381286271267,0.0,0.0,0.0,0.0,0.0,0.07167784341263769,0.2843436928175303,0.11040274660423176,0.0,0.11208953322563792,0.04837033645627678,0.06478462918294052,0.04613828976293316,0.10400598018686792,0.0,0.07254577343187281,0.0023173842852967862,0.0,0.4214310559584118,0.0
41285665_pool0,0.006176208123871027,0.0043382500601472085,0.0,0.0,0.008207841975989512,0.007792168688695407,0.0,0.0,0.004343513060819902,0.0453920619159135,0.0,0.0023517626895399953,0.06520100462114806,0.06987675815899026,0.010745411477283083,0.009246357714663618,0.03273655189702686,0.14934435494102286,0.013644062821444834,0.10616498720027404,0.11171731540407472,0.0,0.003345347477030889,0.015159786542283301,0.001255851080509447,0.09392314107408095,0.0,0.0,0.0,0.04843460143943686,0.0,0.0669206497420464,0.0086909165524581,0.0,0.0,0.0,0.0,0.0,0.10185117921529076,0.18956437683293484,0.06644823368365634,0.0009648416780466632,0.0803481122704283,0.026998576438313982,0.06737601435025815,0.020638025075192995,0.12432291563074913,0.0,0.0748410955094271,0.001986329387397245,0.0,0.3630201310842093,0.009923459620519864
99746564_pool0,0.011244035474379369,0.009867447989834641,0.0,0.0,0.008308098598199112,0.006722024704698447,0.0,0.0,0.005233761396519809,0.048244692467479325,0.0,0.0024200507917854926,0.06588323386664542,0.07653452822885283,0.01589223487680896,0.008871505374879959,0.03591856105617547,0.1415177360558397,0.0,0.09644141384326423,0.09590200560689843,0.0,0.0001286672106550342,0.01182272661159201,0.005844537720832427,0.08697825591398052,0.0,0.002086476903547538,0.0,0.06292684438981955,0.0,0.061149896056624506,0.009297259567745873,0.0,0.0,0.0,0.0,0.0,0.09310634177995193,0.1702300163844355,0.05373738172048532,0.03794820736776714,0.07462713113360989,0.026393192593775098,0.06910360446180323,0.030090787499995907,0.11835696638657386,0.0,0.0901593848714808,0.0046347685705935724,0.0,0.4150610259747689,0.0
94144536_pool0,0.008810179235521907,0.026916532938685598,0.0,0.0,0.020620282333065336,0.0246331520695217,0.0,0.0,0.004041421510928396,0.04178396302926185,0.0,0.0022773874364913084,0.06028418691740159,0.07367577885630282,0.02689422397908238,0.00945460901454343,0.042553509670393015,0.1406593694117592,0.0,0.09696879093307112,0.11967995140855592,0.0,0.005557369055295302,0.020594427000837693,0.015102492206824298,0.08931764011335111,0.0,0.0,0.0,0.0,0.0,0.06767019308347029,0.02081777685821359,0.0,0.0,0.0,0.0,0.0,0.061878219888536826,0.042337986584277135,0.0816347403019162,0.0,0.08772225127966435,0.05080859089059287,0.05873806379253275,0.032415359976035535,0.11713403193738336,0.0,0.06941596452008694,0.016883799792876585,0.0,0.36233407619305624,0.000684376525553094
24310553_pool0,0.013832957698046882,0.030987226010609593,0.0,0.0,0.019580408845816404,0.023760177503983532,0.0,0.0,0.005123098385480598,0.055227701940437794,0.0,0.0023227203977192207,0.06226827368393227,0.07974557865780282,0.0359264034961496,0.00999606239423094,0.046585178162082824,0.15195843050292154,0.0,0.09822807762540886,0.08467458334973688,0.0,0.009585707193800048,0.020880460709182664,0.01226886086524824,0.09699334795361621,0.0,0.0016453121492866366,0.0,0.03317960886008667,0.0,0.0725784834597233,0.022232577227218393,0.0,0.0,0.0,0.0,0.0,0.10957344195209696,0.029329997376343304,0.09946835323740397,0.011336889717048293,0.0830865150624142,0.05041926975687841,0.0682398094060307,0.0064831494844883744,0.10480294524902495,0.0,0.09846403620769695,0.0,0.0,0.3434827461811016,0.0
9032080_pool0,0.0065849277791271985,0.02726127204512262,0.0,0.0,0.018325058510022415,0.009178093707852041,0.0,0.0,0.004554401547670113,0.059858844412856355,0.0,0.0024734787878729304,0.07005411891468342,0.06453015367432922,0.03794745939402023,0.009829461354327091,0.04446465974857173,0.13174460870329877,0.00526612951003134,0.11260045367906875,0.09734286510851277,0.0,0.023374468587629094,0.02674159429426815,0.007196992730611832,0.07842163443717662,0.0,0.00027808092663999493,0.0,0.0118226192489964,0.0,0.07951222141874163,0.028700236056954653,0.0,0.0,0.0,0.0,0.0,0.08831713378812915,0.1488854170201577,0.10353568019066157,0.0,0.08992497115721372,0.049822425152464773,0.06536049255345557,0.0028602130078625183,0.12590476483901586,0.0,0.07500763191152464,0.0,0.0,0.3742329756098023,0.010950024408849504
90544686_pool0,0.010127164791347346,0.011434068668905126,0.0,0.0,0.007239669375589984,0.00704906164785956,0.0,0.0,0.004200762010951335,0.031496817204006544,0.0,0.002436192410048334,0.05415517088728312,0.0786032620549267,0.007849784654069965,0.009871111614303053,0.0341971985350749,0.1619596257973009,0.0,0.08665912800444435,0.12437989074294517,0.0,0.0024160718420719557,0.0122041048893853,0.004246077173464883,0.1161172805641709,0.0,0.0034760115829999363,0.0,0.017924616280736477,0.0,0.06229342168006016,0.0,0.0,0.0,0.0,0.0,0.0,0.07648385397099261,0.17859030987898045,0.07062964793250195,0.0,0.07510919804353303,0.03343132626524151,0.06104151727459286,0.04481366101785641,0.1197887109068261,0.0,0.07617740874672135,0.012911141018082094,0.0,0.3967532580546463,0.0
5102083_pool0,0.00865693298715394,0.014117039301947356,0.0,0.0,0.006313803200887037,0.0021336050696283567,0.0,0.0,0.004476366453284191,0.08061897813174702,0.0,0.002267695645939079,0.11445918752427049,0.03599915652948843,0.0159354457888002,0.00907975667475977,0.05567492472204781,0.1346549110967333,0.14422174939409774,0.11550484866425545,0.11796166095200165,0.20327472316336356,0.0,0.0,0.014540546979234806,0.07780153132023154,0.0,0.0,0.0,0.06864746660707587,0.10533753732590792,0.08299581887148452,0.03781577752660713,0.0,0.0,0.0,0.0,0.0,0.18781631660278464,0.32261548960333075,0.0708108381569939,0.0,0.06004404346132162,0.031371837235630966,0.06651221929448561,0.045817883704430275,0.1351837089249541,0.028803542725585225,0.11658929201285394,0.0024829117342465568,0.0,0.4504527068669084,0.011634984194231868
