Cell,ARID3A(+),ARNT2(+),ARNTL(+),ASCL1(+),ATF2(+),ATF4(+),ATF6(+),BACH2(+),BCL6(+),BCLAF1(+),BHLHE40(+),BHLHE41(+),BPTF(+),CCNT2(+),CEBPD(+),CEBPG(+),CHD1(+),CLOCK(+),CREB3(+),CTCF(+),CUX1(+),DBP(+),DEAF1(+),E2F3(+),ELF1(+),ELF2(+),ELK4(+),EP300(+),ESRRA(+),ETS1(+),ETV1(+),ETV5(+),ETV6(+),FOXG1(+),FOXK1(+),FOXN2(+),FOXN3(+),FOXO1(+),FOXO3(+),FOXP1(+),GABPA(+),GMEB1(+),GTF2IRD1(+),HCFC1(+),HIF1A(+),HIVEP2(+),HLF(+),HLTF(+),HMBOX1(+),HMGA1(+),HSF1(+),HSF2(+),IKZF2(+),ILF2(+),IRF1(+),IRF2(+),JUN(+),JUND(+),KLF13(+),KLF3(+),KLF6(+),KLF9(+),MAFG(+),MECP2(+),MITF(+),MXD4(+),MXI1(+),MYRF(+),NFATC3(+),NFE2L1(+),NFE2L2(+),NFIA(+),NFIC(+),NFYB(+),NFYC(+),NKX6-2(+),NR1D2(+),NR2C2(+),NR2F1(+),NR2F6(+),NR3C1(+),NRF1(+),PBX1(+),POU2F1(+),POU2F2(+),POU3F2(+),PURA(+),RAB18(+),RAD21(+),RB1(+),RBPJ(+),RFX2(+),RFX3(+),RFX4(+),RXRA(+),RXRB(+),SATB1(+),SMAD1(+),SMAD3(+),SMAD4(+),SMAD5(+),SMAD9(+),SMARCC1(+),SMARCC2(+),SOX10(+),SOX15(+),SOX5(+),SOX6(+),SOX8(+),SOX9(+),SP3(+),SREBF2(+),STAT2(+),STAT3(+),TCF12(+),TCF7L2(+),TEAD1(+),TEF(+),TFDP2(+),THAP11(+),THRA(+),THRB(+),TP53(+),UBE2K(+),USF2(+),YY1(+),ZBTB11(+),ZBTB20(+),ZBTB33(+),ZBTB4(+),ZBTB44(+),ZBTB7A(+),ZFHX2(+),ZIK1(+),ZNF133(+),ZNF148(+),ZNF280D(+),ZNF281(+),ZNF286A(+),ZNF304(+),ZNF337(+),ZNF432(+),ZNF507(+),ZNF580(+),ZNF592(+),ZNF667(+),ZNF736(+),ZNF74(+)
70883578_pool0,0.0,0.18910552307838926,0.0,0.0,0.10573905148411249,0.0,0.0,0.07426250964916933,0.04885101085732754,0.008246229153425723,0.0,0.0,0.002740369329830859,0.03656765693699381,0.10550309267803738,0.0,0.10897372172921882,0.0,0.0,0.0,0.0,0.0,0.0,0.06156459241731109,0.006412178314827432,0.18902294048170873,0.005214358957752652,0.1584519781397401,0.0,0.04457524075570202,0.10973490837298225,0.020979549605052997,0.0,0.004582544295777348,0.007089712599400684,0.0669535144863071,0.009552404577800308,0.006117841098144805,0.06850879752865759,0.04835137282303571,0.020022509015535764,0.0,0.0020223295434292697,0.00029148903566222944,0.012160017148339038,0.11528573340545133,0.0017238930793399944,0.0,0.12410010572629693,0.0,0.0,0.0,0.1511331140638887,0.0,0.016147678242721637,0.10582316502986729,0.01079687885093171,0.0,0.001044649354294076,0.0,0.0,0.0,0.0,0.009156685806161167,0.1019716744974743,0.08856523634469778,0.09960810193013689,0.037537758263909274,1.942076430428313e-05,0.0009847441574263184,0.05628049183983434,0.16461069178930754,0.0,0.00075047384896994,0.0,0.0,0.058587426818744716,0.008150743353392843,0.0,0.0033714008859838307,0.07431327001401059,0.02016185741868804,0.02449159788504766,0.0995104846183654,0.0,0.0,0.007061712381827827,0.0,0.03077258886897988,0.1004585061294153,0.046724527881350814,0.0,0.11454876386806866,0.3091641909282687,0.08476622361976782,0.0,0.0,0.017871005115476006,0.08562772942957199,0.08096311971445115,0.015574449848368399,0.0,0.05546405776216521,0.0,0.041725703383108874,0.0,0.20719099768622953,0.08918647707856031,0.0353093322218682,0.02221063399333256,0.006480969510848599,0.0,0.012984303393556853,0.1352361583152612,0.1780063645355427,0.05823929951960904,0.06672383110459387,0.0,0.07040316203191133,0.0,0.04320698051523621,0.20884704405801616,0.014478942378022192,0.027962582567865508,0.0,0.0,0.0,0.22872874202986465,0.0,0.0,0.06583350405080607,0.00450979408591418,0.0,0.0,0.0,0.055029771717742725,0.2101023211652832,0.0,0.0,0.0,0.0,0.0,0.005624402114685856,0.0,0.0,0.0,0.029817434251391994,0.06011483707154363
70883578_pool1,0.0,0.1861851537087553,0.0,0.0,0.08682253739287975,0.0,0.0,0.05966141011675142,0.05157378964544784,0.008170130394000184,0.0,0.0,0.01986767764127373,0.03584114719652373,0.10821966752807805,0.0,0.10066896280813706,0.0,0.0,0.0,0.0,0.0,0.0,0.06783827663408784,0.0033895815004698145,0.20861151127801664,0.005309957209501894,0.16009580339198506,0.0,0.043978339715281485,0.126082972697646,0.021701261604721158,0.0,0.012259793830261476,0.006276063654241662,0.06688930376924104,0.008425710704521297,0.004981372743940408,0.0660013532703109,0.04158405935661697,0.02054258026585477,0.0,0.0,0.0006778814782842546,0.01097461547108321,0.11995690245605699,0.004444411845173423,0.0,0.16440527575989033,0.0,0.0,0.0,0.13735723818011897,0.0,0.004777185983788064,0.09600851106807322,0.01524497577439752,0.0,0.0010378215807365983,0.0,0.0,0.0,0.0,0.00968070826016725,0.08338094415600932,0.08673187954138396,0.11258157054965512,0.0207347372420441,0.0005783598704229754,0.003624877200181362,0.057951117925727796,0.1636184664015103,0.0,0.0008299942568078145,0.0,0.0,0.04429022199678902,0.008545577005118168,0.0,0.002836626952345016,0.07603221800133098,0.021042788572312305,0.023438060389427973,0.09743435283355756,0.0,0.0,0.008177946201148558,0.0,0.0,0.11356747149247187,0.045017695812625665,0.0,0.11269874708604644,0.30071204316251576,0.08827067072232389,0.0,0.0,0.02036557131785939,0.09964214737748375,0.0706191913128461,0.12093037234756579,0.0,0.0029637282773676064,1.2896584390512628e-05,0.04268084697680716,0.0,0.18826880918574684,0.09263710775257177,0.03820399312758776,0.029987651237288762,0.006898959496155462,0.00019863411851117987,0.015479673625283373,0.13072533183666848,0.15990440373545547,0.08184686254930523,0.06789237455651322,0.0,0.07648126409719176,0.0,0.05280853174084425,0.18918060609152895,0.006285531277695164,0.02616941119215867,0.0,0.0,0.0,0.23486637446852002,0.0,0.0,0.05614751952402499,0.0060588972792781325,0.01685086342619496,0.0,0.0,0.03812891291087114,0.20632336026798598,0.0,0.0,0.0,0.0,0.0,0.01788678918411339,0.0,0.0,0.0,0.017958227446861087,0.07002709863718307
77143621_pool0,0.0,0.23244827802147036,0.0,0.0,0.08795818789388704,0.0,0.0,0.07884049039146397,0.011565410148093605,0.012201853865308037,0.0,0.0,0.0,0.03354053301836849,0.018042523239551994,0.0,0.1001764910039915,0.0,0.0,0.0,0.0,0.0,0.0,0.09173225633741547,0.004551463420597509,0.06811855782789115,0.005691535571492947,0.16607247771288583,0.0,0.04115105986290048,0.09676357169339159,0.03006820188552095,0.0,0.012319307392544299,0.015110854346222093,0.09672809643271821,0.022925770986720738,0.006297328304515423,0.07171012372674038,0.05729552303972041,0.019080322102003854,0.0,0.004686668465724975,0.0019590774722414955,0.00275600136130906,0.09098403401851404,0.0,0.0,0.04753753771886691,0.0,0.0,0.0,0.2058499300024565,0.0,0.015476503352437363,0.0841374517852504,0.0065888345817135575,0.0,0.0010787882220814641,0.0,0.0,0.0,0.0,0.004854496919456873,0.15065398676420952,0.025102885460758284,0.09123417208137385,0.02127330184573356,0.00024033195826550372,0.0,0.02645628843580399,0.15760800420055437,0.0,0.0007736673012559868,0.0,0.0,0.06660354164193326,0.007894650448072879,0.0,0.0038674230853009916,0.08816835877466603,0.023143668937128218,0.06629465798851468,0.09687978332214746,0.0,0.0,0.010896350736715906,0.0,0.0,0.10063889584891682,0.04935589398730207,0.0009096357567711476,0.10782381116816046,0.08447780040213719,0.11890548667670088,0.0,0.0,0.020391125947144522,0.01564130986621986,0.0,0.01626489451931159,0.0,0.04572609342224307,0.0,0.03910620274221793,0.0,0.23188650298220762,0.09708366948978915,0.04922974955964677,0.0,0.010697650483017625,0.004541480856183807,0.004816059641061927,0.05385810231263032,0.19835070044431674,0.09121518264063373,0.06204965729691655,0.0,0.05521690109007589,0.0,0.0,0.20904109791104952,0.006754341621611654,0.026307872375757796,0.0,0.0,0.0,0.21358560882729222,0.0,0.0,0.06304781563439528,0.007938785120061133,0.010497259183531286,0.0,0.0,0.06376645984642791,0.21888576599698417,0.0,0.0,0.0,0.0,0.0,0.03415339523962634,0.0,0.0,0.0,0.034899951453333806,0.046723830066993634
77143621_pool1,0.0,0.2246116662686889,0.0,0.0,0.09510470656168755,0.0,0.0030167046498760864,0.08238428801660594,0.01065141564563023,0.00885924201520678,0.0,0.0,0.004710009785646789,0.02706248783251032,0.023315821094590135,0.0,0.1149573355377229,0.0,0.0,0.0,0.0,0.0,0.0,0.06257008783261778,0.0034463609675099214,0.051309336751737634,0.0033181950823211945,0.16812786987798925,0.0,0.043505077921946106,0.10277339250880851,0.03176591306790581,0.0,0.02297223504116956,0.013855543277485926,0.08804387888500927,0.016410541197759504,0.006895666398471383,0.07110920569137731,0.05313413854073572,0.022080146608645806,0.0,0.0,0.0,0.00809481966005382,0.13010556438037243,0.0,0.0,0.09190822405421052,0.0,0.0,0.0,0.22556794969850774,0.0,0.0,0.08494158670938522,0.007194704428307908,0.0,0.0010770812786920947,0.0,0.0,0.0,0.0,0.004752755966055082,0.16673673787823595,0.061346939187808175,0.04406028839946134,0.021228421462092768,0.0,0.0,0.03107075734902562,0.14710066134525854,0.0,0.0005516728293752539,0.0,0.0,0.055952193944036055,0.012868106736416383,0.0,0.004897497842496783,0.08830299798039777,0.036199162427388236,0.017368839876708668,0.10309744219632147,0.0,0.0,0.004158901320969045,0.0,0.0,0.08437861589189641,0.05328545640912582,0.0,0.11745504354957095,0.09301459503074538,0.11856825014303278,0.0,0.0,0.025324299345305133,0.1141960641399527,0.01589036413746649,0.0,0.0013770908066851636,0.02426925424426438,0.0,0.027631630911178054,0.0,0.20683345965124472,0.10118540545025936,0.05993252927447489,0.0,0.007615562681170542,0.005124379453293918,0.006166338561583949,0.06244690506432448,0.2468346768889607,0.06882540706657253,0.06298449205845201,0.0,0.05538621787186447,0.0,0.0,0.16745456883054746,0.00013890676856784893,0.026546641140618017,0.0,0.0,0.0,0.21438688649312473,0.0,0.0,0.05485661222460952,0.0035930318422693866,0.025276295139292436,0.0,0.0,0.040128370992362244,0.22973311721955306,0.0,0.0,0.0,0.0,0.0,0.030432402762157328,0.0,0.0,0.0,0.04397865777974045,0.04663185402355467
43074402_pool0,0.0,0.21543527102710808,0.0,0.0,0.09172893049756363,0.0,0.0,0.07303795873146159,0.0035653781480443625,0.012518059650591558,0.0,0.0,0.02440641434380609,0.015862129333596653,0.0,0.0,0.112119116250534,0.0,0.0,0.016896357440628278,0.0,0.0,0.0,0.08307641632611194,0.002766592873137153,0.05268129762916403,0.0017816491952093077,0.15453624315060174,0.0,0.043496088614744674,0.05795820038074804,0.039661804057488245,0.0,0.015949634691796482,0.008150726789786768,0.08761888003099731,0.015283847324480493,0.00034450332021846277,0.06686559358479433,0.048823471451176284,0.010807483575873519,0.0,0.004269362369461792,0.0018980681391959128,0.008534117527503274,0.08116429919107904,0.00013232821105826356,0.0,0.05829841048997307,0.0,0.0,0.0,0.1548690478717419,0.0,0.0,0.04528422431827144,0.004316822656984744,0.0,0.0010617187881877702,0.0,0.0,0.0,0.0,0.001904009270804941,0.17086225886434714,0.0572571432419543,0.04574894304810293,0.02522277560612291,0.0008448032472363161,0.0018845965771434716,0.0,0.13996334808042724,0.0,0.0,0.0,0.0,0.055057024729305196,0.014411139604124342,0.0,0.004557203956226419,0.09863644846036881,0.026924469910420724,0.06952676028436724,0.10624455381342611,0.0,0.0,0.00831110791093672,0.0,0.0,0.09159000463924998,0.04800465193289467,0.0,0.10747779597123627,0.02150570595155075,0.07626343634945101,0.0,0.0,0.024660106483230967,0.11817759462617553,0.02623246522321469,0.01889928567897648,0.0,0.008447309488335114,0.0,0.03497446578314943,0.0,0.23678478842059017,0.11470565887717502,0.03983103399188403,0.0,0.019431792761556935,0.002157243585091078,0.0018628750576171569,0.04512571414059619,0.2266231399480424,0.10588788366573514,0.06216651164210848,0.0,0.03756738270109757,0.0,0.0,0.16480881062175318,0.006320257969837126,0.0304179151350135,0.0,0.0,0.0,0.21463656919053908,0.0,0.0,0.05759046066731926,0.005579126704223727,0.0,0.0,0.0,0.0894520356873762,0.21871058105167834,0.0,0.0,0.0,0.0,0.0,0.02106347527424426,0.00047922107867839783,0.0,0.0,0.03303636181262181,0.03706634550590243
43074402_pool1,0.0,0.19882981403280114,0.0,0.0,0.10244428239827083,0.0,0.0,0.058031191661231274,0.009498602852423531,0.012117297032425266,0.0,0.0,0.016699125603656797,0.034690840107446115,0.0,0.0,0.10703683835319616,0.0,0.0,0.010569867440027735,0.0022447953589513187,0.0,0.0,0.06587317423414656,0.003160896525099294,0.057023140550869385,0.004719212783661428,0.1475028507924644,0.0,0.03906119338556057,0.05703058440660204,0.03629995407255991,0.0,0.0377342550692201,0.0035828896622512067,0.07854430284520095,0.044698404444449134,0.0017556945532440542,0.06982335455990292,0.04533751134624399,0.01986053086666863,0.0,0.0,0.0011456196983003902,0.008535466104946286,0.09049196688702761,0.0,0.0,0.025628515152431343,0.0,0.0,0.0,0.20468949167365805,0.0,3.0287000552921004e-05,0.07290033163006737,0.007017992389717889,0.0,0.0011180479200369603,0.0,0.0,0.0,0.0,0.0181869647488279,0.12906529660421243,0.05824433536681557,0.07722778461455355,0.021542584147578286,0.0,0.0034649378790856398,0.01538156304407209,0.13645998831237152,0.0,0.0005003158993132934,0.0,0.0,0.05318137339793002,0.007072550000885192,0.006417308709220652,0.003518657476406113,0.08923698144606453,0.030217729451736296,0.054826020938067564,0.1084050671157368,0.0,0.0,0.013204915964975292,0.0,0.0,0.09867589580970736,0.05561579452633426,0.0,0.10582709705592647,0.05729382730603979,0.07151256221935784,0.0,0.0,0.02180032059232705,0.10709952450064432,0.0,0.0,0.0,0.0,2.9768287983206764e-05,0.033773647700580646,0.0,0.23040148520465828,0.09878186259319299,0.06579889384971303,0.0,0.007692327212579828,0.012816101745305215,0.004119593702350705,0.051516901523348896,0.16102340591714034,0.09559521858094733,0.06520472461709874,0.0,0.04079344303468078,0.0,0.0,0.2031603541436651,0.0005246661760971519,0.026090079184750137,0.006020851761892553,0.0,0.0,0.19842014009104206,0.0,0.0,0.07165486659089682,0.00389376551232281,0.033908909599433296,0.0,0.0,0.08206711165407449,0.2333944964929336,0.0,0.0,0.0,0.0,0.0,0.03269157676633494,0.0,0.11553953690369,0.0,0.03286694457255708,0.034491016289611445
50109927_pool0,0.0,0.22647645467529007,0.0,0.0,0.10676548322554755,0.0,0.0,0.07010726758284397,0.006123741093969325,0.012513553062694329,0.0,0.0,0.028952794876617026,0.030452866621370672,0.00287634428456626,0.0,0.08443653148437266,0.0,0.0,0.0,0.0,0.0,0.0,0.08429329860609822,0.0025410712730843227,0.038476219533224776,0.004725818987215046,0.15840084482951744,0.0,0.052686703491666355,0.04012854393207183,0.03643012580142052,0.0,0.025233750407916825,0.003531296051114789,0.08596329694737397,0.01734128831046825,0.007580902868119237,0.06559578942735593,0.04252596534510459,0.013517720280477416,0.0,0.0031458459564455313,0.00021692207305096147,0.0077776673411143775,0.10606562067477963,0.0,0.0,0.057500295279481015,0.0,0.0,0.0,0.15067114617998306,0.0,0.0,0.05931462824778878,0.0034585070409760815,0.0,0.0010736673919133559,0.0,0.0,0.0,0.0,0.0032702449307718457,0.12814820610890562,0.07121886043642099,0.049580145559125405,0.018760000361849424,0.0,0.0,0.03528546267644825,0.14274251041617517,0.0,0.0,0.0,0.0004211490243689189,0.05954145242535122,0.008766472952508387,0.0029237159370194476,0.004123184531823903,0.10067132233666955,0.033684817207125246,0.039329978472618515,0.11535754718419323,0.0,0.02938570238312798,0.007702836702541005,0.0,0.0,0.07605647665894806,0.0485024779529395,0.0029044510128482257,0.10226792670293842,0.06251072613935084,0.053164864714371395,0.0,0.0,0.021905457138955337,0.053441142042917854,0.0,0.044183874077839885,0.0,0.0,0.0,0.03433074042505993,0.0,0.2071501218058754,0.11085111624407375,0.04499666521330942,0.0,0.01177709083038924,0.0008714740546673996,0.006394079307222768,0.04475450621838569,0.15107753765487472,0.1040261829423269,0.06906091800843255,0.0,0.02981195575324553,0.0,0.0,0.20303040231120292,0.0,0.037750539279259684,0.003831451121204352,0.0,0.0,0.20947248796378767,0.0,0.0,0.06390360192711562,0.0053350399109139395,0.022375736680685106,0.0,0.0,0.06164629067814433,0.22460353100058114,0.0,0.0,0.0,0.0,0.0,0.03227131630597784,8.72808150170278e-05,0.0,0.0,0.034815242833301445,0.04212502789504544
39989287_pool0,0.0,0.2138950083332909,0.0,0.0,0.10136152969974851,0.0,0.0,0.08062827904801394,0.006804156771077028,0.011368538855064803,0.0,0.0,0.02928769721256731,0.017315148814536805,0.0,0.0,0.0949665610165556,0.0,0.0,0.0,0.0,0.0,0.0,0.09867198565502103,0.005699623456852495,0.05344038255246763,0.0038275571363504497,0.15857432480715555,0.0,0.041841795865502344,0.08180033609223868,0.03612637154244415,0.0,0.025769372468462226,0.00455048110532281,0.08081044650201416,0.011658832253930633,0.005005360560451044,0.075742740706638,0.04517977550252363,0.015518104349727209,0.0,0.0,0.0013354265122199815,0.009997206927346689,0.1059902881252551,0.0,0.0,0.060216817888409366,0.0,0.0,0.0,0.10461002226465951,0.0,0.00611953576435661,0.031351369611467485,0.005490695484761297,0.0,0.00109073682580705,0.0,0.0,0.0,0.0,0.003633605478635384,0.15613880084510676,0.06444954300880076,0.0590502689340532,0.03677588261769203,0.0,0.0017572589705797234,0.03468542466438256,0.1415645781166557,0.0,0.0006875201927649561,0.0,0.0,0.054207522685286266,0.008479367442409631,0.0,0.004223939041060202,0.09085285769965291,0.034264423495142256,0.05012627368851806,0.09813964512596669,0.0,0.0,0.009134442260583986,0.0,0.0033543580283722147,0.09273378208970338,0.04871583196153015,0.0,0.10677881273856192,0.041041423571661746,0.06413506728536315,0.0,0.0,0.025767674337697756,0.06843073066471189,0.03481598038293334,0.03744152965687081,0.0,0.03327934652108237,0.0,0.029414178196588182,0.0,0.22603328151692728,0.1074325820910554,0.0412531877461907,0.0,0.012503736084237842,0.0035903290772849135,0.0028960059828099737,0.04377423402869085,0.22419947645494862,0.07632183242118629,0.06672383110459387,0.0010830869858026921,0.05527317328468282,0.0,0.0,0.19655798628343044,0.0021183282206596963,0.027362101736839457,0.0,0.0,0.0,0.20631671872012536,0.0,0.0,0.06604144374636892,0.005672112149294124,0.001657461976347045,0.0,0.0,0.049850582600553785,0.22054765536503668,0.0,0.0,0.0,0.0,0.0,0.030631741644878877,0.0002486679824070037,0.033116427774942996,0.0,0.04379435655673199,0.09113071398796208
77891596_pool0,0.0,0.2113197479007984,0.0,0.0,0.08069967190037271,0.0,0.0,0.06574995913947516,0.02000871144938368,0.01068682089713472,0.0,0.0,0.020124587265945373,0.04177431007702935,0.027804661417473845,0.0004219097993251229,0.07695611225722099,0.0,0.0,0.0,0.0,0.0,0.0,0.06700651204607926,0.0005013569808969383,0.13337951666894549,0.005709893770120811,0.172987705688427,0.0,0.03753874380860596,0.11638693365322679,0.023301025272825585,0.0,0.02586964285099923,0.01605337812795323,0.06878056669832294,0.01224667253564142,0.008937162997763178,0.06682592100271534,0.054591346142151366,0.020764223891603643,0.0,0.0,0.0008676882922038459,0.002707863005478954,0.10469638617265975,0.005562248763807951,0.0,0.15415140390028043,0.0,0.0,0.0,0.25838657966114703,0.0,0.0,0.14537890538797543,0.007358794178427211,0.00039305853075571835,0.007570351796169038,0.0,0.0,0.027506183867461224,0.0,0.033089394908868724,0.11290911998940055,0.08236002870271258,0.11197992259322008,0.025940861744375522,0.0,0.0008574065508625704,0.10391319860102116,0.15375307863320786,0.0,0.0020855807967913903,0.0,0.000942320942025456,0.05096061243034097,0.007817980272042712,0.0,0.0025808655058221046,0.07475742649884307,0.02621857249302134,0.09297985454663692,0.08999467111982638,0.0,0.0,0.010784954409922007,0.0,0.0,0.09253354015610697,0.0457999938441247,0.0006223823598960484,0.1303289781191815,0.14250094173898595,0.13161184358894795,0.0,0.0,0.018394025202065064,0.12382703644090721,0.0504136598873739,0.012002142903897508,0.0,0.022552929979309577,0.0,0.042787312197391195,0.0,0.20324133834582306,0.08001172527830519,0.047338563640139934,0.018849380777724366,0.0067142325910776865,0.011191857841045259,0.008679553990629823,0.09158322510433425,0.1702708868364486,0.06736098555714225,0.06828095478401328,0.0,0.09614763651491841,0.0,0.0,0.20000157257144802,0.0028475887556409034,0.023356618709161156,0.0,0.0,0.0,0.2219307107009071,0.0,0.0,0.06373149828495679,0.007576915219487563,0.0,0.0,0.0,0.05148274014306902,0.2138179247282321,0.0,0.0,0.0,0.0,0.0,0.0050879410933598705,0.0017411101148491618,0.0,0.0,0.02693734117029163,0.047735566544822236
25300551_pool0,0.0,0.20923280254029616,0.0,0.0,0.09283754487080066,0.0,0.0,0.07627082415615756,0.012682948221287578,0.010292106041120257,0.0,0.0,0.02783187600609466,0.016649181552439236,0.006885793893355591,0.0,0.09153026854154984,0.0,0.0,0.0,0.00609998738845467,0.0,0.0,0.07944984646710063,0.007592000071229663,0.0753231685105118,0.006295331322288586,0.15599151972228428,0.0,0.03977195898386595,0.06757215707730735,0.03978859189897798,0.0,0.020710719674422295,0.005599448684361704,0.09037750046442589,0.026045448043795497,0.0028236041108523663,0.07314935022515216,0.03714480195203145,0.015078071852915768,0.0,0.0,0.00020336444348527637,0.011647461553190429,0.1065722572505138,0.0,0.0,0.04964838182285399,0.0,0.0,0.0,0.1099760421719992,0.0,0.0,0.024197015360120835,0.005351850311583426,0.0006263020545008699,0.0010736673919133559,0.0,0.0,0.0,0.0,0.007612197370915363,0.15314597765393576,0.07770612297122369,0.05496993653316382,0.02104889992752962,0.0,0.0017233022754960573,0.016688995902818214,0.14022653612776345,0.0,0.0006775801417852218,0.0,0.0,0.04472197311177578,0.01229011202240896,0.0,0.004457087361675467,0.0881050613850603,0.02811894218248406,0.00797100590729136,0.09066171282337233,0.0,0.0,0.010124605881950943,0.0,0.0,0.08642108938981133,0.0545031073046773,0.0,0.1008365217597468,0.0822373133338067,0.08361865221168287,0.0,0.0,0.020441665756081678,0.10591461432950515,0.06137895954456031,0.05224748202689158,0.0,0.04382083952964961,0.0,0.0403486393958298,0.0,0.21842430131799187,0.10225079835461905,0.0487681308422433,0.0,0.010839134775631188,0.003932729415989968,0.005660793622793215,0.0594751839472303,0.20733317269555976,0.09188989820173198,0.060530550809421414,0.0,0.03845498347851222,0.0,0.0,0.17773164309832812,0.002153054912801658,0.02472526448081589,0.0,0.0,0.0,0.2021766592279786,0.0,0.0,0.057412172170942834,0.005404778994716736,0.03556637157578034,0.0,0.0,0.037573818283224314,0.19476141855461562,0.0,0.0,0.0,0.0,0.0,0.034020502651145305,0.0029933217783053904,0.04783484011936209,0.0,0.03523878593346327,0.1408893532056812
25300551_pool1,0.0,0.19943129742433638,0.0,0.0,0.06734450808909927,0.0,0.0,0.05481349746996323,0.020866050847897274,0.013226442960345707,0.0,0.0,0.0,0.027001945354137816,0.03758713263740615,0.0,0.10526876785331067,0.0,0.0,0.0038576158540247207,0.0,0.0,0.0,0.12562087321289447,0.001731536204659907,0.07308429995667766,0.003090695994198166,0.14357211006966206,0.0,0.04125277860541579,0.07054969013209082,0.04192475578338792,0.009125762883716486,0.038282252099609934,0.005647480541693081,0.10343410659957486,0.019447715986598575,0.0037718163905624503,0.07002080496172489,0.03484296527529409,0.014249546557357898,0.0,0.0,0.0010778315504719647,0.007384941520475154,0.0880438474679839,0.0,0.0009417312466104858,0.07189164411104404,0.0,0.0,0.0,0.11874697751875721,0.0,0.008014617807512206,0.03924315945677779,0.01215365893019935,0.000307630959477862,0.0010412354675153372,0.0,0.0,0.036674911823281635,0.0,0.0050579788262604545,0.16249522065570676,0.07121886043642099,0.05474758860190667,0.028797354267867236,0.0,0.0039700292690298695,0.029840232305499852,0.1356349891591985,0.0,0.0008647844352368846,0.0,0.0,0.041153535575949134,0.01850294348053071,0.0,0.004601148423888348,0.08617274537141457,0.033706352719878485,0.029153879378359303,0.08586660005556944,0.0,0.0,0.008601070232113385,0.0,0.022751297931568062,0.09499152357779606,0.04665340987848727,0.0,0.08752063177919253,0.07990625863706789,0.07283437716603149,0.0,0.0,0.026435954198454854,0.161135732394228,0.08022637377888493,0.022432596473489094,0.0,0.013971861879018718,0.00020242435828580596,0.0352603167486344,0.0,0.20974894399630525,0.09763250016644204,0.05727448309679527,0.005865716395865275,0.007748839721430453,0.006846662828168765,0.008945118281705439,0.0605915091368919,0.19562821996457833,0.08181582023348823,0.058544026941158546,0.0002238379770658897,0.03510802703867939,0.0,0.0,0.15099353127902285,0.003472669214196223,0.028776719795094823,0.0,0.0,0.0,0.1867083457205509,0.0,0.0,0.05680592621010137,0.003754287344717217,0.03533771553354709,0.0,0.0,0.03272183972381896,0.20269579746449856,0.0,0.0,0.0,0.0,0.0,0.0387381895422221,0.00044532876401867205,0.12253078276728907,0.0,0.04082955485559926,0.09305508023364707
50301099_pool0,0.0,0.1945502282457514,0.0,0.0,0.07312660485490005,0.0,0.0,0.049188743146269205,0.06365135492149476,0.010350081469553756,0.0,0.0,0.013958756273825939,0.03499355249930865,0.07775705545269287,0.0,0.07839639843577093,0.0,0.0,0.006712251586003014,0.0,0.0,0.0,0.060512581049125796,0.0040337337767670355,0.17748371108785585,0.005503160131518148,0.15927768743638276,0.0,0.044891437271750004,0.07470817342730197,0.024899325900498016,0.0,0.037963368397593136,0.00858414836374685,0.0654741529819507,0.015430807394908189,0.015526728755344225,0.05891722628096883,0.043799596159349814,0.016547976668623433,0.0,0.0,0.0018235011765846449,0.010970287723005076,0.11286549243709376,0.0038248877697856128,0.0,0.12125316521234109,0.0,0.0,0.0,0.13374175709901523,0.0,0.00813306043520943,0.07573103143765077,0.035469841304070236,0.0009671743354993685,0.0010275799204003818,0.0,0.0,0.0,0.0,0.009432839822537457,0.09043263055160067,0.08503955018447892,0.1333526746213803,0.023651962178695328,0.0,0.0026146655214422934,0.06516919107162937,0.1569834094631732,0.0,0.0008830078620330642,0.0,0.0,0.061308535744870336,0.005263270572379148,0.0,0.0025576144652291128,0.08194664028214314,0.034025045113922986,0.028648341266021206,0.09818508763490737,0.0,0.0,0.009068016669654351,0.0,0.010063074085116643,0.07557186568755972,0.04494657780976212,0.0,0.10880528763963736,0.2774593911672053,0.04024164306668765,0.0,0.0,0.022413144232980638,0.10427539910813238,0.09133182436470355,0.0405975206624308,0.0,0.04403253440660444,0.0,0.04359401989949632,0.0,0.19116125157729094,0.08162539017025416,0.03898886183216309,0.031701231307990976,0.007438995249741274,0.0,0.028868284634288217,0.13670696460518406,0.1537738874768766,0.0969934505273266,0.06964518973439221,0.0,0.0480588998976692,0.0,0.024997141983910603,0.19992673544926096,0.0005209003821294335,0.023564464978195386,0.0,0.0,0.0,0.22182809372723644,0.0,0.0,0.05405554310697511,0.005660488968660324,0.0,0.0,0.0,0.03094526440184654,0.20091798656584872,0.0,0.0,0.0,0.0,0.0,0.019800995683674414,0.002872099849006698,0.0,0.0,0.046505032397767626,0.14831930303782037
