,regulon
81,"[TMX4,RRAGA,ZNF184,PRKCSH,KLHL12,MRPS2,FBXL5,ZNF74,ARL2BP,CDIPT,MCRS1,VBP1,ZMYM3,GNAS,PPP2R5B,BORCS6,ARF1,SLC9A6,RER1,DENND4B,PDCD5,CHCHD4,RGP1,JOSD2,LAMTOR3,MRPS22,CASP7,RNF44,SUMO1,VPS51,NXT1,AKT1S1,SNRNP27,RAE1,ADIPOR1,RRP15,THRA,MRPS21,ACAA1,PXK,TMEM9,LTBP3,PDCD6,RSL24D1,RNASEH1,PIP4K2B,RBM8A,YIPF3,RNF166,SSR2,NOP56,AK1,KIAA0930,SPRYD7,USF3,COA5,REEP6,THAP5,SF3B2,ZNF646,MANBAL,MOB2,CAMK2B,CCT2,OR2A1-AS1,ZBTB7A,RNF149,MRPL27,CHCHD7,SNAP91,ARMC7,HDAC5,VDAC1,UTP23,ELOF1,C2CD2L,EGLN2,CDKN2AIP,ZNF48,TAF13,YIF1B,FBXO3,CLPTM1,DVL1,TCEAL8,RAB1B,PHAX,ZNF470,UBE2L3,SLC25A22,FAM98B,C19orf81,TFB2M,CYHR1,NR1H2,SLC25A23,PNPO,EMC10,PWWP2B,SRF,PXYLP1,LRFN3,HDGF,AKAP1,CAP1,ZMYM6,GSN,MYL6B,SLC3A2,FLII,PRMT3,HHIP-AS1,MRPS34,ZNF480,SEC61A1,GPR89B,ZNF510,ZFP36L1,TBRG1,CIZ1,ZADH2,CHMP6,TMEM47,URM1,PRPF31,PLXNC1,PPP4C,ZNF706,RXRA,SLC25A11,THUMPD3-AS1,OFD1,PPID,TXN2,TICAM1,GTF2A2,MCM7,CTDNEP1,SOX9,PNRC2,ARPC3,PLEKHB1,PLRG1,KTN1-AS1,ZKSCAN8,GOLGA3,NOSIP,NFS1,LRRC47,ANKEF1,SUB1,TRIM41,ZNF628,EIF3D,EDC4,MCM3,DHRS7B,ELK1,SUGT1,PARD6B,MAMLD1,UQCC3,ATF4,CACNG7,SQSTM1,TOMM22,CPT1A,FAM218A,NDUFA13,PRPF38A,ERBB4,ZBTB37,SYT11,SSR1,ZNF579,PIGM,PIK3CA,PRKAR1A,KARS,BTBD2,DPYSL2,ZNF416,AIP,ITGBL1,JMJD8,STK4,ZBTB45,SZRD1,SORT1,CAP2,NOC3L,SYF2,PRDM16,SPCS3,MRPS11,STOML2,EIF4E3,PURB,KBTBD4,ERGIC3,CHMP1A,SLC30A6,ICE2,C18orf32,NIF3L1,PIK3C2B,PPP2R5C,TGDS,DLEU2L,EHMT2,LLPH,RRP36,ARNTL,DR1,SRSF9,BRPF3,MTPN,PTGES2,FKBP1A]"
82,"[DYNC2H1,MED12L,TTC26,MIR99AHG,FUT8,C10orf90,AUTS2,TASP1,GOLPH3L,UBE2E3,KIFAP3,ANAPC4,RNF103,SATB2,ANKRD44,BICC1,KDM3A,RFX7,CABYR,TRPS1,MEGF9,MXI1,BBS12,TRA2A,CTNND2,C1GALT1,KATNAL1,PPM1K,CDH20,FBXO38,GPR35,RNLS,RAB36,SCAI,SLC39A1,GMDS,GPM6A,TMEM170B,C3orf33,SOX5,PCDHGA5,METAP1D,HIBADH,SLC1A2,ADAM22,LEMD3,TMEM170A,RGS20,RBM12,ARHGAP5,PWWP2A,SMAD1,ADD3-AS1,TMEM67,C12orf4,EXOC6,ESRRG,HACE1,NKAIN2,FIP1L1,IFT80,PREP,TYK2,ATF7IP,SMARCAD1,LYPLA1,SLC35G2,RCHY1,ZNF462,PPM1E,TEX26,TRAF3IP2-AS1,CFAP206,CDC73,PPP1R12B,FAM120A,FTO,TNFAIP8,STX8,SALL1,FOXP1,ANKRD17,CPE,MPDZ,GRHL1,NUP58,STYX,PHLPP1,FBXO30,TMCO4,JAKMIP2,TBC1D19,HPF1,LCOR,ZNF652,BCAR3,RAB30,WDR35,PCDHGA12,CFAP69,ARHGAP24,NFIB,ZC4H2,UBA1,ACYP2,LINC00488,SPATA6L,TEKT3,LMO3,LIG4,SGPL1,PIK3CA,BCO2,ATOH8,XPR1,GMEB1,TXNDC9,SF3B1,HIST1H2AC,STAG1,FAM161A,PEAK1,SPATA24,ZNF407,NLGN4Y,ERCC6L2,ARMC4,ATF7,DDX60L,USP54,BRINP3,PTCHD1-AS,SPECC1,CDCA8,NBEA,CARF,CFAP47,NSRP1,PDGFD,ADGRL3,MIPOL1,VOPP1,URI1,KRCC1,IMMP2L,RUNX1,GLI3,NUP153,FMN2,ARMC2,PCNX1,ABI2,CUL3,TTN-AS1,CHAF1A,PDZRN4,TXNRD1,HERC4,GALC,ZFP36L1,LINC01144,ALG5,SRR,EMX2OS,DIAPH3,ASAP1,ZNF334,FAM20B,NDUFS4,WASL,ZBTB20,STK17B,LRBA,LSM14A,CDIPT,SGO2,CFDP1,ETAA1,MBTD1,ACTR2,KIF19,CAT,CASP7,IQCG,ZNF717,ABI3BP,NOL4,PYM1,ZMYND11,STPG2,CDKN2B-AS1,SIPA1L1,AKR1C3,ANKS1B,PCDHB15,TAPT1-AS1,WDFY3,USP49,TAOK3,KLHL9,OGFOD3,PRPF39,AP3B1,STK32C,CFAP44,RAB12,CLVS2,TRAF1,PRKD1,TSGA10,SOS2,DNM3,ZNF521,RUFY1,PPP1R42,ZNF544,LAMA3,USP15,ADGRG1,CEP135,ATG16L1,SIL1,HECTD2,FAM172A,MED13L,SLC44A1,NOVA1,ASXL2,EPC1,PAN3-AS1,SMARCA2,TMEM254,ZNF827,CADM1,DNM3OS,EFNB1,PCDHGA11,BMPR1B,STRN,CTCF,SNHG8,ARHGEF9,SBF2,PHACTR1,SMAD2,HOMER2,ZNF354B,IPO11,PCDHGB5,TNIK,HCG11,LDAH,TMED8,TMEM237,AGK,ADGRV1,EXOC5,PAK2,MDM1,ECHDC1,CHIC1,HDX,ERC1,LIFR,SLC25A24,GAS5,PATL1,CSAD,SAYSD1,LMTK2,FMR1,MAGI1,FAM117B,SLC12A6,SMIM8,ELF2,ELOVL7,DST,ZNF765,CELF3,TBC1D23,XRN1,CEP126,WDR7,FOXP2,GPAT4,EIF4B,ATP10D,SUSD4,CNTNAP4,DGKE,MAST1,GRIA3]"
83,"[MGAT4A,CENPQ,IRAK1BP1,FAM149A,PLXNC1,GRAMD1B,ATR,CCHCR1,EYA1,PWWP2A,RERE,ANKRD36,LINC01184,FUT10,EPC1,DTD1,C12orf66,LRRC28,TBC1D14,ZNF595,TTF1,FAM53B,DIDO1,RAD50,MRM1,GEN1,PTAR1,MTMR4,MDN1,FAM110B,ZNF362,FBXO46,LINC00265,ACYP1,SZT2,RPS6KC1,ZNF678,ZNF91,ANKS3,MIPEP,UBFD1,ZNF880,ZNF384,TMEM67,TOPBP1,CCNL2,SCFD1,MAGED1,PPFIBP2,FAM228B,PDE4D,MTIF2,ARFIP1,CEP162,CCDC88B,TMEM260,TEFM]"
84,"[SRRM3,SLITRK4,RBFOX3,CELF5,MSC-AS1]"
85,"[FBXL19,MPP2,CNRIP1,CXXC5,PPM1H,LMTK3,MTSS1,C22orf39,LINC01091,PTGES2,TUBA4A,KCNT2,RAP1GAP,PPL,C11orf24,STEAP2,HNRNPA0,LRRC61,HIRIP3,MYADM,BASP1,NAPA,NDUFS7,CLDN11,INPP5J,ABLIM2,GOT2,EID2,CACNG3,SLC25A22,EID2B,ELK1,EPB41L1,KAZN,BCL11A,RND2,KNSTRN,VWA5B2,TBCC,NEFH,TMX4,STX3,BRPF3,ITPRIPL1,ZNF792,FAM53B-AS1,DLG3,RASSF5,TRIM65]"
86,"[TARSL2,UBL7-AS1,DHX8,CCT6B,HABP4,SMYD4,KLF3-AS1,MAU2,ATAD2,BACE1,ZNF112,NMRAL1,VSIG10,DGUOK,TTC23L,TGS1,UVSSA,SLC35E1,LZTFL1,SH3D19,GDI2,SETD4,EIF1AD,B3GAT3,RNASEH2B,KDM2B,THOC5,SCRN3,SLC45A4,ZMAT1,RPP25L,SYNRG,STOX2,CPEB1-AS1,ADAM17,SH2B3,ZNF596,MTAP,EFHD1,DNAJC25,CCNYL1,SEMA3B,MYCBPAP,ZNF502,ATR,AKR7A3,AAK1,APBB3,MVK,SGMS1-AS1,SETDB1,IDNK,TRIM33,NUP35,TMEM41B,SRRM2-AS1,DEPDC4,SCNM1,ZNF721,TBC1D9B,MGST2,WDR89,CNOT8,ZNF185,NIF3L1,PPIH,PI4KB,FAM53B,CYB561D2,LINC01572,GTPBP10,SF3A2,C11orf80,TEX9,PLEKHA7,FAM122B,DECR1,LINC01135,GRK4,TRIM65,DLGAP1-AS3,KRIT1,NNMT,TECPR1,EDEM2,LINC00824,GTF2H3,CENPP,SART1,SENP1,TYW1,ZNF766,ACTR8,TERF2IP,HMGN4,GTF2IRD2,TTC30B,RFX2,CDC25B,SMCHD1,USP49,UMPS,CEP250,GNPTAB,ZNF674,ZNF322,MSX1,MYOM2,TMEM200A,RNASEH2B-AS1,IGF2BP3,LYRM9,BCAR3]"
87,"[RAPGEF4-AS1,GMDS,TMEM60,RTN4,GFAP,ZCCHC24,GPT2,MGAT3,RIT1,GLI2,UBE2D3,SPATA13,SMAD1,FAM207A,YIPF1,IRS2,NOD1,MAP4K4,MAPRE2,EBPL,FBXL16,APOOL,MFSD12,PALLD,GTF2A2,SLC52A1,RBM14]"
88,"[PIM1,LIMS1,FOSL2,CMIP,NATD1,GADD45B,VASN,ABHD11,ELOVL7,TLCD2,OSTF1,VAV2,CRISPLD1,LMO1,RBM34,IER5L,MARK4,INPP5F,SMAD3,PIM3]"
89,"[RHOBTB2,FAM133B,RLF,GNA12,FAM13B]"
90,"[CLCN7,GID4,CARHSP1,ANXA4,HACD3,PHF19,SOGA1,SF3B2,NUDCD3,MYO1C,WWP2,ZFP90,CHDH,SUN2,MAP1A,VRK1,PCYT2,TARSL2,LINC00471,MAPRE1,PPP4R4,CD82,SCG3,SPATA6L,PRR14,PACRG,POGK,SLC39A13,KRBA2,DCLRE1C,CBS,OAZ2,LMNTD1,EXOC3,PLEKHH3,AK1,TSPAN31,LYPD6,REXO4,STK35,ELOVL1,EIF2AK4,ABCA3,PPP1R1B,DVL2,ZNF18,ENDOV,SYNM,LHX2,CDK2AP1,UNC93B1,ORC2,CAPN1,TBC1D30,YPEL2,TFDP1,MLLT6,SSH3,IQSEC1,SNAP91,TCEA3,RNF220,SOBP,RGCC,RABL2B,TRIM8,CYHR1,OGFRL1,CAPRIN2,RTN3,CLN8,NBPF12,THBS4,GPR108,THOP1,STX12,TMEM167A,GPANK1,LRRC8A,ZFAS1,PHF21B,ATG2A,HSPA12A,TBC1D9B,BAZ2A,REEP4,ZFYVE21,TEAD3,CHRDL1,KLHL21,CLCN6,FECH,MITF,PLXNA3,RHCG,ERN1,SPTBN1,PIK3CD,TAF15,NDRG2,ZADH2,BRD1,CHST12,MRPL23,EVI5L,PNPLA7,HNRNPA1L2,INSC,PARD6G,NINJ1,NEDD4,AGAP3,KLHL8,GNA11,NDE1,CYBRD1,NBPF11,HMBS,EFNA2,DBP,TICAM1,SLC38A2,NKX2-2,TMEM161A,MGAT1,EFCAB11,GADD45G,MADCAM1,C5orf66,DTYMK,ERICH1,GPR137B,SLC30A1,EPHX1,CDK4,CD59,PLEKHA2,KIF1A,DDR1,NOL8,DKK3,FRS3,APC2,MRAS,TYRO3,NCOA2,ZNF600,SNX27,PLEKHG2,ST6GALNAC6,CRAMP1,NUDT3,TBC1D2,USF2,SETD1B,ZNF252P-AS1,TFEB,ZNF83,SSBP3,COX4I1,ADAMTSL1,ZBTB7A,GNAI2,CWC25,HSD11B1L,DPF3,ZNF816,ASAP2,NR2C2AP,DYRK3,COCH,ZDHHC11,SHISA5,SGO2,ROBO4,PRDM16,SLC22A17,SMARCD3,FBXL20,KIZ,SLC18B1,ZNF746,MRPS31,SNX5,TCF3,SEL1L3,CDIP1,IRF2BPL,SGTA,RBPMS2,GDF5,GAS6,HMG20B,SMIM8,PCF11,METTL5,PPP1CB,RND2,SMC3,ESRRG,SNAI3,IMMP2L,INHBB,NBPF9,SCRN1,NR2F1,SLTM,TNIP2,DAB2IP,CBX5,OLFM1,ODC1,ZMIZ2,RPS29,SNX13,NRXN2,MIR9-3HG,CISH,BIRC3,DENND4B,PLK3,VWA1,UQCR11,ABAT,AKAP9,ATP1B3,SALL3,LYNX1,TOMM7,MXD1]"
91,"[AGAP2,ITGA8,STMN1,ANLN,IL4R,MBP,KLHL34,TUBB,HLA-DPA1,SF3B5,UGT8,VASH1]"
92,"[PAFAH1B3,PRELID1,TRAPPC1,RPL17,MEA1,PFDN2,THAP11,EDC4,NAB2,TAF9,SNU13,NDUFAB1,TIMM17B,TIMM13,NENF,TRAPPC5,PLCG2,GTF3A,UBL4A,ZNHIT1,COPRS,RPS3,TESK1,MOCS2,ARF6,NME2,GADD45GIP1,ISCU,NEDD8,POLE4,GCHFR,NDUFB7,RPS3A,EEF1B2,NDUFS7,C20orf27,KIAA2012,PSMB6,ENOPH1,NDUFS5,RPS27A,ANAPC11,MED18,BICDL1,SH3BGRL3,MAGEH1,BEX4,NFASC,TMEM178A,AURKAIP1,RPL14,BCAP31,EDF1,RANBP1,PFDN6,BANF1,UBL7,LENG9,ABRACL,PFN2,COX6A1,SUMO2,EMC4,RPL29,CHMP5,RAN,PFN1,TMEM183A,NOP10,PET117,UPP1,ZMYND19,KCNT2,OTUB1,RPL8,KCNK4,OOEP,CLVS1,SRXN1,TRMT112,C19orf53,COX7A2,WDR83OS,C12orf57,TBCB,HRAS,ZNF536,RPS14,LAMB1,LAGE3,COX5B,HINT1,NRSN2,COX4I1,WNT5A,RPL12,ERCC6L]"
93,"[AQP4,TUBB2A,STXBP5,BBS10,EXD2,BBS12,CAT,GOLGA8N,CCDC47,SMIM15,LMAN1,BSG,UBE2E3,PEX12,FAM131C,MARCKSL1,ARMC4,TRIM25,VPS41,AMFR,RHOF,CINP,TMEM33,KRCC1,TMEM170A,TM9SF2,MAGED1,NCSTN,CEP41,PABPC3,YIPF3,DNAH7,TPRKB,ZNF384,PLPP5,GOLGA8O]"
94,"[SMURF1,JARID2,HECTD1,NOL4,METTL8,CSNK1A1,SCYL2,SPRED1,PARP11,RNF111,LIFR,SMCHD1,DYRK1A,SLC35F1,YAF2,LINC00271,CLOCK,KCMF1,ACTL6A,PCM1,LINC00863,TAF4,CHD7,SEC23A,SP4,C2orf88,TOP2B,PIK3R1,MYEF2,KPNA3,FOXO1,IBTK,WAPL,NOTCH2,THNSL1,HDAC2,UBE2E2,DPY19L3,PTBP2,PPP3CB,SEC16A,TGFBR1,GALNT7,SLC4A4,ZFR,CUL3,TFG,PHF3,MIOS,OSBPL8,RNF2,SCYL3,SMAD5,BACH1,SFXN1,SSUH2,OCLN,SPECC1,DCAF5,REV1,ZBTB26,MPC1,NR1D2,HIVEP2,HNRNPR,EIF4ENIF1,QRICH1,CAPZA2,NFKB1,ACTR3,OSBPL3,AFTPH,CEP170,MAPK8,DCUN1D1,MSANTD4,NCK2,RASA1,USP6NL,ACSL3,RNF138,CNOT4,AHCTF1,SFMBT1,SETD5,ZFX,BMPR1A,TSC22D2,USP3,SLC23A2,ZC3H12C,VCAN,VPS45,PCMTD1,MPP5,TXNDC16,TMEM47,ASF1A,LINC01578,MEF2C-AS1,GRIA2,TDRD3,KPNA1,NOX5,DENND1B,PPM1B,NAA30,KLHL23,RALGPS2,AZI2,JAK1,KLHL8,RNF24,THOC2,KCTD8,PHF12,SETBP1,EPS8,TEAD1,PM20D2,EIF3A,SH3RF1,SALL1,FAR1,KIF5B,SLC36A4,PCDH17,MEF2A,NAP1L1,PAK1,SCRN1,SUSD4,PHF24,SGMS1]"
95,"[MYLIP,LINC00871,TFAP4,LMO1]"
96,"[PARP14,ANXA10,GBP4,WARS,GBP3,IFIH1,MX1,HELZ2,GBP1,PATL2,FABP5,SP140L,EPSTI1,NLRC5,OAS3,HLA-E,IFIT3,XAF1,IFI44L,IL18BP,RTP4,PANX1,CYP21A2,TRIM22,PDE8B,PARP9,IFI44,IFI35,HIST1H2BE,GYG2,SNHG15,SP100,DDX58,SPATC1L,PSMB8,PPIF,TAP1,RPLP0,SAMD9,TNFRSF1A,ZC3HAV1,C1QTNF1,HLA-F,MAOB,PARP12,APOL6,PLB1,LINC01141,BATF2,TP53,TUBB2B,DDX60,CHI3L1,B2M,CD151,DTX3L,GBP2,DCAF4L1,HERC6,SHC1,IRAK1,PDIA5,OAS2,ASAP3,DUSP9,GHR,SLC9B2,HLA-DRB1,UQCR10,EPHA7,STAT1,NPDC1,USP18,IRF9,P3H2,CMPK2,C1R,LGALS1,CD74,CIITA,TNPO2,BTN3A2,MC1R,SHANK3,FBXW5,LIMK2,MGAT4B,ANO7,NRSN2,BISPR,SCO2,C1orf87,TAF4B,FAM111A,SOCS1,LIX1,SLC47A2,ZFYVE28,RCAN3,CEBPB,GRK5,SLC35D1,BCL2L15,SNHG16,IDS,MYO3A,PLAC8L1,AQP1,HERC5,UBA7,APOL2,STEAP3,LETM2,RASD1,SHISA5,G6PD,GALK1,NIPSNAP3A,SMTNL1,FRMD3,FLOT2,HLA-DRA,UCK2,IGDCC4,MGST1,TMBIM1,MAP1B,CACNA1S,PIM3,SCD5,HBEGF,ALPK1,COLEC12,TMEM234,ISG15,MAMDC2,TAF1D,ALG10,RALY-AS1,IFITM2,TRPM4,SFN,ZNF561,FAM20C,PDPN,RPL35A,SLC15A3,TRIM25,CXCL2,SNHG8,CD276,UBALD2,CSTB,CARS,GLIS3,BCL6,DLGAP1-AS2,CEBPD,RIT1,PTP4A3,RECQL5,MAN1C1,ME3,GCKR,APOL4,PDLIM4,FLNA,BAALC-AS2,RPL28,RPL10,GPR135,ELL2,C8orf34,ANXA11,IL13RA1,IFIT1,EIF3C,SP110,RPS27,MIR210HG,GCLM,EPC2,IFIT2,TUBB,CD68,MAPK1IP1L,UBA52,XBP1,SYNE2,SMC5,TRIM28,RPS16,RASGEF1B,GGT5,RPS5,BGN,NRCAM,ITPKB,THSD4-AS1,ZDHHC18,IPO9-AS1,ZNF835,NRBF2,PLAGL1,SERPING1,TDRG1,LINC00710,GAL3ST2,TMEM18,BIRC3,USP44,POU3F4,RPLP2,OSMR,PFDN6,ARHGDIA,RPS2,CNTN6,SOD1,AQP4,RND3,OOEP,PATL1,LINC00645,CNDP2,LDHA,ZXDA,ARFGAP1,SULF1,MARS,IFI6,C11orf52,FANCA,NANS,KATNB1,RBM15,TRIM14,MZT2A,RPL17,USB1,TIPARP,SNX11,CFI,C12orf29,HESX1,ASCC3,PNLDC1,ITPR3,DDR2,RAI2,SCAF4,ARL17B,RPL23,CIART,MRM2,IER5L,THAP3,CD274,SPON2,HELB,CA3-AS1,PLS3,RPS6,TMEM43,PLPP4,EPB41,THG1L,ANKEF1,RPS19,PLCD1,S100A9,BUD31,SEC24C,PSMD12,BCKDHB,CYB5R3,PYCR1,F3,FBLN5,TPST1,MYBBP1A,FREM1,ARHGAP29,LINC00173,USF1,RGL1,WDR35,LINC01588,RAD21L1,PML,CRLS1,CFAP157,WDR49,KCTD3,SOD2,SEMA6C,DUSP14,SNAI1,CCDC85B,DECR1,C6orf118,MEI4,PTBP3,TRIM34,RBMS3-AS3,CIB2,DNER,STAT2,ORAI1,AP1M1,DTNA,RUFY4,ESYT1,SND1-IT1,LINC00997,SOCS3,CMTM6,LINC00634,SLC25A21-AS1,GALNT16,YBEY,EPHA4,ZNF441,CCNB3,MAPK11,PXDC1,BET1,PVT1,SPATA4,LINC00571,IREB2,ZFP91,PDE4B,FBXO45,BANP,LRMP,PQBP1,CNTNAP1,MFGE8,DRAIC,CDC7,CTSS,ILF2,PCLO,TAX1BP1,B3GAT3,EDEM3,MCUR1,CTU1,HMBS,SRGAP2B,GRIP1,TMEM54,LMO4,GREB1L,ANXA1,NDUFS2,TGFBRAP1,ZNRF2,FBXO31,FNDC4,RPL37,RFTN1,KALRN,EFCAB5,P2RY6,GABRR2,NOL6,RNF19B,ZNF330,EFNA1,SET,MAPRE2,SLC39A14,ZNF446,UBALD1,RTTN,EVA1C,PTPRE,CFAP46,COPG1,MAP3K13,CCDC113,MOB1A,VSTM2A,CRMP1,SLC39A11,ASNSD1,NDUFAF4,LRRN1,EIF2AK2,PPP3CA,RPS3,PABPC1,PGM5,SF3B6,PITPNA,CCAR2,LGALS3BP,SLC25A14,TMEM245,LMNB1,OTUB1,SYBU,TMEM220-AS1,SOAT1,TBCB,FDX1,STX4,GTF2F1,PTPN9,ETV6,HMGN1,HCN3,ADH6,LDLRAD4,SNRNP25,SLC44A5,SMIM15,CFL2,RSAD2,POU6F1,ARRDC3,EIF5A,CORO2B,HAPLN3,CDKN2D,C4orf3,FYN,CD27-AS1,RPL18A,MFSD1,CTNNA3,CD44,OXA1L,ENPP2,FAM102B,MBIP,OTUD4,CLIC4,ELF2,NOL10,HIPK3,ITPKC,TMPO,RPL27,RPL24,RPL15,C3,ARHGEF3-AS1,CPNE5,TSN,RPL39,DCTN1,SLCO5A1,CAMKK2,GPRASP2,SYNPR,SH2D5,FAM131B,GRIN2B,SYT1,NRN1,WIPF3,CHI3L2,FRRS1L,SV2A,ELAVL4,EPB41L4B]"
97,"[USP18,ISG15,RFC3,TRIM14,IFIT2,ZC3HAV1,MC1R,STAT6,IFIH1,BBS7,PLAC8L1,PSMB8,RSAD2,TRIM69,OGFR,CMPK2,PATL2,TRAF5,GCN1,EIF2AK2,IFI44,TTC25,ZBED3-AS1,MTR,NMRAL1,IFIT1,ADAR,ZNF512,IGFL4,BATF2,PCNA,SPATC1L,THG1L,C15orf41,LINC00923,PYGB,FAR1,TRAFD1,UBOX5,MBLAC2,NOA1,LONP1,HERC6,PHTF1,CFAP43,ZNF485,TCTN2,BTN3A2,RFWD3,GBP3,DHX58,HCP5,WAS,IFI44L,C16orf74,ITGB3BP,ERAP2,DDX60L,STAT2,SMIM5,SLC12A7,SLC25A36,NKIRAS1,POLA2,POGLUT1,DDX55,DNAJC6,IFIT3,IFI6,MVP,PDK1,SOCS1,ZNF529-AS1,CPSF4,STAT1,PPP2R5C,C2orf16,PDPN,MTHFD2,SEC22A,PILRB,CTC1,ABCD1,ZNF267,DCAF4L1,ZNF843,IRF9,ZNF540,TRIM26,EAF1,SHMT2,BMPER,DNAJC25,NOP2,TPRA1,KHDRBS1,EXOSC2,TRIM22,TRIM41,FABP5,RBP5,FAM111A,SGTA,LGMN,SHQ1,LIN54,DDX60,SPEF2,CYP27A1,PUS3,HSF5,NUB1,USF1,SUPT7L,SLC2A4RG,UGDH,CEP83,XAB2,PPP2R2B,CFAP61,XAF1,TMEM259,PIGG,KIF9-AS1,SS18L1,ZNF564,TAF1A-AS1,PMS2,NDUFAF2,AP1S3,PUS1,CHEK1,POLH,SLC45A4,CACUL1,MAST2,STON2,AP3B2,SYTL1,LINC00467,C5orf63,DDX51,C2orf66,COPG1,ZFP28,UBE2L6,GZF1,KCTD20,TNRC18,GAR1,VPS16,CSK,FAM120B,PARP9,HERC5,DHX57,DDX58,CEP135,THAP9-AS1,CERS6,TRIP6,TSKU,NHS,EIF4E2,TMA16,MGME1,KLHL42,SLC43A2,MCM6,PFKFB4,ZNF513,CENPE,TAP1,LINC00266-1,MSH4,SEC31A,TAF4B,BEND6,WRNIP1,ANO10,POLR2H,BRIP1,SP140L,HNRNPA1L2,SLC25A31,CENPI,DVL2,DDX50,ATF7IP2,PRDM5,TELO2,MBOAT2,AMZ2,RBM25,PYCR1,DDIT3,MEOX2,CC2D1B,RRP9,RPL39L,PPIE,COLEC11,DDX25,AASDH,C1orf220,TSPAN17,SECISBP2,ERICH2,UROD,SLC15A3,SPATA5L1,HELZ2,WDR41,CD274,RIN1,TSPAN10,GPSM1,PARP3,DENR,CFAP161,CCDC130,NT5C3A,MRPS25,AAR2,MUTYH,TMEM255A,TAZ,APOL6,ENTPD2,DZIP1,IARS,YBEY,SHISA5,ZNF607,ZNF780B,CIITA,PGK1,SLC3A2,FAM181B,WSB1,HINFP,TEX30,ST3GAL5,MFSD13A,DPM1,TMEM192,USP13,STT3A,PAXBP1,MBD2,PTCD1,DCDC1,EXOC7,NOVA2,BBS4,ZNF367,ZNF384,SPTLC1,M6PR,N4BP2L2,ZNF576,MIR646HG,RAI14,GLA,AGPAT5,ST3GAL1,ZNF74,CARS,TDRP,B4GALT3,HSF2,NXT2,SLC23A2,IQSEC1,THAP3,EIF2S3,MPC1,RIMS2,CDC37,EIF2D,CBWD1,MMADHC,PARP4,CNEP1R1,PHGDH,LINC01588,SCUBE2,TMEM267,RMND1,CTCF,MX1,CFAP36,PRMT2,METTL6,MECP2,SNHG12,SLC35B1,ISYNA1,CNTNAP3B,NEK1,MUL1,CRACR2A,PDXDC1,OLA1,PSMD14,POMP,TSNAX,FNBP4,BZW2,PDIA4,PKN2-AS1,COQ7,DUS1L,PHF1,BRF1,TNKS1BP1,GPATCH2,DEK,RRAS2,EIF3D,RAE1,PTK2B,SMC3,PMS1,DCLRE1C,CCDC149,XRCC5,MRM1,PFAS,PTP4A3,APLF,CD63,HSPA9,ZNF594,MFSD14A,ZFAS1,RAB13,THUMPD3,TCTN3,GDAP1,OSTF1,TXNDC16,PIM2,SMURF1,MEX3C,SCRN2,HMGXB3,ELOVL7,FN1,LAP3,SMARCD1,UTP14A,CACHD1,ZNF281,RCN1,TNRC6C,CDC7,ABHD18,CNRIP1,MICU3,ANKRD52,ATM,ZNF432,LIG4,PUSL1,MFSD8,PEX1,CA3,ATP6V1D,ORC5,MARS,USP36,PSMB9,CLPTM1L,INTS2,SRD5A3,DHX37,RPA2,PSMA3-AS1,RP2,PLXNC1,CACTIN,TMPO,DDX19A,CARNMT1,CWF19L1,ZMAT3,EMD,IL1RAP,ATXN7L3B,PACRGL,CNOT11,TTC39C,ARHGAP44,UNC79,MPP1,MRPL39,RPL13A,SLC25A12,HOOK2,MIOS,TRPC3,TFB1M,SF3B1,HECTD1,POLR1D,SNX14,KCTD16,RSU1,ZNF12,DSCAS,FTL,DDX59,CCDC34,CNST,FGGY,ZNF304,MYOF,PITPNB,YIF1B,PTAR1,GTPBP4,MTRNR2L8,BIRC2,TPD52L2,DDI2,CPD,CCDC7,PGAP2,COL9A3,COG7,AGFG1,STMN3,CEPT1,DST,UBE2V1,CIT,JPH4]"
98,"[PRKAR1B,GDA,LYNX1,ADGRL2,MAL2]"
