Cell,ARX(+),ATF4(+),ATF7(+),BCLAF1(+),BPTF(+),BRF1(+),CEBPG(+),CHD1(+),CLOCK(+),CREB3(+),CREBL2(+),E2F3(+),E2F6(+),EMX2(+),EP300(+),ETS2(+),FOXG1(+),FOXK1(+),FOXK2(+),FOXO3(+),FOXP1(+),HMBOX1(+),HMGA1(+),HSF1(+),ILF2(+),IRF7(+),JUND(+),KLF6(+),MAF(+),MAFG(+),MAZ(+),MBD2(+),MECP2(+),MGA(+),MXD4(+),MZF1(+),NFE2L1(+),NFIB(+),NFYC(+),NKX6-2(+),NR2C2(+),NR2F1(+),NR3C1(+),NRF1(+),PBX1(+),POLR3A(+),POU2F1(+),PURA(+),RB1(+),RFX3(+),RXRA(+),RXRB(+),SETDB1(+),SIRT6(+),SOX1(+),SOX2(+),SOX6(+),SP3(+),SREBF2(+),STAT3(+),STAT5B(+),TCF12(+),TEF(+),THRA(+),THRB(+),UBP1(+),USF2(+),YBX1(+),YY1(+),ZBTB11(+),ZBTB17(+),ZBTB25(+),ZNF148(+),ZNF207(+),ZNF25(+),ZNF335(+),ZNF519(+),ZNF580(+)
52311825_pool4,0.0,0.0,0.0,0.07743813467689441,0.033874733224379255,0.0,0.0,0.0458632920496328,0.0665302729171255,0.002951481477701831,0.07464291313997275,0.18014777729858306,0.07810223930309845,0.0,0.024017672700529756,0.05898252844174026,0.0440697801001143,0.02604368598065454,0.07533369208792833,0.0856361724036042,0.3727530096391919,0.11566034409427486,0.0,0.0,0.02054403386536827,0.0,0.081406665486936,0.04324688686882038,0.0,0.0061434809305391785,0.024358153244828477,0.16545702703749485,0.09411714012649056,0.0,0.0,0.0,0.00202274433000702,0.44329928400281055,0.0,0.0,0.11901560183524909,0.06587700812295848,0.34515954855668385,0.12859366459670057,0.31699988163747284,0.0,0.5704189246254963,0.06561579036046081,0.269967246077797,0.3401003158413888,0.015037829247746777,0.0,0.0,0.0,0.0,0.0,0.0,0.15112140077131966,0.010959487372960095,0.0,0.05394248017182016,0.09752186666277264,0.040751352061687535,0.0,0.577204330893433,0.13862187269441867,0.013669895996523252,0.0,0.07762564415099754,0.0711365660735072,0.0,0.016663523352336094,0.30581076701394094,0.07515523968206575,0.015163061073776758,0.0,0.13143056184679774,0.03707464123359984
65736039_pool0,0.0,0.0,0.0,0.04136827812046102,0.022190829054482043,0.0,0.0,0.03612712132116909,0.05364009458527782,0.0,0.027142877505444637,0.2547390285125629,0.08117880289483768,0.0,0.030799738677056935,0.061992724938633455,0.00925835839905103,0.06854772340578531,0.19616361842948216,0.06113816705421725,0.3336434998947152,0.10781817797116224,0.0,0.0,0.0009392939981117561,0.0,0.014460978928641935,0.0720918604744656,0.0,0.0,0.003108658363931514,0.16130508726833875,0.06393367963168645,0.0,0.0,0.0,0.0011157303970810953,0.5061532200485566,0.0,0.0,0.0905517419448058,0.043213949792487445,0.3510718467184543,0.12191935190860907,0.3057923607817199,0.0,0.6033502461532376,0.015148584269516771,0.28044173214831425,0.4085869598801107,0.018784713123857596,0.0,0.0,0.0,0.0,0.0,0.0,0.13141424885129127,0.0166887218116263,0.0,0.04061468923209867,0.08062159045829376,0.0,0.0,0.5510068353555155,0.11839147997600294,0.0,0.012580779056799022,0.054887018471018366,0.034095292037862907,0.0,0.006039058065337465,0.2921163616731709,0.06651118199176392,0.005259462439757331,0.0,0.09263055100165832,0.034607835358957194
65736039_pool1,0.0,0.0,0.0,0.04289609491012562,0.03933487168514366,0.0,0.0,0.03623277297744409,0.0516618470598663,0.0,0.015000011253008877,0.248821609068726,0.08416575004992456,0.0,0.029618948856908835,0.0558398659532299,0.016051839045004276,0.06618314752327278,0.19025379052448577,0.0617979024908359,0.336008388315206,0.11085543601907456,0.0016061657996175997,0.0,0.0013167974550494597,0.0,0.022036942639155243,0.0630284822796895,0.0,0.0,0.005822616135731822,0.155714306457139,0.07900914316820913,0.0,0.0,0.0,0.0008549381923865258,0.4746435071896932,0.0,0.0,0.08976201917336045,0.04746903805329954,0.3469224158795904,0.11994383261195822,0.30499182359704774,0.0,0.6064317346627002,0.015687216252571995,0.2653829176038888,0.3570526769963817,0.01845780379238484,0.0,0.0,0.0,0.0,0.0,0.0,0.1328178533160074,0.017891109936778147,0.0,0.05113662944766827,0.07373011131153687,0.0,0.0,0.5522341770708372,0.11874864754415156,0.004391715972064736,0.01431169161159352,0.056763961155153725,0.03563333408126597,0.0,0.004328059796547214,0.28678190599304687,0.06503087635174058,0.004502880835894328,0.025707473595559128,0.10253224664022279,0.036494216321919216
65736039_pool2,0.0,0.0,0.0,0.04367543989894967,0.04733767052606912,0.0,0.0,0.03668514667196754,0.05259053049791628,0.0,0.02169644484810213,0.24127877078443086,0.07525165269088278,0.0,0.02518355515299954,0.057766990929202365,0.01896648714681524,0.06523823098009957,0.19133483380187555,0.06306256630588523,0.32579904276512467,0.11296369374443979,0.0074153707253625705,0.0,0.005804282873863949,0.0,0.028646915090089972,0.0578029463348857,0.0,0.0,0.007433163680979689,0.15071758047943548,0.07425345576980194,0.0,0.0,0.0,0.0005739833944440414,0.5022858885263298,0.0,0.0,0.08908129534348232,0.04591893366379074,0.33317440702082557,0.12097864304732876,0.3478935329528052,0.0,0.5963920375365291,0.019279923551683044,0.25018788099725936,0.36820594610923735,0.016144291600423796,0.0,0.0,0.009072897429428508,0.0,0.0,0.0,0.1332828552911011,0.017501478349696696,0.0,0.0633187130727474,0.10475222914334748,0.0,0.0,0.5338182938361572,0.12008098866849394,0.006645871072770529,0.011736431469094392,0.05818763308930028,0.037445075322107314,0.0,0.007449237583324211,0.2861990588663203,0.06634585088699384,0.0020256862296977192,0.04653939185402946,0.10426235515079019,0.040557190703683584
65736039_pool3,0.0,0.0,0.0,0.041759031428076895,0.019491832197704465,0.0,0.0,0.035463013835156036,0.05359899963093977,0.0,0.030446451412357304,0.2573027262211674,0.08534713873456777,0.0,0.031236622144498242,0.0582221518963754,0.005870330843245956,0.06684514855285803,0.19151946959311963,0.05970180626509136,0.33620001653248366,0.10717133501801948,0.0,0.0,0.0007979130660232485,0.0,0.012920450847784938,0.07184233932569016,0.0,0.0,0.002771395497327967,0.16755073098481596,0.06987565014410604,0.0,0.0,0.0,0.0009128962192299793,0.4928482903630635,0.0,0.0,0.09244804969896367,0.043249001589929274,0.3557904908909917,0.1222341119060118,0.29731757662826586,0.0,0.5980896119379002,0.014576558109806778,0.28209051565727733,0.4014273557885461,0.01875956625220585,0.0,0.0,0.0,0.0,0.0,0.0,0.13245330317974274,0.01712767817853116,0.0,0.04285936981142018,0.07934419258748729,0.0,0.0,0.5515759120192386,0.12094786664598421,0.0,0.017013603892248343,0.05486167640090983,0.034485596284294776,0.0,0.006531800605437698,0.2923249219650207,0.06216412368380476,0.003904937310260663,0.009529494522491746,0.08918969267371578,0.03395485733331649
65736039_pool4,0.0,0.0,0.0,0.043334831433517684,0.02434517890824576,0.0,0.0,0.03892386703364216,0.05250923510743773,0.0,0.019821443441476017,0.2373136633610522,0.08948719071747749,0.0,0.030491888293078927,0.056822732497177834,0.0182501494271042,0.06404719221576144,0.17956109051060348,0.06321512577619667,0.33378431272821724,0.10555091058947517,0.0,0.0,0.00519759175857571,0.0,0.03250793953865126,0.06631672584784325,0.0,0.0008252437070873525,0.007193779992520558,0.16015828996202758,0.07937441782584125,0.0,0.0,0.0,0.0016120715827098225,0.449240598358607,0.0,0.0,0.09044411360631849,0.04935761643299017,0.348709178661163,0.12072069348495071,0.2865111048855854,0.0,0.5986479357986415,0.017181354283212998,0.2704219968556417,0.34594002965070775,0.020444406652873125,0.0,0.0,0.0,0.0,0.0,0.0,0.1366092912822078,0.017093069444760967,0.0,0.05474501329149146,0.07095155060240908,0.0,0.0,0.5530947652346928,0.11789336614270633,0.005771414352669144,0.0156204303725357,0.0601946820776874,0.03255097967526862,0.0,0.004354303561113111,0.2847903120903038,0.062230319162879154,0.006003841114525769,0.008643029915748328,0.088719479884511,0.035913791410238594
65736039_pool5,0.0,0.0,0.0,0.04756273410417925,0.044581164230080794,0.0,0.0,0.037781614712141615,0.05030993831033168,0.0,0.018571442503725277,0.23936303152547872,0.07457235607858298,0.0,0.04373826674210643,0.055305657069025314,0.017432075230290396,0.06986112552484004,0.16620681234765247,0.06372679410769078,0.33277449336418885,0.11060165838400783,0.015860401617240165,0.0,0.0065170992929035505,0.0,0.028260215735851427,0.059244230140866036,0.0,0.0008099614162153644,0.006731187433946142,0.15384830437162647,0.07626763700445385,0.0,0.0,0.0,0.0009068974046076352,0.4771281493301992,0.0,0.0,0.09081214296915002,0.04772053944643901,0.3437633341504442,0.11922455716306152,0.3119578579248317,0.0,0.5871706920161505,0.016076563539216472,0.2568141556115463,0.3590776383201385,0.018784713123857596,0.0,0.0,0.0037222143300219526,0.0,0.0,0.0,0.13435060878391245,0.019459064440768368,0.0,0.06470916894767673,0.0753014527841796,0.0,0.0,0.5450779073747273,0.11789280368984968,0.006198926526940932,0.01507160444052769,0.05894743009480408,0.03641235158824702,0.0,0.00627994912135351,0.288412679737042,0.06205299587202287,0.003929343168449792,0.03767474578659527,0.09186697108161136,0.03928751120938222
5498462_pool0,0.0,0.0,0.0,0.053723125909477226,0.022248712351479096,0.0,0.0,0.03523081857493395,0.04727961728519915,0.001283102748827971,0.04151788828957814,0.24424020624299836,0.07477417965118358,0.0,0.02017332282715743,0.07381703881840336,0.032406976931514356,0.05546387394691306,0.14760659579497792,0.059340143812058856,0.3149842873236455,0.10244544358688201,0.0,0.0,0.02188605132573568,0.0,0.06134708661226464,0.07742918259783738,0.0,0.0033162571192213975,0.013746149609862658,0.14494099013315068,0.08256590820140661,0.0,0.0,0.0,0.006089066787011442,0.5026890611522606,0.0,0.0,0.0907191955777925,0.06335300919377217,0.3483311673272336,0.10745868397601906,0.3249775048622089,0.0,0.548718928798586,0.03644715878873918,0.26242407850258676,0.4136872114703415,0.0016093997857120296,0.0,0.0,0.0,0.0,0.0,0.0,0.13296000341113745,0.012608094020516486,0.0,0.030162895284632864,0.07325840432624432,0.015954538778868235,0.0,0.5512016842391891,0.0985599998385863,0.015001790842628211,0.001224304002171717,0.07469365634114562,0.051230528786480205,0.0,0.012590155377423484,0.27448979876298335,0.05656889382952614,0.005076418503338862,0.048644745295045075,0.052293785227151765,0.028404544115370522
5498462_pool1,0.0,0.0,0.0,0.05667370660405931,0.03365530368390315,0.0,0.0,0.036890889987765886,0.04792032523064471,0.002721733103574484,0.03366073953800206,0.23502344233140043,0.08062528047711226,0.0,0.030897468684573704,0.06597774669518247,0.03238780295802219,0.05444687690930219,0.1433830716753214,0.0631307305748906,0.3210976966131661,0.10588602909782795,0.0,0.0,0.020007898326636738,0.0,0.054670241819455144,0.07431702249373652,0.0,0.001956133231614465,0.01359529841296676,0.14946599779378178,0.08862607568550697,0.0,0.0,0.0,0.005455983018434676,0.49474448159403556,0.0,0.0,0.09437433513210784,0.06478364188962035,0.3482381929597094,0.10866385931622512,0.34159617337864684,0.0,0.5677684054981514,0.03545344056664568,0.2570809449382807,0.39400355251654257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13400702979298817,0.012945309016607565,0.0,0.04699799962954422,0.07172540709833108,0.014608975267397418,0.0,0.5563366751650923,0.10452513159605632,0.012378420682324056,0.0014776082784831068,0.07221368422482885,0.052798032006668015,0.0,0.00973941648766928,0.2775161649991952,0.05917760166319386,0.003917140239355228,0.04443403841301384,0.06101738854941109,0.029093798697991266
5498462_pool2,0.0,0.0,0.0,0.055051467458962076,0.03399726605361361,0.0,0.0,0.03909076351638623,0.04843067115903371,0.0,0.03446431156941326,0.23784908896824816,0.07919177744863021,0.0,0.027822125387238623,0.06286972093969596,0.030877323857918075,0.048893005773121154,0.15272809437261048,0.06759604623477222,0.32020702757738845,0.10587335382446246,0.0,0.0,0.01829629549514309,0.0,0.05078557589977304,0.0670076024561815,0.0,0.0,0.011381723363641176,0.1410816656602672,0.0881249110422097,0.0,0.0,0.0,0.004953205639951553,0.49587616644956534,0.0,0.0,0.09515501191735354,0.06522396746319348,0.34854900178997666,0.10992146069491539,0.35777003726492046,0.0,0.5821967369340562,0.036819532375198645,0.24620846434696583,0.3997370789111639,0.0022129247053540406,0.0,0.0,0.0,0.0,0.0,0.0,0.1378155388617966,0.013226321513350132,0.0,0.042508638470901194,0.10341178804111674,0.019222335878154497,0.0,0.5542538295197564,0.11029441175005583,0.010240859810965112,0.007767997806882618,0.07007342361962687,0.05708896898112431,0.0,0.013075873570496228,0.2792248570489765,0.058490767284008836,0.0043564456867595525,0.04443403841301384,0.06534422101076448,0.029384011153831574
37178462_pool0,0.0,0.0003873479504907419,0.0,0.055760443045097356,0.023456780278199862,0.0,0.0,0.03592762474309119,0.04933872044824075,0.0031398739124487564,0.050089323291297505,0.23084468263246383,0.0826032988123848,0.0,0.017866287766267627,0.06933324913361341,0.03913631522953356,0.05780162485333638,0.14112705217122085,0.060531660556390386,0.317031066025519,0.10022197025549882,0.0005101175420114637,0.0,0.02695238935743141,0.0,0.07405134847020516,0.07783330797500172,0.0,0.0009016551614472924,0.018637980655637265,0.1560033298585746,0.08850483721863357,0.0,0.0,0.0,0.005991218785342803,0.4739143157218068,0.0,0.0,0.09213793325342635,0.06851982498934395,0.34775833718334337,0.1092293465773237,0.2970928320198691,0.0,0.5468136913859699,0.04073501298409636,0.2719535649163866,0.4041149801967114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13223658491915022,0.012233410691526399,0.0,0.03107479676998223,0.06879660796153243,0.031044072443219512,0.0,0.5521573052040128,0.10019767075698954,0.017100486970871537,0.0021953037280320444,0.0782955770561523,0.04584351004210014,0.0,0.01054488760650427,0.277108385378365,0.05669248415290076,0.005991638185431205,0.04919878567425971,0.06366818926081141,0.03493432437177754
37178462_pool1,0.0,0.0,0.0,0.05739343802025698,0.03262020897222441,0.0,0.0,0.039051719002375085,0.05064875591938201,0.0029471595655079777,0.049910751728761686,0.22420917019381237,0.0860960487858037,0.0,0.023037001583547222,0.06475220816093541,0.03420568215172959,0.05892785813586028,0.12473592969810793,0.06784265401051578,0.328774524584401,0.10860912477755429,6.512138834188899e-05,0.0,0.022449562579981087,0.0,0.06681973829758613,0.07302608497360942,0.0,0.002246496758182237,0.016884014522208723,0.15294271026364886,0.09485608744850786,0.0,0.0,0.0,0.005182596328301108,0.4649268421088835,0.0,0.0,0.09863573465649386,0.06746078701017409,0.3408892379417056,0.11194504422346027,0.324324728491742,0.0,0.5648550503330317,0.04126731656285254,0.253124421341216,0.3717303025164019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13837293125792213,0.013188853180451123,0.0,0.04194746832607082,0.06901871416050785,0.03681077320666586,0.0,0.5600745649939065,0.10757636110169834,0.016031706535192064,0.00156204303725357,0.07494844364263797,0.05048992337990853,0.0,0.00992119798734633,0.2785139556163553,0.061036668763948816,0.005613347383499704,0.03756393771075235,0.05333462353504238,0.03449900568801707
37178462_pool2,0.0,0.0,0.0,0.0611174529996467,0.02864655297418188,0.0,0.0,0.04404615971046673,0.05104384824859505,0.002799496906533755,0.04196431719591769,0.23361693795080934,0.08649992256387241,0.0,0.02379531134064318,0.060254153463565586,0.03470787506187195,0.06194117784321874,0.11990451148880289,0.07154880806808733,0.3260559470041828,0.10734263666948426,0.004051807059385762,0.0,0.018098415125625954,0.0,0.06198608350881289,0.06660436600007344,0.0,4.5846872615964026e-05,0.014898220445651736,0.1486339583506325,0.0947080941699548,0.0,0.0,0.0,0.004732835306877025,0.5009890371064953,0.0,0.0,0.09687787595069548,0.06676119456749455,0.3480183681573452,0.11211931340756129,0.359817446651717,0.0,0.5605607020698589,0.03976329436477228,0.2523284614567631,0.3810571744660725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13872642884356687,0.013526068176542205,0.0,0.05008443542611131,0.093485008310564,0.04084746374107831,0.0,0.5548074054405734,0.10787005112210249,0.013913578035390931,0.0034618251095889932,0.07170725651558242,0.05256253547280124,0.0,0.009076836655126352,0.28387051342697284,0.05968711733260902,0.0055157239507431875,0.04277191727536993,0.07066855328621673,0.03515198371365777
72777797_pool0,0.0,0.0,0.0,0.06174149190147279,0.031753052930815824,0.0,0.0,0.04037978637551883,0.054938737152084194,0.0,0.03491074047575281,0.24849794537086675,0.07441853166857652,0.0,0.024045962785284536,0.05888641285999935,0.013759038761467023,0.054967643961565796,0.12032884225864927,0.06857302521467921,0.3499321051827756,0.11031584546570557,0.0,0.0,0.003350031496824679,0.0,0.024834029055346936,0.06123482178306486,0.0,0.0,0.004470000027198337,0.1568699066336725,0.06929161029090755,0.0,0.0,0.0,0.0019284707065528822,0.5467195321608864,0.0,0.0,0.10132587025382608,0.04270483892805689,0.35405989892601997,0.12514325046282918,0.3685768706777442,0.0,0.5963953503489089,0.023091849584889513,0.28283244589286743,0.4614757206168465,0.0075440614955251395,0.0,0.0,0.0,0.0,0.0,0.0,0.13975573641111644,0.009854171552439334,0.0,0.04363097876056195,0.11514588123973926,0.0,0.0,0.5710035371751263,0.11381318725143638,0.0017489134402027707,0.0,0.0607615343867515,0.04646619736906997,0.0,0.0174134660800731,0.30647958241351364,0.07112771136068699,0.0038561255938824044,0.0,0.08895964451830235,0.02452295251850635
72777797_pool1,0.0,0.0,0.0,0.06700995499177655,0.04679605410227719,0.0,0.0,0.040617516274920766,0.05354397248471998,0.0,0.04446431907141917,0.23858045776727985,0.0679271060154051,0.0,0.033638097015266995,0.05945658876680742,0.02020488481416483,0.055746421189435194,0.11314096977650838,0.07234422782951379,0.343275822928167,0.11143023506796368,0.0,0.0,0.008376508825914909,0.0,0.04614778546482118,0.05338479560273203,0.0,0.0,0.007916476741851558,0.1527606817271767,0.07561716606380066,0.0,0.0,0.0,0.002320558454630277,0.542565082766149,0.0,0.0,0.10147710518045641,0.05123299364917912,0.34656187064082683,0.12332565285897476,0.4001111001467056,0.0,0.5993783406915888,0.033673893536400885,0.2615356279250264,0.4468183633300784,0.007443474008918137,0.0,0.0,0.0,0.0,0.0,0.0,0.1399930062261606,0.009217209893156183,0.0,0.04889194886834676,0.1355981969351461,0.00192223358781545,0.0,0.5652066695754423,0.1099741495025913,0.0069567890176954654,0.0,0.06565564349332507,0.060004744537430245,0.0,0.014784004777298382,0.30300479142768016,0.06948548558244828,0.0034900377210454673,0.0,0.08676744138019142,0.027533906747849588
