,regulon
90,"[SLC30A7,LUC7L2,ESRRA,KDM3B,ZNF18,SLC30A5,GSTCD,PUSL1,PRKRIP1,TTC8,NUP54,CWF19L1,ORC6,GALNT10,PARD6B,EVA1C,PCGF6,FAS,GART,CELF1,TCTEX1D1,BRF1,DTWD2,ZRANB3,GK5,RNPEP,RFT1,COTL1,LINC00461,ALG1L9P,ZNF331,SLC25A20,GGNBP2,RMND5B,TMEM80,SPEG,PLEKHG5,DCAKD,PEX7,UNC5B,RCOR3,ZNF432,FAM222B]"
91,"[RBMS1,PHF21A,FAM155A,ADGRL2,RBPJ,ZCCHC7,NFKB1,SPATS2,PDGFD,PRKD1,STOX2,RABGAP1L,HECW2,FRYL,AMPH,EFNA5,LCOR,MAGI1,PKP4,IGF1R,CNTN4,STAU2,PLPP1,PALLD,SNTG1,ATRNL1,LINC00472,HECW1,NFIA,PTPRD,RYR2,CDH7,SETD3,PDE4D,CNTNAP2,PTPRM,FGF14,KCNC2,UBE2E2,CPEB2,CAMK2D,MKLN1,STXBP5,CHD1,MAP7,EFCAB2,GNAQ,ESRRG,PPM1L,LRRC8D,NR3C2,GTDC1,DLGAP1,NCOA5,ADGRB3,CREB1,SYT1,TAB2,FBXO34,SEMA6D,RALYL,EDIL3,SUPT3H,EPHA6,RFX3,TET2,ZNF697,SGCZ,CDC42SE2,ZNF652,MYO16,UBN2,MAN1A2,TCF12,SYBU,MEF2A,MPP6,NCOA3,RAP1A,TTTY14,CADM1,PTPDC1,MAGI2,PPP1R9A,CHD6,PCM1,UBR5,USP25,NIPBL,KDM4C,FCHO2,DENND1B,SMAD2,NWD2,THRB,KCTD8,PCGF5,C5orf30,PLEKHG1,PCDH9,KDM5B,JMJD1C,ZNF516,BBX,ABHD5,EYA4,GUCY1A2,SLC4A4,MYO6,PIK3CA,NTNG1,KLHL24,FANK1,ZFX,B4GALT5,MBTD1,SFMBT2,TBC1D1,COL19A1,LIFR,IL15,OXR1,DMTF1,EPB41L4A,POU2F1,FOXP1,DYRK1A,KCNQ5,KAT6B,DPP10,MPDZ]"
92,"[GRIA2,KCNJ3,HNRNPH3,CSRNP3,DMTF1,HNRNPC,ZNF638,ATP2C1,RIOK2,XPO1,PPP3R1,NR1D2,RPS6KA6,PRKD1,SSBP2,DLG1,DHX9,HP1BP3,SHOC2,PDS5B,CSMD3,MAP2,PHIP,CNOT2,MPP6,UBE2D3,GRIA4,FSTL5,NUFIP2,GUCY1A2,MMP16,SYT1,HNRNPLL,USP25,CCSER1,MAP3K1,ZEB1,KCNN2,MBNL1,WWP1,RBM12,SMCHD1,DCAF5,GRIK2,TAPT1,PHF21A,MAPK1IP1L,TBPL1,ORC4,RUFY3,PDGFD,NEK7,QKI,CAMK2D,C5orf30,APP,PPP1R9A,HELZ,ATF2,CNRIP1,FERMT2,SMAD2,SPIN1,GLRB,RAB11FIP2,RASSF3,ZBTB33,DPYD,ZNF704,CEP170,SMARCA2,FLRT2,PHLPP2,PRKG1,CEPT1,LCORL,PAPOLA,CNKSR2,PTPN13,ADGRL3,FBXO5,WASL,MEF2C,ARHGAP12,ZNF804A,STAMBPL1,SMAD1,TMEM170B,TCF4,ANKRD12,PNISR,KCTD8,DENND1B,KTN1,ZC3H13,ELF2,TMEM65,NCOA2,MEMO1,HMBOX1,MEF2C-AS1,STOX2,C1orf21,PAK2,CREB1,OTUD4,HPRT1,KMT2C,RAB23,ZFR,CLOCK,STAG2,BRPF3,VEZF1,SFMBT2,FAM169A,NOVA1,NLGN1,RNF2,MLLT3,THRB,KLHL24,TRPC4,POGZ,TRIQK,GPBP1,PRKAA2,FRYL,TFDP2,RBPJ,CUL1,ESD,MPP5,KCNC2,TAB2,DCUN1D1,TET2,CPSF6,BAZ2B,NFIB,DNM3,SLC44A5,TAPT1-AS1,WASF1,HDAC2,ASCC3,BCLAF1,CADM1,MARK1,DPY19L1,PPM1D,LYPD6,GNAO1,SDCBP,ABCA1,ROBO1,FUT9,KLHL13,KCNQ5-IT1,ADAM10,C2orf27A,KDM4C,EPC1,IMMP2L,FGF14,NPY1R]"
93,"[HCFC1,FBXL19,PLA2G6,GLOD4,CAMTA2,SMARCD3,STRIP1,PPP1R7,APBB3,HMGN2,RABL6,MAGEC3,CBWD5,CRMP1,LRRC59,KHSRP,PSMD7,GRK2,TUBB2A,KLHDC3,CDC7,CHMP3,ZNF25,COPB2,CBX7,KLC1,LRRC20,IDH3G,PLEKHO1,CHD3,RAB40B,FADS1,CBX4,EIF5,SIRPA,CPE,CAP1,MGAT4A,CREG2,HTATSF1,TSEN34,ATN1,MIB2,SYNM,SEC22C,ADAM11,CAMK2G,CUTC,PPP1R26,ATAT1,LZTS3,ZNF184,STK11,MTPN,CXXC1,ZNF772,CCM2,RNF220,HLF,SERP2,RRP1,LSM14B,ABHD17A,MRPS21,PIP4K2B,KLHL36,BSCL2,ZC3H10,GPN1,TMED3,FGFRL1,TTC9C,SPTAN1,BBS7,CCAR2,IGSF8,UNKL,SMIM14,POLDIP3,MYNN,SF3A3,CPLX2,FEZ1,ZNF512B,APBB1,YWHAE,DONSON,CALM2,HCCS,NGDN,BAP1,PDAP1,GNAI2,SCAF1,ZNF768,RABIF,PALM2-AKAP2,CD2BP2,CHD5,CACNA1I,ATP6V1D,ACTR1B,GAREM2,ADO,SLC3A2,SNRPB,ANKRD9,PSMD3,PFKL,MLST8,VPS37D,THAP4,AREL1,PDLIM2,ZNF791,CARD9,CAMKV,NSMF,OSBP,PWWP2B,LRRC61,CPNE5,TRIM8,ATMIN,NICN1,HILPDA,GDF7,DDX24,IFNGR1,TEF,FAM200B,TRAPPC2B,ZNF563,DNAJC5,TBC1D10B,C6orf136,ASS1,PSMA7,FEM1A,XRCC6,UBE2L3,ZNF620,ZNF780A,MAP1B,ASB1,SF3B4,CHGA,AKAP5,NRBP2,HSPA14,SUPT16H,PRPF38A,ZNF12,TRIM28,NOC2L,SRSF3,RAD23A,PPP1R3F,MPC2,PPP1R11,ARPC1A,TM2D3,MEPCE,TPRN,TRAPPC4,PRKAB1,KIAA1143,SLC25A3,ZNF330,CISD2,MFAP1,PSD,AP1M1,PPP1R12C,HNRNPAB,M6PR,APC2,TCTE3,TSN,NADK,CDC34,FARSA,BRSK2,OLFM1,EIF4G1,ASB6,KAT7,CERK,RNPS1,U2AF2,SEMA6A,PODXL2,MED29,HRAS,NBL1,TIMM22,TTC1,PPP2R1A,ACAP3,THAP7,ATXN2L,ZNHIT3,DIRAS2,STK32C,EFHD2,POLR2G,SPAG5,HGS,PRC1,NEK3,GEMIN4,OGDHL,EFCAB14,OSBPL2,BOD1L1,WDR24,PKM,EIF2S2,RGPD8,STK25,CHMP7,GTF2F1,CHAF1A,CHRDL1,LANCL2,SRRM1,G6PD,PRKCZ,PCBD1,ZBTB37,CANT1,SCN3B,DOT1L,SYT11,FBXO38,NPM1,KCNAB2,TOMM70,KCNIP3,UQCRH,ZFPM1,PBX2,SQSTM1,EIF1,RPF1,G3BP2,DYNC1H1,THOC3,CADM3,SUPV3L1,NR1H2,OXNAD1,PPP1R37,ZNF780B,NCOA7,CCDC106,C1orf112,SLC39A1,ATP6V0E2,NAA60,PDE1B,PRDM8,PRKCSH,TMEM33,MRPS18B,NONO,ARPC4,MTURN,SNED1,SARAF,ADAP1,CTBP1,CRKL,VAPB,ARPC5,RXRB,SEC24C,RAC1,ZNF711,ZNF225,C20orf27,NDUFB1,OTUD6B,NPAT,FAM219B,CAMLG,NOP58,ZNF585A,PREB,CENPV,LRRC57,YWHAZ,CBX3,ANO8,WDR37,LINC00467,RNF40,SORBS3,GSTA4,C17orf49,UGGT1,ARAP1,CFL1,TBRG1,NT5DC3,CELF6,ARHGDIA,CDC42EP4,AHCYL1,H3F3B,BTBD3,STX4,LRR1,TAF1C,WDR83,PPP1R14B,NDUFAB1,RPL28,SLC22A17,FIZ1,PSMC5,FUZ,ZNF483,UBA52,LINC00539,BRDT,RCN1,TMX2,MAP7D2,QSOX1,LRRC73,IPPK,DPY30,COX16,UBE2E1,RPP14,SRCIN1,CACNB3,SNRPN,STAG2,TMX1,HAS1,ABLIM3,ZDHHC4,AP1AR,NUP35,WDTC1,PALD1,RANGAP1,PLEKHM1,ARPC2,IP6K1,MKRN2,MGAT5B,SNHG15,CDH24,GLYR1,TTF1,BEX5,HNRNPLL,ZNF175,TMOD1,DYNC1I2,FUS,RBBP4,C11orf71,ABCA3,LSM8,MEX3D,SRP14-AS1,CNOT6,ARL5A,ZNF614,FAM50B,TAF4,SPATA5L1,PGBD4,NDUFB6,PDPK1,ARG2,LRFN4,POU3F2,POLR2F,CLASRP,PSMB3,SLC39A9,C5orf22,SFSWAP,USP22,MRPS17,ZNF580,XRN2,ZNF84,CFAP20,SLTM,EIF3E,PRSS3,HEATR5B,ADSS,PRMT9,SLC9B2,PRPF6,POLR3A,PPIG,BEX1,UQCC1,MAPKAPK5,USP38,RAB3C,THAP5,ZNF331,TIMM21,SAP18,RBM28,NUP50,MS4A13,TRIAP1,ZNF883,CLINT1,FBL,CLCN3,ING1,FAXC,KIF3A,AGGF1,FAM216A,CBX5]"
94,"[NOC2L,APC2,STX1B,RIC8A,SNRNP27,NUTF2,GSTM4,TCEA2,KLHDC3,SEPHS1,TAF1C,CYGB,ZNF513,CHERP,TUBB2A,CHN1,GSK3A,AHSA1,CAMLG,MRPL28,SGTA,MAPK8IP2,TWF2,TSPAN6,CD81,CACNB3,AKR1B1,FUZ,TSSC4,PRR36,SNRPA,NUDC,IMPDH2,TRIM68,UBL5,RPS16,LSM8,PIP4K2B,CNDP2,CCZ1,SRP14,RER1,BCAR1,NES,RSL24D1,TRMT10C,UQCRH,SNHG21,C1orf52,KEAP1,NDUFS7,ADPRHL2,SNHG19,ACTL6A,NOLC1,CCP110,NOL11,PHF23,EIF6,CD2BP2,MORF4L2,RPL37,EMC7,IGLON5,COX4I1,MRPS18B,TSC2,CCZ1B,EIF5A,CDC37L1,RPL22L1,EIF1B,MTG1,C16orf91,DGUOK,PFN1,SSBP4,PFKP,UBL7,FRA10AC1,ZNF226,NCBP2,HCCS,POLDIP2,DDX11,COX5B,C11orf58,TMEM167A,GBA2,LLPH,RBM34,PRKCSH,DNAJA1,SUMO1,SYT5,SYF2,INO80B,KATNA1,GLRX5,SLC39A1,UBAC1,ING4,VIPAS39,TMEM199,STT3A,TAF13,B4GALT4,INTS1,TBRG4,NFKBIL1,BUD31,LINC01063,GABARAPL1,NDUFS3,C1QBP,CDKN3,FAM178B,HSPA5,RANGAP1,MDH1,SEC14L4,MUL1,IDI1,ACOT8,TOR3A,TMEM68,KDM1B,COX8A,GABARAPL2,ZSCAN18,EXOC5,PTGES2,RPS19,DALRD3,EXOC3,HNRNPA2B1,MDM1,MTPN,NUCB1,PPIB,HPCAL4,TTC5,TEX10,TRAPPC2B,MAGED2,ARHGAP19,VAPB,RASSF3,ATXN7L3B,STXBP3,CMPK2,MED12,TP53RK,SSR1,RAE1,ZKSCAN7,UBE2M,RPL28,SLC25A3,TM7SF3,DAXX,GLS2,RNF185,ZNF776,EIF1AD,PURB,NCSTN,APPL2,ATP2C1,RPS14,PGAM1,RPL27,TMF1,RPS15,ARF1,USE1]"
95,"[DNAJC3,CYB5A,GREB1L,ACACA,ADGRL3,PARP8,DMD,HPSE2,NFKB1,CCSER1,ZEB1,PTPRR,CHSY3,FIP1L1,RBMS1,C2orf88,WNK1,EPHA6,MEF2A,EPHA5,GRIN3A,PTPRZ1,RASA1,UBE2E2,DTNBP1,ZCCHC7,PDZRN3,SMIM17,NTNG1,SFMBT2,TMTC2,DCUN1D1,KRIT1,CDKL2,DOCK4,CDH2,MIPOL1,MPP6,SOX6,ZNF397,PTPN4,PPM1D,NLGN4X,MARCH1,TMEM196,ZNF616,CNTN5,CA13,NXPH1,GRIA2,TAB2,FAM155A,NLGN4Y,FARS2,CRYBG3,INO80D,PCDH7,GNAI1,NT5C2,RBPJ,MAN2A1,KIAA0895,MPDZ,CNTN1,TGFBR3,IGF1R,PEAK1,RAB23,AK3,PHF21A,NR3C2,SNX2,MEF2C-AS1,CPNE8,ROBO2,DCAF5,ZBED3-AS1,BBX,MAGI2,RALYL,KCNC2,AMPH,GRIK1,CDH20,LCOR,ZNF518A,GUCY1A2,KCTD8,GPR161,PTCHD1,MMP16,GTF2B,COL19A1,ROCK1,CASC15,CACNB2,ZFX,APBA1,LINC01229,RGS6,CNTNAP2,JAM2,ZNF467,ADGRL2,FZD3,CDH8,ANK3,THRB,ZDBF2,TOX,PAWR,ZNF704,GALNTL6,ANKRD46,NRIP1,HECW2,NCAM1,NLGN1,PRICKLE1,FUT8,CNOT6,HDAC9,WWP1,MTUS1,AMMECR1,ZNF462,BMT2,KAT6B,NETO2,SMAD2,ADGRL4,EPHA3,TBC1D5,GLIS1,PPP1R12A,PPP3CA,PMS1,STAG2,GRM1,SPHKAP,RUNX1T1,FBXO42,KLF3-AS1,TENM4,GALK2,MGA,PLCL2,ZFAND3,SLC5A3,ALCAM,SEMA6D,L3MBTL3,DNM3,PPM1L,KCNH7,TMEM267,MACROD2,WDSUB1,ZNF827,ADGRF3,PTH2R,DCAF6,REV1,PDCD4,TCF12,NFIA,CADM2,PRKAR2B,MAGI2-AS3,MXD1,SLC44A5,FMNL2,ADGRB3,ANAPC16,TRIM59,B3GAT2,SDHAF3,MAP7,ARHGEF6,PLCB1,C1orf21,PDGFD,TRA2A,AUTS2,NEK7,FOXP1,ZNF706,LHFPL2,CA3,RAB30,PAPOLA,SSBP2,PPARG,B4GALT5,LINC01004,ATP8A1,CTNNA2,LINC00623,CLASP1,CAMKMT,FBXO11,TRAF3IP2-AS1,BAZ2B,FIGN,HMGB1,RPS6KA3,JAZF1-AS1,ROBO1,AFF3,FAM168A,URI1,PDGFRA,STX7,DLG2,KATNAL1,GDAP1,GABRB1,TIGD4,PLS3,CARNMT1,SPOCK3,SLITRK3,PDE4D,MLLT3,STK38,ZFHX4,NABP1,ESRRG,DYNC2H1,KCNB2,MAGI1,SGCZ,SNTG1,XPO1,TMPO,NRXN3,KCNJ3,CDC73,SLC7A2,LPIN2,KCNIP4,CACNA2D1,TMEM26,FLRT2,SUPT3H,GABRA2,RPRM,DPYD,CADM1,KCNK12,PLSCR5,NRXN1,SEMA5A,HBS1L,CEP112,SEMA6A,FCHO2,PELI2,LINGO2,KDM6B,GALNT13,ARHGAP42,NBEA,DIAPH2,RPS6KA6,TMPO-AS1,PTP4A2,PIK3R1,FSTL5,STXBP6,INPP4B,KIAA1958,PJA1,MARCH3,PNISR,ZMYND11,SOCS5,TRIQK,PSIP1,RUNDC3B,MTUS2,SEMA3C,WDR17,LRFN5,ARHGAP24,TNFRSF21,CNKSR2,CCDC171,ASXL3,KIAA0319,NFIB,LMO7,ZFPM2,SKIDA1,SMARCA2,CLCN5,CRIM1,CDH12,COL11A1,MAGI3,SATB1-AS1,CDH10,KITLG,TFB1M,DENND5B,RBM12,GLCCI1,FOXN2,PLPPR1,C4orf33,CRISPLD1,PRNP,SETD1B,PLS3-AS1,CEP44,ATXN8OS,SYNPR,ANKRD12,AHR,MYT1,RERG,FAM20B,CCDC181,GRIK2,UBE2D3,TMEM106B,GLRA2,ZRANB2,EPHA5-AS1,FBXL3,VEZF1,POT1-AS1]"
96,"[MLF2,PTOV1,TMCC2,APBB1,RANGAP1,BAG6,MAPK8IP1,DVL1,WFS1,TMEM222,SEMA6B,SUB1,CHGA,PCMT1,SYN1,PARP1,ASPHD2,STARD7,MAL2,CBX6,RABL6,RACK1,VSTM2A]"
97,"[PUS3,RFX3,SPCS3,NPNT,KCTD6,CD200,NREP,RAB23,ADORA2A-AS1,FAM210A,CHD4,LIG4,STARD3NL,LACC1,ABHD17C,ZBTB2,SEL1L2,IFRD1,PPP1CC,NAB1,CMPK1,NR1D2,VEZF1,FAM43A,MEX3B,SPIN1,MZT1,MRM3,ZHX1,PYGO1,RAP2C,ERRFI1,CNR1,CA3-AS1,CNIH1,ZCCHC2,FNBP1L,COMMD8,TAPT1,ETV3,C3orf33,EIF4G2,FAM133B,TRA2B,DACH1,ZBTB11,ANKRD37,CSRP2,EPS8,RGPD4]"
98,"[C17orf49,MMGT1,BRD2,MORF4L2,DEDD2,CNPPD1,CCAR2,HPCAL1,DIRAS3,FTSJ1,BCAS2,AEN,MNT,ATP6V1D,CCDC28B,SIVA1,ING1,NR1H2,RRAGA,ARF4,AKIP1,HNRNPA2B1,NFYB,TGOLN2,ALG2,APMAP,NFKBIB,TSPYL2,YWHAZ,EIF4A1,ADAM9,CYB561,ILF3,SLC30A1,DANCR,SRPRA,RIC8A,MRPS18B,INO80B,CHPF,SNHG11,NBL1,TUBB2B,ING2,FAM20C,NLGN2,GADD45A,PEX19,GTPBP1,NOP58,WDR1,FBXW9,SAMSN1,PPP1R7,HMGN2,RAE1,GPR83,RXRB,SMIM10L2B,ST13,TPM4,NCBP2,CIPC,CCDC47,RHBDL1,ACOX1,AP1S2,SRSF10,RDH10,WHAMM,NCAPH2,NUDT15,AGPAT1,EXOSC6,SDF2,EIF1AD,PIK3R2,PRKAR1A,AZI2,CCT2,TOR1A,PURB,HSPA4,PHF13,ZNF304,NAIF1,C17orf58,ZBTB11,UTP11,HPCAL4,UBR7,CBX4,ZNF747,EIF5,MRPL18,FEZ2,ARRB2,OSBP,STX4,PPP1R11,ATAT1,THRA,RPL15,RGPD3,BUD31,EMC7,RRM2B,C20orf27,EPHA4,ORMDL3,RPRD1B,DNAJB1,UTP3,SNRNP200,JAK3,C1orf131,ALKBH7,DDB1,CHMP3,DNAJB9,EHD1,SEMA4C,RAB11A,BDH2,FAM50A,CAP1,PREB,TMEM98,PDE1B,SLC27A5,CHST1,TXN2,ABCB6,TAF7,ZNF597,ARL4D,MCAT,PRRG3,NUDT12,TCEAL9,PFKL,TRAF7,PRPF31,SEC16A,SSR3,ISYNA1,CYB5R3,SNAPC5,PPID,FUZ,GNB2,SOX1,OGFR,TCEAL5,DHPS,SNRPB2,CGGBP1,LLPH,SULT4A1,ZFAND2A,CYSRT1,HNRNPU,ALDH4A1,UBFD1,TUBB2A,C12orf43,B4GALNT4,TMEM109,MAD2L1,GZF1,UBE2N,CCT4,CCDC127,VPS11,ARMCX6,DLX2,DGKQ,COPS7A,PSME3,CTF1,CBX3,KTI12,CCNE2,NXT1,KIF26A,AATK,GNG4,ARHGDIA,ARL4A,NR4A2,PYCR1,U2AF1L4,DNAJC8,EIF2S2,PAK3,PARP2,SIN3A,TRMT10C,RASL10A,CASP9,RIOK1,SLC35B2,DNTTIP1,HECA,VPS25,ZNF266,LZIC,KIF5C,MRPL52,RNF44,TRRAP,CD2BP2,PRKCZ,SUV39H1,CCNY,CCDC184,ARPC5,SENP2,KCNJ16,PGAM5,RAB40C,CSGALNACT2,NFIX,DISC1,ZNF250,PSMD3,CACYBP,MAFG,JAG1,ZNF330,SYAP1,CPSF7,HSP90B1,MIB2,GTF3C1,ZNF77,SKIV2L,ELMO2,FCF1,VPS4B,SBNO2,DOCK10,AGO1,UBE2Z,ZNF200,YY1,TTC1,CCNK,PNPLA6,RPF1,LEPROTL1,ZDHHC7,FOSL2,UGGT1,NCBP1,GAS5,GPR3,MRPS22,RNF24,ADGRA1,MFSD10,CWC25,ACBD3,TRIM26,GPC6,NCK2,ZNF791,TBC1D25,SLFNL1-AS1,TRA2A,NIF3L1,ATP6V0E2,TRAP1,TCTE3,MRM3,MAPK6,HPS5,TSPAN31,PTMA,TTPAL,TAF10,TRAPPC4,RNF112,SOCS7,C3orf67,GLA,EFNB3,SEC24A,CHML,PRDM2,TOX3,ESYT2,PDE5A,MPP5,LMAN2,IGIP,CLTC]"
99,"[MARK1,GALNT9,MAP1B,MAP2K4,PRR7,MAPRE2,RAB18,METTL1,WNK3,RIMS4,GRIK5,AP1G1,SMAP2,TAX1BP1,REXO1,IFT57,PDS5B,KHDRBS1,ZMIZ1,LTV1,CELF5,CAP2,ZCCHC2,DNAL1,B4GALT5,APP,SH3GLB1,PPP4C,EXOC7,SLC7A14,STBD1,STX5,CAST,PDCD6,RALGAPB,TMF1,WRNIP1,NAA35,SNX13,PIAS2,DGKH,NAA30,PGAP1,RGS17,FOXJ2,PDZD8,SLAIN1,NRK,ZNF512B,PTBP3,PLPPR5,USP7,ACVR1,DEK,DR1,TFDP1,NAA50,WDR44,HNRNPC,FYTTD1,CCDC126,YY1,CHL1,NUFIP2,MOB4,KLHL15,ACSL4,SMAD5,DCP2,MON1B,MARCH6,ELMO1,SLC2A13,MAPK6,SPCS3,ZDHHC2,CCDC181,LRRC4,ZBTB11,ADAM9,HECTD2,FBXL2,ARHGEF7,IPO7,DNM3,CINP,CHORDC1,ZNF711,CYLD,HNRNPF,PRPF39,AZIN1,HOOK3,ZNF146,SH3D19,OXNAD1,TP53BP2,MED12L,CSNK1A1,RANBP2,ARID4B,GKAP1,MRPS6,CCDC92,HELZ,AKAP11,YTHDC1,ACO1,ASAH2B,FAM169A,SAFB,ZNF286A,CA3-AS1,RTN3,CDKL5,SLC30A1,LRCH3,YAF2,RAB3GAP1,ZNF529,PPM1A,ZNRF2,TOP1,CUL5,GABRA4,EPHA3,CNOT6L,ZMAT3,ELL2,PTPN11,CDK17,PHLPP2,OSBPL8,HIPK1,TGFBR1,FNDC3A,QKI,RPS6KA3,SPRED1,ANKRD12,RHOA,LINC-PINT,LMBRD2,DPP10-AS1,UBE2N,UAP1,KLHL42,STXBP6,NUP50,NUP153,RC3H2,KCTD20,NR2F2,ZFYVE16,KCNIP4,YWHAZ,HIPK3,PRDM2,UBE2D2,USP9X,ZFR,GNG12,ERRFI1,NAP1L1,DUSP16,USP10,KPNA4,TRAF3,ENAH,EPHA4,KPNA1,PLS3,NFYC,NR2C2,PELI1,IL6ST,SENP5,PAK2,TSC22D2,FYN,NAMPT,ABI2,RGPD8,ROBO2,ASAP1,RAP1B,PAK1,AFF4,RAP1GDS1,WIPF3,SETD7,BIRC2,TRIM39,ADAM10,CHST9,ARHGAP42,LEPR,HERC3,CUL3,USP12,DCLK1,NAPB,ZNF644]"
100,"[MLLT1,SPTY2D1,SRPRB,JAG1,DUSP8,GORASP2,SERF1A,IQCC,CCDC126,G0S2,ZHX1,SYNPR-AS1,ZBTB11,NRG1,HBEGF,CAP2,UBE2A,FBXL14,AZIN1,PCDHGA10,LTV1,TRIM26,HSPA4,KCTD5,PAQR3,MAP2,EFNB2,BEND4,NR4A2,BCORL1,AP1M1,RNMT,TMEM128,AGO2,GTF3C1,FAM133B,MYO1E,PTHLH,ARHGAP21,SRM,SAR1A,POLD1,MCF2L,YY1,MAOA,NIFK,CCR6,IRF2BPL,RHEB,THAP3,ELL,KIF26A,ZNF711,CSGALNACT2,PTBP3,DNTTIP1,RGS12,KLF11,THRAP3,CLCN6,GAS7,YWHAZ,ZCCHC17,ZFP41,CCT4,REL,PNPLA8,PCDHA3,FRMD5,MFSD13A,CCDC184,PC,SLCO5A1,APLP2,IFRD1,C14orf132,TMEM74B,ZNF667,SEC24A,DTX4,ZNF791,GOLGA7,CBX3,GNG12,CCNB1IP1,RNF138,UBE2D3,ANKRD12,FAM177A1,ZNF48,PRKCZ,HDAC11,EIF5,PTTG1IP,RXRA,ATG12,ZIK1,LARP4B,WWC3,FOSL2,ABHD14B,SF3B4,SEH1L,ZNF554,TMEM263,RTN4,HS2ST1,OTUD1,TPST2,NAA20,BCAT1,PLK2,FCF1,SPAG9,CRTC3,SRSF5,EGR3]"
101,"[TCF12,SCAF11,MPP6,MIPOL1,HECW2,DENND5B,ESRRG,NEK7,LCOR,NCOA5,TBPL1,ZEB1,GPR135,AUTS2,PRKD1,NBEAL1,SNRK,DCUN1D1,CFL2,C5orf30,NEDD4L,HNRNPU,PARP8,CFAP161,KIAA0895,CDK6,ANOS1,KCND2,FIGN,PPFIA2,AK3,SYNE1,ZDBF2,CA8,GLRB,QKI,SS18,STXBP5,HPS3,LRCH2,RIMS2,SH3GLB1,ARID1B,ME2,PHIP,CAPZA2,PDE4D,UBAC2,CPD,ZNF804A,KLHL24,SOCS6,FAM126A,FOXO3,FST,TMPO-AS1,EHBP1,PM20D2,RMDN2,SNAP91,SGPL1,DST,SLC39A14,PTPRZ1,NR3C1,OSBPL8,RSPO2,PCLO,PRNP,SNX27,CEPT1,SLC22A15,SNX7,ANK3,CALM2,GRIA2,ZNF207,SLC16A10,SNX13]"
