Cell,AEBP2(+),ARID5B(+),ARNTL(+),ATF2(+),ATF4(+),ATF7(+),BCL11A(+),BCLAF1(+),BHLHE41(+),BPTF(+),CCNT2(+),CEBPD(+),CEBPZ(+),CHD1(+),CHD2(+),CLOCK(+),CREB1(+),CREBL2(+),CREM(+),CUX1(+),DBP(+),DDIT3(+),DLX1(+),E2F3(+),ELF2(+),ELK4(+),EMX1(+),EP300(+),ETS2(+),FOXG1(+),FOXK1(+),FOXO3(+),FOXP1(+),GTF2B(+),GTF2F1(+),HDAC2(+),HES7(+),HIF1A(+),HMG20B(+),HSF1(+),ILF2(+),ING4(+),JUN(+),JUND(+),KLF12(+),KLF9(+),LHX6(+),MAFG(+),MAFK(+),MAZ(+),MBD2(+),MECP2(+),MEF2C(+),MEF2D(+),MGA(+),MNT(+),MXD1(+),MXI1(+),NFAT5(+),NFE2L1(+),NFIB(+),NFYB(+),NFYC(+),NKX6-2(+),NR1H2(+),NR2C2(+),NR3C1(+),OLIG2(+),PBX1(+),PBX2(+),POU2F1(+),POU3F3(+),POU6F1(+),PURA(+),RFX2(+),RFX7(+),RFXAP(+),RXRB(+),SMAD2(+),SMAD4(+),SMAD5(+),SMARCC2(+),SOX10(+),SOX2(+),SOX9(+),SP3(+),STAT1(+),STAT2(+),STAT5B(+),STAT6(+),TAF1(+),TCF12(+),TCF4(+),TEF(+),THRA(+),THRB(+),USF2(+),VEZF1(+),YBX1(+),YY1(+),ZBTB11(+),ZEB1(+),ZNF148(+),ZNF431(+),ZNF445(+),ZNF519(+),ZNF586(+),ZNF76(+),ZXDC(+)
82317494_pool2,0.0,0.2639688883685647,0.030569747382795297,0.0466353998804201,0.003508301424642565,0.20587500619282562,0.1227763115277957,0.1270122594802882,0.0,0.014653346519847576,0.006767012518650225,0.0,0.0,0.12155381456299867,0.1213234893526266,0.07593162772453814,0.07437826530384924,0.0,0.03873955793903468,0.0,0.0,0.0,0.0,0.14582167741453214,0.044524858422411044,0.07264300888363548,0.0,0.11404444274204907,0.0,0.0015940038181242353,0.2143278894640609,0.24039468957024426,0.15794025204030293,0.0401876789434835,0.0,0.04824114573080907,0.0,0.0,0.0,0.005178419464929164,0.00044946938592970245,0.002952998009152684,0.0,0.006517205524402583,0.2551479854316979,0.010302486912358341,0.0349844546513188,0.012672227634716642,0.0,0.001869891190679115,0.03748273788193281,0.13477479128679626,0.14513223080760562,0.02825348920126307,0.05808647790387572,0.0,0.04112119546361554,0.006483474435237303,0.20651775162550948,0.021536142432478717,0.38575231758844836,0.0027156703324802177,0.05611903754108762,0.0,0.0,0.05291951126512698,0.156163029170185,0.0,0.2974036753317157,0.0,0.11207856997003378,0.0,0.0,0.02105463120033159,0.052534267133721495,0.053429482603500514,0.07634840128168781,0.005399780693559439,0.009176083844475004,0.0,0.03326854777203249,0.0,0.0,0.0,0.0,0.10433222755818329,0.0,0.006657087404001874,0.13921687917970219,0.0,0.035737680955382996,0.3619202741016289,0.22881548635454269,0.007600418164677801,8.970758504103844e-05,0.2717741521196972,0.0,0.019427616924617107,0.0060604196628811155,0.05694779403327862,0.039527919469589286,0.22501144482630467,0.18085641405791889,0.0018171745540791384,0.03002922163450416,0.044673720186608264,0.0,0.0,0.0
50101523_pool0,0.0,0.28741799019498593,0.017215977548613624,0.04416822272592163,0.009247814837061857,0.2129051316475489,0.11103034013289076,0.1219574121715113,0.0,0.009221110331645098,0.00014397898975851542,0.0,0.0,0.1373630762486607,0.12451704937254675,0.0935905080885991,0.042135001956016896,0.0,0.031027096527028952,0.06761750584279337,0.0,0.0,0.0,0.19764618363237496,0.031674646118221524,0.09892995363755502,0.0,0.0870173588851779,0.010916400892751888,0.0015184164683108125,0.13132193839671924,0.17806852598712716,0.1503320460872653,0.03678203026773236,0.0,0.04865602366785862,0.0,0.013099425472218932,0.0,0.005479369694353904,0.0,0.003029553396362906,0.0,0.008162325365513916,0.2446769970276478,0.00583081167273745,0.032013286851984304,0.010198853084326165,0.010704111813254922,0.003720985856147065,0.025754687477271446,0.11633803567310924,0.15959781594736638,0.047711074757851725,0.044017730575500076,0.0,0.04397645702177453,0.0,0.210565800161769,0.036106849390750595,0.25536513916129205,0.003705674287863492,0.04875386330404313,0.0,0.0,0.04304403104696305,0.1400317508635448,0.0,0.29665439461816,0.0,0.09772898294090814,0.0,0.0,0.01672120939568939,0.03588823481518765,0.0544792226621857,0.03969974548712188,0.00617829687343807,0.01378068804232904,0.0,0.03099670775463153,0.0,0.0,0.0,0.0,0.11782756962414934,0.0,0.005983094829333244,0.1434350636428232,0.0,0.00939766936286594,0.3491674459830655,0.2193861204745204,0.0070454584300127755,0.000879992054340949,0.24920134414115777,0.0,0.037073109938905544,0.009255548564574142,0.0830544921375078,0.03561349370815006,0.21244012487606584,0.18213442942072144,0.0,0.027156335375412625,0.014387957594891728,0.0,0.0,0.0
8637647_pool0,0.0,0.29794821857923875,0.02935385880062355,0.05083938664424539,0.002811003729990822,0.20395089771125463,0.11535780327838206,0.12854424850189064,0.0,0.014168309003068856,0.0,0.0,0.0,0.12940783839745745,0.11871108399335144,0.07968875145202137,0.05573614254227066,0.0,0.03094277539361268,0.03509515570444095,0.0,0.0,0.0,0.15299401669727714,0.06132031134630787,0.07493097416976448,0.0,0.1060358991742907,0.0,0.006055499252204578,0.20197335633989147,0.22816297871318367,0.16313613863927703,0.0455979407251168,0.0,0.05448502778991892,0.0,0.019341628142211416,0.0,0.0025425105589331563,0.0,0.0018048165161855345,0.0,0.018697419732630713,0.2607964026859252,0.01674559152500544,0.032975777829233506,0.011695092009871021,0.0,0.004990988119239287,0.034688412825302814,0.1418461974637022,0.17920168659866456,0.029672632765677668,0.056190670140011174,0.0,0.04748782861488906,0.014594568388348404,0.20921879389769574,0.021596047809385555,0.37831055216104703,0.0025666406820522157,0.06533192016678256,0.0,0.0,0.04171446023673507,0.15717204880691876,0.0,0.29384066595835306,0.0,0.11745243500998265,0.0,0.0,0.02795141517616778,0.03817897320764643,0.06917944222282228,0.08644594059511447,0.006033807687146245,0.0033911614207842397,0.0,0.036039458604819524,0.0,0.0,0.0,0.0,0.10996366950141018,0.0033821147199146113,0.006611068913753962,0.14941084017369163,0.0,0.01451031509993521,0.38196043341319363,0.25374678835809805,0.00687778784402963,0.00016466871774656374,0.27518405801146684,0.0,0.029320824192232402,0.0041193565686193576,0.07278120417977299,0.039907941821210074,0.24347937356808047,0.187631541274533,2.7956531601217515e-05,0.028214767155077928,0.07223226408411133,0.0,0.0,0.0
68015667_pool0,0.0,0.3153511175100952,0.026475105118457062,0.05796113933656464,0.003746393841448475,0.19990358178974463,0.12079804266128538,0.13305626468305326,0.0,0.014191447935794617,0.00410363876461895,0.0,0.0,0.13236771799457114,0.11484405718015747,0.09758273683453533,0.0742831524326167,0.0,0.021492955053713587,0.0,0.0,0.0,0.0,0.1373461806298646,0.07924108303143584,0.07576744706416882,0.0,0.10312742071850152,0.0,0.0026878535436830175,0.16262250212952165,0.251070256974642,0.16935745639765418,0.05093424427522728,0.0,0.06159400058520575,0.0,0.019371469588593086,0.0,0.0014113528000608542,0.0,0.0013498783452195655,0.0,0.01967816425329324,0.26212142460554494,0.015291159703762339,0.02933505108920392,0.01352722130645656,0.0,0.005328457717688705,0.02993626106022409,0.11316633350099614,0.18268483542052166,0.028422047156644863,0.0638799475237873,0.0,0.04993848422381719,0.01767759826482671,0.1896899941091533,0.024512936826751364,0.39895377925137143,0.002260527573183603,0.062217970947895114,0.0,0.0,0.042912877099460636,0.1618205444771076,0.0,0.3151541763297826,0.0,0.11080353262144056,0.0,0.0,0.029771201198391887,0.03504829740461943,0.08305569147465783,0.1105166205008997,0.006483637363455683,0.024178381562673438,0.0,0.040845613241319856,0.0,0.0,0.0,0.0,0.12727524969243123,0.0,0.006577776513484942,0.14383863053313606,0.0,0.0038492599797696134,0.40670519515562714,0.27443303358256116,0.006193001947975233,0.00256074141770984,0.2988019787974757,0.0,0.0298193767775886,0.0036118547525150497,0.07573020950416537,0.03499569457269336,0.27649983352668556,0.19821386257056786,0.0,0.029545367106657165,0.05969803055593669,0.0,0.0,0.0
90267190_pool0,0.0,0.2959470303476938,0.03679788233369416,0.05227375772560727,0.00445069368749384,0.19741535223231363,0.11189583276198903,0.13361017586653726,0.0,0.014153677113407037,0.004866489853837821,0.0,0.0,0.1333816573400237,0.11534530422788088,0.09314421330656095,0.07228578213673328,0.0,0.027116470185075903,0.0,0.0,0.0,0.0,0.11980340265858995,0.10803660744430045,0.07589161549457119,0.0,0.10786399931014223,0.0,0.0019563414747705565,0.17834575861968574,0.2683497701184146,0.16908392808076977,0.04827151038498976,0.0,0.05897446222533378,0.0,0.0203188095853371,0.0,0.003984996141348294,0.0,0.00248825797336239,0.0,0.016609383011220176,0.26727329667406174,0.015560904538768607,0.01841287086911516,0.009618678807074078,0.0,0.0048413846935395095,0.03450282823420948,0.13515643932367002,0.19823016226821707,0.028328070573834855,0.0614404514446974,0.0,0.0540861099170543,0.023105246960760866,0.17948249269193758,0.022475067517486833,0.36375551894239117,0.0019375950627288025,0.06272663709430394,0.0,0.0,0.04505982979423835,0.1452385627519478,0.0,0.3133874811876374,0.0,0.11553304235028747,0.0,0.0,0.029128130656333975,0.008857521784173972,0.08153091948377032,0.10441259080459808,0.0047463752643867214,0.025763983125561093,0.0,0.04109384118722765,0.0,0.0,0.0,0.0,0.12505840559341455,0.0034175295337357066,0.007118706811937602,0.14307775397790803,0.0,0.02199981587906349,0.4108221763223209,0.26800525058267527,0.0075636237486952865,0.0004943854055424312,0.2860871865994612,0.0,0.030228482388068367,0.0041819361089056074,0.06809331763923758,0.03727090163420197,0.26539128885312213,0.20406525769461623,0.0024042617177047064,0.02736802173134568,0.05874978222321867,0.0,0.0,0.0
18414513_pool0,0.0,0.32006066458772664,0.03140272398114574,0.05638049291121221,0.002476314642140751,0.19549334802065438,0.11313225080355797,0.1355344103558827,0.0,0.011452107004706174,0.002418847027943059,0.0,0.0,0.1420489108499179,0.11223039874858454,0.10435893164748171,0.06819592867373389,0.0,0.020409102882371886,0.0,0.0,0.0,0.0,0.1142854689645178,0.08392049739497547,0.07449552676542258,0.0,0.10249298836482694,0.0,0.0021512421576661677,0.14298332994566834,0.27136175830940035,0.18105415394260152,0.04898780423904258,0.0,0.05940405544250766,0.0,0.012805423404263893,0.0,0.0017226806236036896,0.0,0.0014906823802924374,0.0,0.021070188734233594,0.2648903332316073,0.0125322186118846,0.02473183337192513,0.012000446892635278,0.0,0.004468080424470528,0.03310090048747868,0.11189765263215089,0.2034160574703664,0.029072658910837115,0.05440470905362015,0.0,0.06148663541601849,0.01939977116168662,0.1670119366050621,0.022327353152544263,0.31938645855905706,0.0022100693684250403,0.08517785821026706,0.0,0.0,0.038556334060121884,0.15030857593497773,0.0,0.32913694077118244,0.0,0.1185742227170575,0.0,0.0,0.02957859020356387,0.009544743301911608,0.09346655409379274,0.1204928787630601,0.00394271896323047,0.030608791328731552,0.0,0.044239075639112356,0.0,0.0,0.0,0.0,0.13754550043953792,0.004249777658531449,0.006868035438271395,0.149502225488425,0.0,0.0026045890881075825,0.4294245763942303,0.2799314734996828,0.004942253464493838,0.0037960607849259363,0.3035282786395039,0.0,0.03179361688280746,0.004125077290532211,0.07406593225820142,0.026998361145001856,0.27676870736700193,0.21136441071105186,0.0,0.027670430811250056,0.10137926849960534,0.0,0.0,0.0
65736039_pool0,0.0,0.257279564536271,0.032051619751526164,0.04818564883262669,0.0043672452000222154,0.21377866302877896,0.1184488483823044,0.12491509744009086,0.0,0.020465851048788068,0.008062823426476863,0.0,0.0,0.116678903993117,0.12354993489311394,0.07672420170913898,0.04517861383545829,0.0,0.03137550441022881,0.01000967161677051,0.0,0.0,0.0,0.1389507202619058,0.026489472732320496,0.0735744242372625,0.0,0.10296832616235232,0.005259839677027056,0.001780749035310338,0.20335680667328337,0.227691728582891,0.16259218892216745,0.03758404485229325,0.0,0.04360913605091095,0.0,0.009016063417287844,0.0,0.005821830300251024,0.0,0.004822859739365235,0.0,0.0,0.2700317596191699,0.010009241522609813,0.03464967518097125,0.013557756794732985,0.0,0.003830965939825459,0.03253743071319034,0.13205673930317494,0.1513740398777603,0.02608650008459602,0.050035519285996616,0.0,0.04025144080847828,0.010058578525844995,0.17783600536695596,0.02148564706299869,0.2981417252616516,0.002487123126161043,0.05383280746427859,0.0,0.0,0.05687201607851033,0.13349455479161712,0.0,0.2901095078629915,0.0,0.09988960429184462,0.0,0.0,0.024798792374353257,0.037491751689908794,0.045212566212942264,0.06827598371974546,0.005140508685407399,0.0030919412954209247,0.0,0.03119424630306355,0.0,0.0,0.0,0.0,0.09653781355166428,0.003027966581703657,0.007138193049906691,0.14144389088990839,0.0,0.03324331320028472,0.36061180170683754,0.2188300518527798,0.009220871526130684,0.0004423935700653951,0.2533795922457929,0.0,0.014266952113765623,0.005951622107249773,0.054586597614080905,0.03508828952543972,0.22076730526294971,0.17443455012810355,0.0,0.02897078985483886,0.056041982977633825,0.0,0.0,0.0
65736039_pool1,0.0,0.2548820048035526,0.0336142882321582,0.04708235141603636,0.0031850808753740934,0.20724319800128457,0.1183252065781475,0.12117010179209736,0.0,0.016571789529140405,0.008753922577317738,0.0,0.0,0.11627565777396467,0.12148572169733532,0.0748230061051838,0.07628052272850011,0.0,0.03143495676256266,0.0007499142474263879,0.0,0.0,0.0,0.14208460751588525,0.04789784230575975,0.0743206036476069,0.0,0.10484919649516392,0.0167813932552768,0.0019850192679569485,0.20130048359153246,0.22234593234868824,0.15631367754239062,0.03982910489270865,0.0,0.04485815533477069,0.0,0.006141376530616358,0.0,0.005925606241431968,0.00040860853266336586,0.0058136036242924,0.0,0.0020563998013891647,0.26049048731997926,0.012920344993921131,0.03569586102580734,0.01303865349403375,0.0,0.0028019560990658267,0.0276349610240324,0.11824105697637713,0.15822544992946477,0.028160816690403462,0.048323560646655196,0.0,0.04650012161735123,0.0,0.17678213197163883,0.022805624127695975,0.3618542634068098,0.0022767507444307164,0.053933313938311744,0.0,0.0,0.05501952197477507,0.14524286633684266,0.0,0.2845353476560387,0.0,0.10145320329334861,0.0,0.0,0.024399355304670425,0.038942552671799364,0.04895742050192593,0.06576608702795442,0.005612172284657532,0.009475303969838316,0.0,0.03324645870371768,0.0,0.0,0.0,0.0,0.0936438612239881,0.0,0.007250888179133811,0.1437608674232567,0.0,0.02553865492999559,0.3596843445508974,0.21752112968972026,0.00911354735969969,0.003877577216941734,0.25519796179103404,0.0,0.012329109618964381,0.005438521748629686,0.05149924686297002,0.03277335208615904,0.221370041193137,0.17116664574693893,0.0,0.02894054894684842,0.059328121440664655,0.0,0.0,0.0
52311825_pool0,0.0,0.2547651718865894,0.03220278883783426,0.05879472440857414,0.005916855526749596,0.19797477366273175,0.10361183188347713,0.134484666027306,0.0,0.00998268127793201,0.010280099868758,0.0,0.0,0.12316489678504473,0.11953688481978517,0.08979573775583659,0.07057375045454749,0.0,0.018503090723242858,0.0,0.0,0.0,0.0,0.1366162463145214,0.055841035191897696,0.07563056372942129,0.0,0.09775821723778645,0.06973702709403061,0.006499183724310421,0.1640700632484351,0.23660040044756975,0.1684012210182211,0.0440007814274334,0.0,0.05714457413106958,0.0,0.019665471656548125,0.0,0.004576519006079681,0.0006292571403015834,0.0026806132546440607,0.0,0.01901378893284443,0.2666985180322594,0.02929373300309299,0.03582140332718767,0.013863111677497241,0.0,0.01047153245820027,0.030646228198981985,0.11303946541411161,0.1917281064452114,0.03441559777489585,0.047380278526869254,0.0,0.04883215396823726,0.004913257970453269,0.13829070597579576,0.031142306543568046,0.2913962625412203,0.002775201261720941,0.07260074678248106,0.0,0.0,0.05574596071341517,0.13310603114781094,0.0,0.3006281230950451,0.002350238900333956,0.08953289669871896,0.0018503773900475822,0.0,0.03491700842841386,0.007330362855868115,0.07484329745374334,0.08081739004188283,0.00708305145379137,0.011969292652627118,0.0,0.03787795745229132,0.0,0.0,0.0,0.0,0.12051936190606245,0.008127699771941395,0.006965477858764466,0.15022365592068235,0.0,0.004344823390338755,0.39550643727685386,0.24853752414836247,0.010070276516588806,0.005574914304583641,0.2579553173032126,0.0,0.022563321308848333,0.005392706886750677,0.07225189085976524,0.03040539352180238,0.24734916751849376,0.1901565404915716,0.001453739643263311,0.025341880895986393,0.08538878953888943,0.0,0.0,0.0
21362537_pool0,0.0,0.2717115708646193,0.024027951670645652,0.05751733651536753,0.010875190836714586,0.18492348270774703,0.12153989348622676,0.1334622626060481,0.0,0.011760743822417907,0.011001416710350697,0.0,0.0,0.12063450499166253,0.11044679335231385,0.10032863534566606,0.07171510490933801,0.004538438417557255,0.022929503944669253,0.0,0.0,0.0,0.0,0.13017395024496473,0.06740725401671342,0.07629382100190386,0.0,0.09008596624689837,0.08807666146446358,0.00952261773260431,0.1589685417230998,0.21950683432302912,0.1467013496216883,0.04631466248345022,0.0,0.061736296104516634,0.0,0.02338949785064528,0.0,0.004815203670795855,0.0047857796881375664,0.0027923400956903566,0.0,0.02281021933540904,0.24022230731035282,0.03388879850697369,0.03310132013061384,0.012183659822293831,0.0,0.01956245158066594,0.02493445585182165,0.10994115709524345,0.16323379305765875,0.04032214717481291,0.05725283314781742,0.0,0.05504458210581818,0.019855640457914242,0.15033745927454173,0.06207165567500259,0.3585547464497133,0.002734834697914091,0.05514572255613883,0.0,0.0,0.045758351171841447,0.15241253589655673,0.0,0.29472429067372835,0.00913320686585474,0.09034411014917594,0.0071907070727165534,0.0,0.03934371253863849,0.010613754551725708,0.06675581771090694,0.09251645009097276,0.015927771546068264,0.006183882590841849,0.0,0.035793037571768736,0.0,0.0,0.0,0.0,0.11291424740596523,0.008747459013810565,0.005681696664392457,0.15716096331587326,0.0,0.005624532750172581,0.3678615292819463,0.24671168899555057,0.01551889848652891,0.009434978159328027,0.26781417143473224,0.006516745626565458,0.02140152578769106,0.007185467624619577,0.07256787697767034,0.036138579827304465,0.23223080260389192,0.18064194512814064,0.0,0.029726812554599788,0.048581560521023304,0.0,0.0,0.0
21362537_pool1,0.0,0.27341611257380083,0.02412199324408829,0.06225032345910262,0.011392582347561691,0.1821174276222693,0.12055075905297159,0.13295907991426922,0.0,0.0090150305277145,0.008377218869970223,0.0,0.0,0.11647148131546355,0.1105414590079088,0.0988286972641871,0.06810081580250135,0.0024103668150662933,0.02386655035399591,0.0,0.0,0.0,0.0,0.12917045886486578,0.044750300743537176,0.07502487411216374,0.0,0.08988365321756167,0.08446346978771765,0.008573401612221213,0.1651618088909649,0.2124408166382966,0.14637216772832218,0.04632746797529162,0.0,0.06047235886668781,0.0,0.025676180601406685,0.0,0.00482558126491395,0.004682608772957775,0.0027582471709223897,0.0,0.02312658853562276,0.23326528012392117,0.032053313615854485,0.032055134285777755,0.013588292283009411,0.0,0.01911933947403691,0.02415262892439619,0.13423900517418036,0.15783152051472346,0.04340031974436972,0.05201361905974735,0.0,0.05090945259437326,0.023198681963583476,0.15381569035885073,0.06062630798024476,0.33591284461673665,0.002681052570346901,0.05832238585564641,0.0,0.0,0.04384975067998174,0.15102441132753164,0.0,0.29496947822573677,0.009757953915310601,0.09585293865622936,0.007682579543488696,0.0,0.039243223352783456,0.019776708121560852,0.06463667802807486,0.09855545665592769,0.01572623447626287,0.008871057905019358,0.0,0.03698078893132681,0.0,0.0,0.0,0.0,0.11513424385493035,0.009597414545516854,0.005235190713344652,0.15878375382667215,0.0,0.006486823785739523,0.3675281634773923,0.24979467534425748,0.015346232190355951,0.007865398872505328,0.26838215092434387,0.003461046720329023,0.028350893113540027,0.00785746596878556,0.07805947309358051,0.03909886019662827,0.23980597143400773,0.18400596871382247,0.0,0.02948488529067629,0.05182531975548133,0.0,0.0,0.0
21362537_pool2,0.0,0.2805899759263252,0.023027974488443646,0.057672373517349614,0.008310228809120619,0.1837691644523288,0.12512550580677667,0.1342781384260661,0.0,0.010976540321978008,0.0071989494879257715,0.0,0.0,0.12450232599854183,0.11000843564399077,0.08576228518400422,0.08084594054766221,0.0024537968477701903,0.020493626133795444,0.0,0.0,0.0,0.0,0.12814413053820634,0.07405780248993432,0.07712126077625003,0.0,0.08890576012698079,0.05778584268488424,0.009738215374765944,0.17474563064089582,0.2316239886021998,0.14652120688827214,0.0474739450593403,0.0,0.06014967202152374,0.0,0.024271504054510392,0.0,0.004877469235504422,0.00282994489619844,0.002822713705781682,0.0007105046373459405,0.023885874616135682,0.23162180605235913,0.030840657829431063,0.03301762526302695,0.010351530525708294,0.0,0.019456230676141547,0.02428465627837462,0.10707666533053893,0.15220358012163515,0.03753220757376455,0.059777709632161426,0.0,0.05811691508034532,0.013169557446575773,0.16010636306682863,0.05490281791067801,0.36486828376788394,0.0021865222062043776,0.0597219454732456,0.0,0.0,0.05058914496333259,0.16229784843422543,0.0,0.2922128792716044,0.00949020517982952,0.1024404312981519,0.007471777056014921,0.0,0.03660811686744481,0.01626424258645738,0.0660178162281751,0.09684357209605253,0.01630057506893004,0.017395295662188195,0.0,0.03683386497745092,0.0,0.0,0.0,0.0,0.12057407091612286,0.01018175897356493,0.005985263256735199,0.15596898410509516,0.0,0.008474718070471626,0.36761583413358434,0.2511249930099006,0.016056677408721607,0.007343147809839355,0.27625867372355273,0.0035234079224971135,0.03193235614691145,0.007641826630110944,0.07508494096815509,0.03740050177382997,0.2374717703437628,0.18507870285882866,0.0,0.03060379888632247,0.05062429524128571,0.0,0.0,0.0
37178462_pool0,0.0,0.26124377576848234,0.023439881444140852,0.05419133612609361,0.005658450401465843,0.19977782056107338,0.10929935487469426,0.11813198527208289,0.0,0.01740082536942872,0.006104709165761054,0.0,0.0,0.11472879360727273,0.11611227999630935,0.08326994258651388,0.04717598413134172,0.0,0.03254793008982715,0.01687746912996594,0.0,0.0,0.0,0.14818862336180402,0.05277728958926359,0.07306939677343163,0.0,0.10049760908576122,0.05356285071669772,0.004292752027296728,0.18636942679633567,0.21840015282966485,0.15544174513609743,0.04163739042755172,0.0,0.048514279370072695,0.0,0.007056049630920921,0.0,0.004607651788433965,0.002349465657603467,0.002728092191840997,0.0,0.009712534446561132,0.25982021833291186,0.023698648632023055,0.03510999695269913,0.010412601502261146,0.0,0.0038022985422264265,0.03496186570809841,0.1641770683078189,0.18467203256397086,0.030524159427389425,0.05062182057067608,0.0,0.04706654443087946,0.009927820228957121,0.1916281971753134,0.03466020676740711,0.32280378114685304,0.0027617457404519913,0.059681885146428186,0.0,0.0,0.04380793266307085,0.14086123220570304,0.0,0.28549238317742937,0.0045517285031784205,0.10228665285145196,0.003583642287054178,0.0,0.02725875456383626,0.03779718347556996,0.05352763376561184,0.058665314003013114,0.007022221867380663,0.0,0.0,0.03443544970797718,0.0,0.0,0.0,0.0,0.10056358189266229,0.0007614184971535512,0.006976804001839159,0.14972586273245364,0.0,0.017323017452084314,0.36159939077869285,0.22841480284102766,0.009639737822122648,0.0,0.25754552863801283,0.0,0.018744452314759887,0.0031404632068912056,0.06034396506998918,0.03487320466360321,0.2219842113901833,0.16961377289656118,0.0,0.0267329626635465,0.06314080519586399,0.0,0.0,0.0
5498462_pool0,0.0,0.2723101924675401,0.025545246198219934,0.04970753845424962,0.005298264177270533,0.20421630463102564,0.11325589260771486,0.1153185051900008,0.0,0.014673864934891985,0.0008350781405993894,0.0,0.0,0.11148735008805853,0.11521649255079451,0.06849270983168433,0.07266623362166344,0.0,0.03641590554981713,0.02125380768360277,0.0,0.0,0.0,0.1372603820611681,0.05415724576158179,0.07634759652519643,0.0,0.10173422477623935,0.05309383832079551,0.004740476781753622,0.19835553277695667,0.21707580280563163,0.15411090481436043,0.03841700488909917,0.0,0.04536398824292866,0.0,0.004246696537128332,0.0,0.0043897223119539796,0.0009653094410354815,0.0026420736706999565,0.0,0.010566731287138168,0.25992849418942565,0.01907689177032476,0.03749530067892541,0.011481343591936042,0.0,0.00429053498698537,0.031286756924406196,0.1562514880621622,0.1670918331141342,0.029348397764997737,0.049145145583156545,0.0,0.04345910786170158,0.0021780421930875315,0.20608173712940714,0.0335502859522091,0.3369228154888557,0.002613735006493541,0.05392905152323121,0.0,0.0,0.04492780279054603,0.1341552810244448,0.0,0.2828280683258628,0.005176475552634283,0.10268927677811365,0.0040755147578263205,0.0,0.026500625680077303,0.03680453017217116,0.04955321777907554,0.060477699154336755,0.005559683091132712,0.0,0.0,0.030631216995759394,0.0,0.0,0.0,0.0,0.09447434143504498,0.0,0.006832196371878939,0.14959503129474963,0.0,0.012185838398332165,0.3513690486181093,0.21428392944716673,0.010625605857352446,0.0,0.25495654446854715,0.0,0.01124468038512417,0.0031101930706290623,0.06423671703199556,0.035905242033361144,0.21538995143326703,0.16404660550172154,0.0,0.027700671719240497,0.0520453280901639,0.0,0.0,0.0
46547648_pool0,0.0,0.2833837592100866,0.02993512956586155,0.047334572942248486,0.001968012663006479,0.21659958004157462,0.10138627940865304,0.11654912131462299,0.0,0.01608703278529024,0.006421462943229787,0.0,0.0,0.13369246656993114,0.1178031457216503,0.08720208005623548,0.06524742966552503,0.0,0.02205768632588445,0.056236332904448516,0.0,0.0,0.0,0.1211123274170278,0.07353366204454108,0.07507072877917174,0.0,0.10503697067129339,0.0,0.0019385932069795441,0.18070981450455328,0.2692847681160116,0.18148145725689846,0.040410476687359934,0.0,0.051762629454361324,0.0,0.0,0.0,0.00493973480021299,0.0,0.0028445360262074246,0.0,0.008099051525471171,0.28050152358825936,0.01062668674299392,0.02753561143608585,0.013282937400245155,0.0,0.004531749208306221,0.033601861175791795,0.11544995906491758,0.20727027218569108,0.02901179461124081,0.04653969338470613,0.0,0.052552667185548026,0.002532607201264572,0.16586130839798058,0.019598923790735558,0.29581825613263746,0.002401810546507578,0.07033856705321581,0.0,0.0,0.04672164469182017,0.13476977267045898,0.0,0.31109387636323027,0.0,0.1027574886605813,0.0,0.0,0.027727666390761716,0.02817608222724307,0.08074802707364853,0.09288801640016549,0.0037791305926414263,0.0042389517759803,0.0,0.03991364158771765,0.0,0.0,0.0,0.0,0.11986671915767426,0.007932918295925372,0.006798126559786218,0.15179195761206535,0.0,0.007672172766364312,0.41953271884573606,0.2567949718633376,0.007239255465442965,0.006508320706927125,0.27489685167022593,0.0,0.02234247536552336,0.002637666790047477,0.06925259043516704,0.030019024878668928,0.253900769669406,0.18889868447877753,0.001509652706465746,0.02479754455215852,0.0962952559910442,0.0,0.0,0.0
